,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
75789,126278132,t,86359905061220727,864691136704367214,86359905061229245,864691136534887842,1508,[156706 190802  24180],[156730 190718  24190],[156684 190770  24184],"[557.9207853257057, 418.2640422229786, 967.2000000000003]",L5,nan
75811,349311126,t,104787031741275180,864691135274079461,104716662997096378,864691136534887842,444,[290910 120092  16461],[290800 120136  16460],[290841 120117  16458],"[1117.3451686552717, 183.28693101353613, 658.4400000000002]",L2/3,nan
75815,154685766,t,88398399887771462,864691136209301948,88398399887785870,864691136534887842,2456,[171854 174542  26415],[171840 174498  26428],[171908 174496  26424],"[623.9508239807884, 358.7524798236575, 1056.6000000000004]",L4,nan
75842,245466544,t,95857829965307222,864691136194433612,95857829965306204,864691136534887842,23756,[226260 177074  23344],[226226 177002  23340],[226233 177070  23348],"[839.8639855957582, 387.8091210856471, 933.7600000000002]",L5,nan
75858,182900461,t,90791212134912822,864691136990198677,90791212134902454,864691136534887842,1308,[188994 176534  27038],[188984 176506  27029],[188928 176528  27032],"[691.5554755237451, 372.6655569008319, 1081.5200000000002]",L5,nan
75862,48955189,t,80383097157556800,864691135618044047,80383097157554280,864691136534887842,6392,[113218 224818  23359],[113310 224750  23355],[113264 224782  23354],"[372.77196622203303, 538.6493618616933, 934.3600000000002]",L5,nan
75937,187098382,t,91428996860408462,864691135012721398,91428996860417202,864691136534887842,11680,[193692 209920  21484],[193636 209854  21496],[193712 209914  21489],"[698.636839780792, 507.3392123805101, 859.3600000000002]",L5,nan
75945,73735661,t,82553120391284897,864691136194011094,82553120391289733,864691136534887842,4880,[129350 139786  20260],[129338 139838  20263],[129368 139806  20261],"[466.6985261697726, 205.43963735716483, 810.4000000000002]",L2/3,nan
75989,115844636,t,85936868231076084,864691136903066290,85936868231076011,864691136534887842,4792,[153854 184790  26418],[153862 184760  26415],[153828 184736  26410],"[548.6521175114707, 393.3132794100031, 1056.7200000000003]",L5,nan
76043,133138335,t,87062286699100558,864691135564622935,87062286699096326,864691136534887842,6444,[162218 181126  23519],[162106 181108  23516],[162186 181102  23524],"[583.2581618965379, 381.62893244413596, 940.7600000000002]",L5,nan
76122,128696142,t,86368976032266625,864691136105787609,86368976032272267,864691136534887842,1028,[156954 258658  24337],[156856 258626  24342],[156908 258678  24341],"[535.2528501466722, 688.741650454638, 973.4800000000002]",L6,nan
76163,217314044,t,93890459864302267,864691136065632152,93890459864299589,864691136534887842,1940,[211540 199168  21625],[211630 199104  21632],[211606 199100  21630],"[773.5055658510491, 470.7170935912211, 865.0000000000002]",L5,untuned
76233,169362295,t,89807080508360067,864691136662180062,89807080508361069,864691136534887842,6864,[181960 184162  26840],[181916 184154  26837],[181961 184153  26838],"[660.8672454755193, 400.6092355510592, 1073.6000000000004]",L5,nan
76238,59875219,t,81214877234151591,864691135291727542,81214877234150590,864691136534887842,2064,[119598 130614  19717],[119664 130626  19717],[119649 130613  19716],"[431.03653327653586, 165.4914750604742, 788.6800000000003]",L2/3,nan
76261,104010004,t,84601648596650285,864691135937159172,84601648596650405,864691136534887842,7148,[144312 198024  24781],[144282 198062  24793],[144286 198046  24788],"[506.0156818766149, 442.721281558995, 991.2400000000002]",L5,nan
76285,112492798,t,85373987131480809,864691135807413021,85373987131464322,864691136534887842,1996,[149828 185320  27599],[149928 185332  27585],[149872 185308  27592],"[532.4246279187762, 394.02165608874924, 1103.9600000000003]",L5,tuned
76313,63329983,t,81915198495218639,864691136990279829,81915198495221188,864691136534887842,392,[124916 105394  27849],[124894 105438  27853],[124856 105354  27848],"[461.0198582227273, 66.8493308767071, 1113.9600000000003]",L1,nan
76329,101102004,t,84448747828101580,864691135952215331,84448747828118241,864691136534887842,804,[143228 107252  25368],[143194 107236  25376],[143181 107279  25370],"[533.3413859884508, 80.6370337177054, 1014.7200000000003]",L1,nan
76371,244274871,t,95857417849487970,864691135604227268,95857417849482703,864691136534887842,19364,[226248 174164  24616],[226284 174094  24616],[226308 174092  24622],"[840.8306610958326, 376.20923132420734, 984.6400000000002]",L5,nan
76484,203232918,t,92479099989236463,864691135580734404,92479099989238937,864691136534887842,184,[201410 169510  27190],[201408 169426  27187],[201380 169452  27184],"[743.4792167580118, 349.004973471066, 1087.6000000000004]",L4,nan
76514,110098483,t,85296746506429202,864691135509088521,85296746506435645,864691136534887842,3112,[149340 134246  27842],[149386 134152  27848],[149288 134243  27842],"[548.2856254884766, 190.3329360375546, 1113.6800000000003]",L2/3,nan
76525,230624599,t,94593185636163482,864691135748930089,94593185636156783,864691136534887842,2288,[217048 191714  24780],[216990 191736  24766],[217022 191738  24773],"[798.0523630651708, 442.93476779713404, 991.2000000000003]",L5,nan
76544,101003654,t,84812342713725490,864691135541476804,84812342713728409,864691136534887842,33300,[145626 194764  26389],[145540 194846  26388],[145548 194824  26388],"[512.3881920952147, 430.1889932797603, 1055.5600000000002]",L5,nan
76554,326944693,t,102681192297746797,864691135730199481,102681123578255640,864691136534887842,5956,[275538 158932  18188],[275536 158864  18179],[275550 158880  18184],"[1042.5506328657304, 332.6967069990016, 727.5200000000001]",L4,nan
76583,183082538,t,91077153474588522,864691136903144370,91077153474594635,864691136534887842,11720,[191194 209984  23605],[191118 210022  23611],[191128 209982  23611],"[688.6605504873158, 506.723378041687, 944.2000000000003]",L5,nan
76595,293668230,t,100006699251236487,864691136309701978,100006699251223720,864691136534887842,3284,[256050 155496  20368],[256100 155492  20357],[256057 155511  20364],"[966.0931322884065, 312.2110426097634, 814.7200000000003]",L4,nan
76611,85156145,t,83742999070453412,864691135564941399,83742999070457873,864691136534887842,2480,[138198  91870  27467],[138166  91958  27468],[138164  91932  27471],"[518.6604672026228, 17.589592789433606, 1098.6800000000003]",L1,nan
76653,129834755,t,86768511539612964,864691135155505508,86768511539617765,864691136534887842,13288,[160012  89344  27772],[160094  89358  27782],[160046  89324  27769],"[606.4650534040386, 15.128903049104265, 1110.8800000000003]",L1,nan
76676,148381359,t,87980585536377791,864691135683518450,88050954280557345,864691136534887842,15448,[168946 207290  27036],[169082 207260  27044],[169022 207254  27036],"[600.946382198584, 488.2322201164508, 1081.4400000000003]",L5,nan
76702,126557903,t,86505178102305040,864691135207727737,86505178102306036,864691136534887842,12104,[158028 224714  24825],[158084 224686  24825],[158060 224678  24822],"[551.3661606969805, 553.8567401973772, 993.0000000000002]",L5,nan
76776,228086896,t,94877890092630832,864691135337694950,94877958812097525,864691136534887842,1320,[219020 216220  22128],[218988 216286  22119],[218994 216258  22128],"[797.3669923166219, 541.273241381673, 885.1200000000002]",L5,nan
76814,346193179,t,104654266450402614,864691136443753603,104654266450407079,864691136534887842,492,[290048 179680  22065],[290052 179668  22070],[290048 179640  22063],"[1093.1365437408615, 420.431416692106, 882.6000000000003]",L5,nan
76824,199343988,t,92548987563197094,864691136175436806,92478618819023034,864691136534887842,2944,[201788 165626  26497],[201730 165664  26492],[201790 165590  26492],"[746.3395147608542, 333.6598721245472, 1059.8800000000003]",L4,nan
76841,394677024,t,108105358303991848,864691135837584531,108105358303987324,864691136534887842,188,[315134 202176  20347],[315214 202310  20346],[315170 202234  20350],"[1185.2560821707746, 518.8185562554646, 813.8800000000002]",L5,nan
76846,71214783,t,82269378141756526,864691135644627695,82269378141755638,864691136534887842,13440,[127086 122746  23994],[127122 122604  23993],[127142 122678  23995],"[463.6175224095342, 136.74972432890866, 959.7600000000002]",L2/3,nan
76854,105539703,t,84741218122467439,864691135385697621,84741286841956688,864691136534887842,2816,[145066 189530  26978],[145046 189640  26982],[145062 189600  26980],"[511.98140860165404, 409.1374322167568, 1079.1200000000003]",L5,nan
76877,107953535,t,84947307967155357,864691136677243364,85017676711335985,864691136534887842,2056,[146968 152140  27754],[147034 152162  27757],[146996 152162  27755],"[532.5954707500757, 260.80963406097953, 1110.1600000000003]",L2/3,nan
76895,180730169,t,90651024334940206,864691135373374152,90651024334922390,864691136534887842,9768,[188274 180508  26224],[188256 180502  26213],[188218 180482  26219],"[687.3010071065243, 388.25005928258514, 1048.9600000000003]",L5,nan
76899,228196448,t,94597101841337904,864691135256483759,94597101841343044,864691136534887842,912,[216702 220948  18912],[216652 220952  18921],[216720 220978  18920],"[786.4819856690716, 559.3051674652277, 756.4800000000001]",L5,nan
76960,102432546,t,84463522112862363,864691135012456182,84463522112858720,864691136534887842,10192,[142992 217546  22212],[143042 217514  22207],[143024 217530  22209],"[493.94995623101136, 520.0519508218756, 888.4800000000002]",L5,nan
76969,227773497,t,94873835911997776,864691135581938541,94873835911993209,864691136534887842,25396,[218846 185676  24218],[218846 185658  24217],[218904 185728  24214],"[807.3219808326879, 419.50149755066326, 968.7200000000003]",L5,nan
76984,268140890,t,98173058124348136,864691136020726264,98173058124345119,864691136534887842,248,[242876 125144  25289],[242930 125216  25289],[242892 125214  25287],"[924.1790608932716, 186.67227768401006, 1011.5600000000003]",L2/3,nan
76990,127803551,t,86434122029303697,864691136723570685,86434122029298879,864691136534887842,1888,[157292 219550  23926],[157232 219546  23923],[157252 219514  23924],"[550.233652527994, 533.0227560069452, 957.0400000000003]",L5,nan
76991,118095882,t,85794962444210551,864691136723315453,85794962444204461,864691136534887842,3732,[152676 175896  25645],[152668 175902  25639],[152696 175912  25641],"[547.0587007980531, 357.46197897086415, 1025.8000000000002]",L4,nan
77071,141358908,t,87487316528341192,864691135396540193,87487316528330000,864691136534887842,1872,[165110 202360  22357],[165022 202306  22343],[165086 202340  22350],"[587.3794819980482, 467.2499429533615, 894.2800000000002]",L5,nan
77091,335603065,t,103188411762290391,864691137019560558,103188411762278670,864691136534887842,896,[279158 268098  26104],[279132 268080  26094],[279115 268098  26097],"[1018.9177568429354, 768.9610838015217, 1044.1600000000003]",unidentified,nan
77152,104842557,t,84669475122766357,864691135686892512,84669475122767208,864691136534887842,524,[144636 179044  27823],[144652 179148  27824],[144596 179138  27818],"[513.923614194744, 367.20313392247067, 1112.9200000000003]",L4,nan
77199,100092616,t,84588454524382968,864691136699893358,84588454524396222,864691136534887842,2436,[144278  99676  25461],[144262  99722  25475],[144294  99689  25469],"[540.1665713486614, 50.814403706273296, 1018.4400000000003]",L1,nan
77277,148868791,t,88120154860425203,864691135560477409,88120086140959851,864691136534887842,1760,[169828 198368  27226],[169832 198318  27229],[169870 198336  27225],"[607.57137124063, 452.9875091913662, 1089.0400000000002]",L5,tuned
77278,309868099,t,101474959725423339,864691135590290443,101474891005947610,864691136534887842,624,[266990  84704  21464],[266872  84600  21468],[266942  84650  21467],"[1034.3663296392701, 33.93451764315739, 858.5600000000003]",L1,nan
77350,127537696,t,86150241669404929,864691135975829315,86150241669401362,864691136534887842,3184,[155450 201488  22280],[155392 201440  22272],[155434 201456  22276],"[549.190518094487, 460.4075179466479, 891.2000000000003]",L5,nan
77382,64102338,t,81637089632371280,864691135274133221,81637089632375967,864691136534887842,408,[122834 130658  19439],[122822 130758  19441],[122828 130700  19440],"[443.91593803791187, 166.79494926146413, 777.5600000000002]",L2/3,nan
77388,332016459,t,103388659914545430,864691135856072238,103388659914539654,864691136534887842,192,[280964 187534  22638],[281014 187522  22628],[280996 187520  22632],"[1054.2007283768396, 448.56097825887736, 905.5200000000002]",L5,nan
77447,99464063,t,83835013845875626,864691136819684718,83835013845889859,864691136534887842,1532,[138736 253542  22866],[138714 253564  22878],[138691 253537  22874],"[464.4417052269187, 662.0043088673812, 914.6400000000002]",L6,nan
77465,326155931,t,102685041259240662,864691135367151097,102685041259248909,864691136534887842,2164,[275650 187692  23060],[275626 187604  23069],[275662 187591  23063],"[1032.970531444785, 447.33799084022706, 922.4000000000002]",L5,nan
77477,233315793,t,94947571508222810,864691136266580724,94947571508227717,864691136534887842,11252,[219492 210796  21496],[219524 210658  21503],[219552 210728  21504],"[801.1387389012724, 519.8243512541819, 859.8400000000003]",L5,nan
77520,324613426,t,102603471039161914,864691135587101682,102603471039169247,864691136534887842,1464,[275072 104168  21636],[275160 104148  21644],[275146 104176  21637],"[1059.7857143318183, 114.31182290933462, 865.4400000000003]",L2/3,nan
77646,169188338,t,89879097916045210,864691135538131058,89879097916041062,864691136534887842,17588,[182386 196532  22275],[182394 196408  22264],[182394 196482  22268],"[658.2522950899136, 450.0494625982808, 891.0000000000002]",L5,nan
77766,80241647,t,82838650286853894,864691135847914590,82838650286857624,864691136534887842,3568,[131486 169676  23823],[131578 169686  23825],[131534 169678  23826],"[464.7896730673584, 325.28933412705, 952.9200000000003]",L4,nan
77884,112569254,t,85440300419674351,864691135974429295,85369931675520347,864691136534887842,7476,[150086 155070  19706],[150018 155090  19702],[150044 155090  19704],"[543.9985457196735, 273.5720423461636, 788.2400000000002]",L2/3,nan
77901,147126177,t,87836205982702246,864691136662231518,87836205982709556,864691136534887842,3412,[167672 180024  27344],[167694 179920  27352],[167676 179974  27350],"[605.375327944139, 379.1390958987305, 1093.7600000000002]",L5,nan
