id,pt_root_id,pt_position_x,pt_position_y,pt_position_z,session,scan_idx,unit_id
586097,864691136195324236,334000,147408,23329,5,3,4381
586097,864691136195324236,334000,147408,23329,7,3,4292
586126,864691135082811639,341008,155872,23142,8,5,7425
586161,864691135698571797,330384,154496,23942,4,7,5509
585935,864691135334489321,339664,143648,21481,9,3,1523
586025,864691135182539010,337040,146848,21881,9,3,4426
586025,864691135182539010,337040,146848,21881,9,3,8426
586032,864691136009323182,339600,155664,22509,4,7,6458
585966,864691135538093682,327824,149168,22463,9,3,7322
586041,864691135502637405,341040,143712,21984,9,3,5575
586041,864691135502637405,341040,143712,21984,9,3,1527
581765,864691135577786117,330992,117088,15715,7,4,4746
586075,864691135856742446,329232,152992,22933,7,4,8244
581781,864691135502729309,334384,122832,15841,8,5,2307
585889,864691136042154838,332368,147584,21240,9,3,4421
586029,864691135429394992,337920,144688,22385,9,3,4427
586061,864691135502905269,328112,145808,22847,9,3,4450
585923,864691135476926888,337280,149552,21448,9,3,7299
585923,864691135476926888,337280,149552,21448,7,3,4291
586013,864691135502750813,335280,146640,22047,9,3,4425
586013,864691135502750813,335280,146640,22047,9,3,7302
586448,864691135565447959,335440,156752,25709,8,5,8273
586024,864691135576013598,336800,156592,22082,8,5,8300
586040,864691135576174110,340896,147040,21882,9,3,8554
585888,864691136195114828,332032,156288,21703,8,5,7450
585888,864691136195114828,332032,156288,21703,7,5,6689
585888,864691136195114828,332032,156288,21703,4,7,6121
586089,864691136066520984,332672,147376,22718,9,3,8257
586137,864691135719446833,343216,154976,23361,8,5,8713
586096,864691135361182535,333952,148304,22980,7,3,5187
586096,864691135361182535,333952,148304,22980,9,3,7303
586049,864691136106586585,343120,145424,22510,9,3,8043
586049,864691136106586585,343120,145424,22510,7,3,5318
586071,864691135429690160,328224,146768,23081,5,3,5212
586125,864691135475848768,339952,148336,22923,7,3,5105
586091,864691136176299782,333424,149904,22660,7,3,4317
586051,864691136297304859,343776,148704,22405,7,4,8151
586104,864691136673864071,337168,145120,22655,9,3,5260
586008,864691136020918520,334640,153392,22173,7,4,9559
586015,864691135590573067,335984,151792,22023,7,4,8197
585973,864691137020295790,328896,155904,22145,4,7,5505
585973,864691137020295790,328896,155904,22145,7,5,7405
582012,864691136389672976,343872,122224,17321,7,4,4753
586178,864691135700506146,333488,144512,23714,9,3,7306
586176,864691135618877839,333088,156976,23571,8,5,7451
586214,864691135567731436,339040,154496,24147,4,7,5478
581905,864691135468566668,340400,113312,16670,7,5,2341
582022,864691135661224176,328144,121968,18555,7,4,4823
581871,864691135342185649,333920,116512,16710,9,6,1367
586206,864691136674063495,336240,154064,23539,4,7,6435
586216,864691135475955776,340176,154208,23609,4,7,5479
586220,864691135503169973,341632,150032,23465,7,4,9556
582004,864691135463407005,340976,116208,17608,7,5,1452
586241,864691135416835514,328160,156480,24332,8,5,8503
586194,864691135781654608,335696,146944,24081,7,3,4293
586222,864691135270410149,341680,145136,24076,5,3,4360
581902,864691135760453053,339216,126000,16917,4,7,2606
581987,864691136925861962,336480,119888,17458,7,3,1467
581800,864691136437300894,339376,115872,15915,7,3,1445
581888,864691135233620825,336608,125280,16918,4,7,3547
581888,864691135233620825,336608,125280,16918,8,5,4425
582091,864691135501703746,340016,115840,18500,9,4,7041
582091,864691135501703746,340016,115840,18500,7,5,2077
581988,864691136451224831,337248,126832,17387,4,7,2622
582028,864691135952902947,329088,118064,18263,5,3,1512
582056,864691135975539779,332560,120032,18678,5,3,2528
582056,864691135975539779,332560,120032,18678,7,5,2220
581863,864691135270474917,332576,122352,17229,7,4,4791
581990,864691136084721260,338096,120608,17706,7,3,2533
581990,864691136084721260,338096,120608,17706,9,6,1371
581990,864691136084721260,338096,120608,17706,7,4,5696
582069,864691135517655538,335936,113680,18738,9,4,7060
581822,864691136210115004,342400,125632,16126,8,5,4408
581824,864691136124232742,342752,119808,16191,7,4,6205
582089,864691135490684775,339104,120016,18437,7,3,2202
582009,864691135345770655,343392,113792,17325,9,4,7877
581797,864691135947165793,338832,121568,16419,7,4,4750
581974,864691135989222912,334400,115248,17661,9,4,7057
586221,864691136990809237,341952,157840,23562,6,7,6029
582135,864691135397132321,329968,120816,19430,7,3,1490
581979,864691135233972313,335792,126176,17777,7,5,4017
581869,864691135133544096,333808,118064,16865,5,3,2731
581975,864691135338680038,334848,113968,17786,9,4,8096
581866,864691135725061035,333104,124976,17014,4,7,2619
582152,864691136012161187,333472,117072,19173,9,4,8352
586463,864691135273248273,337520,147344,26279,9,3,8171
582060,864691136617291995,333344,114544,18397,9,4,7061
581920,864691136296849691,343376,123312,16888,4,7,2605
581998,864691136136766589,339456,125152,17782,7,5,4670
581998,864691136136766589,339456,125152,17782,4,7,3715
581998,864691136136766589,339456,125152,17782,8,5,1522
582011,864691135358995288,343664,118624,17932,7,5,2292
582011,864691135358995288,343664,118624,17932,7,3,1448
586458,864691136723352061,336480,153184,25693,7,5,7271
586488,864691135693229503,343456,153472,25740,8,5,8251
586488,864691135693229503,343456,153472,25740,4,7,5459
586469,864691136236712719,340320,150336,25742,7,4,9471
582136,864691136119594520,329392,127184,19232,8,5,2841
582136,864691136119594520,329392,127184,19232,4,7,2648
582158,864691136923775972,334704,116784,19515,7,5,2058
582129,864691135701624699,327904,118416,18947,7,5,1505
582129,864691135701624699,327904,118416,18947,5,3,2300
582129,864691135701624699,327904,118416,18947,9,4,7086
586476,864691135655142594,341552,146112,26106,9,3,8215
586514,864691136663203294,330432,153120,27206,7,4,9309
582086,864691135684647095,338640,126064,18591,4,7,2624
582010,864691136020909816,343568,124400,17524,8,5,5200
582010,864691136020909816,343568,124400,17524,4,7,2607
582010,864691136020909816,343568,124400,17524,7,5,4819
582010,864691136020909816,343568,124400,17524,8,5,2251
586592,864691136952830687,328864,157968,27260,4,7,6166
582088,864691135584663928,339200,125904,18322,8,5,5600
582088,864691135584663928,339200,125904,18322,7,5,4770
582088,864691135584663928,339200,125904,18322,8,5,2526
582088,864691135584663928,339200,125904,18322,4,7,3536
582139,864691137053959798,330800,120160,18940,7,3,1489
586537,864691135446385554,335056,147584,26672,7,3,5250
582227,864691135859932776,327904,119024,19976,7,3,1491
582248,864691135498671379,332192,126624,19811,4,7,3790
582245,864691135916240998,331568,123264,19668,7,4,4833
582175,864691135211339200,338048,121840,19480,7,4,4797
586263,864691135738466161,332528,146560,24376,9,3,8095
586307,864691136951593951,336880,150912,24684,7,4,8203
582294,864691136105661657,342192,122272,20062,7,5,4951
582209,864691135338542822,342928,122592,19079,7,3,1473
582204,864691136601650129,342432,115664,18926,7,5,1460
582189,864691135361105991,340320,112080,19227,5,6,2207
582335,864691135464348741,331680,118512,20760,7,3,1493
586305,864691135661361904,336880,153696,24235,4,7,6525
582278,864691136274784525,338816,117952,20200,7,3,2428
582253,864691135847934302,334384,115392,19675,7,5,2161
586293,864691135808367901,335152,154208,24541,4,7,5513
586841,864691135808397085,331296,161360,16181,6,4,7438
422120,864691135975478127,254224,117216,20874,9,4,5369
582268,864691135429448240,337376,115824,20113,7,5,1479
586950,864691136334725555,330368,160672,16868,6,7,7109
582270,864691135569974150,338096,119936,20055,7,3,1475
582210,864691135517531786,343168,126208,18990,7,5,4795
582343,864691135475821376,333024,124224,20450,8,5,5790
582343,864691135475821376,333024,124224,20450,4,7,3581
582343,864691135475821376,333024,124224,20450,8,5,2524
582343,864691135475821376,333024,124224,20450,7,5,4592
582342,864691136452075519,332608,117600,20402,7,3,2541
582329,864691136106648793,330256,112416,20360,9,4,4242
582325,864691136452082687,329504,123040,20573,7,5,4044
586325,864691135575687710,340576,146512,24357,9,3,8048
582233,864691136602354129,328192,125696,19757,8,5,1574
582233,864691136602354129,328192,125696,19757,8,5,4485
582233,864691136602354129,328192,125696,19757,7,5,4042
586850,864691135848445790,334288,165888,16493,6,2,6579
582240,864691136124710694,330384,118176,20137,7,3,2416
582339,864691135395092213,332080,112160,20662,9,4,5533
582266,864691135342027717,337360,124192,20061,4,7,3585
582266,864691135342027717,337360,124192,20061,8,5,2495
586802,864691135867461910,340448,160976,15378,6,4,7466
582313,864691136273494206,327936,118816,20796,7,5,1508
582313,864691136273494206,327936,118816,20796,7,3,1514
582313,864691136273494206,327936,118816,20796,5,3,1543
582236,864691135937893636,329408,111136,19977,9,4,1478
582182,864691135498269715,339904,116704,18807,9,4,8344
587208,864691136663134942,333264,162112,18030,6,7,6017
587000,864691136662214878,337424,161312,16627,6,6,6837
587002,864691136311782205,338800,170272,16649,5,6,6711
587311,864691135865880796,329728,170944,19344,7,3,6732
587311,864691135865880796,329728,170944,19344,6,4,7543
587429,864691136522741905,338496,174832,19862,5,6,6728
587328,864691136052039155,334416,169872,19111,6,2,7485
586992,864691135618716303,335728,166064,16906,6,2,7129
587308,864691136673972615,329056,165808,18913,6,6,6245
587203,864691135387610241,331776,168544,18409,7,3,6708
587203,864691135387610241,331776,168544,18409,6,4,6507
587441,864691136032692411,341456,161104,19895,6,6,6226
587225,864691135334518505,335296,169328,18759,6,2,6585
583669,864691136210466236,337072,137280,18771,6,2,4825
587313,864691135989259776,330800,169552,19132,6,4,7231
587313,864691135989259776,330800,169552,19132,7,3,7259
587284,864691136227925585,342592,167776,18082,6,2,6569
587235,864691136522580369,336608,175776,18166,5,6,6714
587424,864691136595518882,336448,166864,19584,6,4,7440
587276,864691135954936072,341728,165232,18631,6,4,7262
587352,864691135341019845,338848,160592,19335,8,5,8399
587352,864691135341019845,338848,160592,19335,4,7,6428
587205,864691136109775544,332192,162560,18266,6,7,6018
587205,864691136109775544,332192,162560,18266,6,6,6222
587299,864691135655083970,328304,175104,18876,5,6,7154
587003,864691136057159896,338656,168864,17257,5,7,6606
587104,864691135660955888,341504,160768,17535,6,6,7095
587227,864691136419084695,335424,162224,18301,6,6,6221
587227,864691136419084695,335424,162224,18301,6,7,6019
587314,864691135755822034,330608,163952,19484,6,6,7136
587042,864691135387038849,329472,165040,17710,6,4,7299
587085,864691135610029063,337664,167968,17521,6,2,7311
587436,864691137054798454,339920,169648,20140,7,3,7341
587436,864691137054798454,339920,169648,20140,6,4,6509
587436,864691137054798454,339920,169648,20140,5,7,7039
586990,864691136451559679,334592,163280,17200,6,4,7373
587236,864691135526523483,336848,170192,18181,6,2,6583
587394,864691136057424856,328304,174080,19855,5,7,6631
587310,864691135511546576,329360,160768,19475,4,7,5497
587277,864691135687577824,341632,172832,18210,5,6,6713
583834,864691136021176056,328016,135456,20141,6,4,3865
583869,864691135874619534,335632,140784,20090,5,7,5207
587556,864691136990700181,340944,163712,21389,6,6,6915
587560,864691136040227582,342336,162352,21697,6,7,6801
587564,864691135738328689,344032,160864,21411,6,7,6001
583765,864691136110024120,330672,133952,19297,6,7,3214
583888,864691135685244599,338576,141696,19927,5,7,4155
583888,864691135685244599,338576,141696,19927,5,6,4214
583737,864691135404530926,343232,140000,18757,5,7,4827
587474,864691135446315154,335968,161136,20421,6,7,7127
587574,864691135475410752,328320,162128,22076,6,6,7239
583775,864691136578428436,332240,140480,18915,6,2,4071
583912,864691135719618353,343936,141760,19977,5,6,5057
583792,864691135502730562,335440,128384,19296,8,5,5348
583792,864691135502730562,335440,128384,19296,7,5,4730
583792,864691135502730562,335440,128384,19296,4,7,3525
583792,864691135502730562,335440,128384,19296,8,5,2515
583893,864691136380062165,339360,132496,19619,6,6,4296
587522,864691136011856035,330512,163776,21401,6,7,6905
583770,864691135688138464,331328,136752,18956,6,4,3862
583801,864691136310810202,338928,134912,19037,6,4,3839
583821,864691135719705393,342224,140080,19220,5,7,4151
583803,864691135772810315,339312,142768,19166,5,6,4212
583761,864691135783332915,329808,136112,19396,6,4,3863
583764,864691136741482076,330224,140736,19464,5,7,5003
587552,864691137197807937,338480,165920,21609,6,4,6512
583727,864691135565506839,341536,132864,18439,6,6,4671
583727,864691135565506839,341536,132864,18439,6,4,4933
583768,864691136389289079,330992,129728,19164,4,7,2647
583822,864691135013921782,342256,143088,19003,5,6,5229
587555,864691135940624038,339952,175072,21843,5,6,7463
583848,864691135497743635,332480,136768,19638,6,2,5296
587478,864691134885863418,337632,165872,20674,6,4,6510
583729,864691136136766845,341936,128768,18416,8,5,5181
583741,864691135952121379,343840,130256,18548,6,7,4077
583741,864691135952121379,343840,130256,18548,6,6,3564
583739,864691136334080435,343472,127664,18016,8,5,2850
583739,864691136334080435,343472,127664,18016,8,5,5506
583739,864691136334080435,343472,127664,18016,7,5,3997
583739,864691136334080435,343472,127664,18016,4,7,3544
583899,864691136011992227,339184,131904,20239,6,7,3190
583845,864691135195581994,330064,143344,20019,5,6,4238
587587,864691135446618514,331968,175232,21960,5,6,7294
583900,864691136966812110,340224,141072,20131,9,3,1520
583900,864691136966812110,340224,141072,20131,5,7,4156
583900,864691136966812110,340224,141072,20131,5,6,4215
583817,864691135473068338,341728,128000,19242,8,5,2640
583817,864691135473068338,341728,128000,19242,8,5,5463
583817,864691135473068338,341728,128000,19242,4,7,2626
587523,864691135182392834,331216,169504,21471,6,2,6612
587505,864691135491885407,343632,164512,20760,6,6,7055
583731,864691135952492579,342544,142816,18008,5,6,5477
587490,864691135700908411,338976,174928,20433,5,6,7172
587473,864691136952402911,335424,173264,20454,5,7,6621
587499,864691135974995823,342160,168416,20774,7,3,7339
587546,864691135571406573,337280,163632,21460,6,6,7017
587583,864691135502166594,329312,176272,21743,5,6,7427
587470,864691136419119255,334528,170080,20737,7,3,6712
587554,864691134947985148,340336,168672,21185,7,3,7292
587517,864691135446181522,327824,165696,21843,6,4,6526
587528,864691135464113477,333424,170000,21108,6,2,7078
583927,864691136602687953,329360,143120,20408,5,6,5400
587590,864691134965242911,332128,171600,21962,5,7,7087
583939,864691136522343313,332752,128832,20484,6,7,3217
584145,864691135341994417,329472,132976,22811,6,2,4105
584150,864691136195265768,330656,128048,22806,6,6,3611
584173,864691135356032463,337952,141408,22727,5,6,5262
584173,864691135356032463,337952,141408,22727,9,3,2593
583934,864691135697159834,332320,140384,20594,5,7,4178
584179,864691135570226566,339888,142768,22621,9,3,5106
584179,864691135570226566,339888,142768,22621,9,3,2259
584060,864691135464397381,329232,132896,22142,6,4,4827
584025,864691135082686711,336896,128656,21544,6,7,4255
584025,864691135082686711,336896,128656,21544,6,6,4558
584041,864691135545306152,342400,131488,21336,6,6,3567
587593,864691135342020805,333424,160032,22198,6,6,6810
584162,864691135848800094,334048,140944,23252,9,3,1549
583931,864691135308086086,331856,138720,20426,6,2,5254
584085,864691136329802218,333024,138016,22032,5,6,4239
584088,864691135517373322,333408,137264,22527,5,7,5277
584079,864691135163348781,331680,129216,22420,6,6,4667
584107,864691135661415664,337264,130304,22562,6,6,3591
583926,864691135754709709,329632,133376,20479,6,4,4604
584019,864691135777607520,334864,129040,21198,6,6,3586
583891,864691135445704338,338608,135408,20251,6,4,5010
583976,864691135927398868,339792,128288,20990,6,6,3566
584035,864691136210232508,340672,129520,21657,6,6,4232
582388,864691135716190490,340320,122944,20756,8,5,4433
582388,864691135716190490,340320,122944,20756,7,5,4022
584112,864691136966761934,340416,134096,22254,6,2,5323
583961,864691135491205735,336880,133616,20392,6,4,4655
584110,864691135570155142,338960,127728,22547,6,7,3222
584140,864691135777060525,327760,135120,22803,6,2,4103
583988,864691136124710438,342896,140624,20344,5,7,4944
584176,864691135857046830,338704,141312,22950,9,3,2794
583982,864691135293619468,342032,139088,20891,5,7,5179
583977,864691134947972604,340000,131120,20783,6,7,3192
584147,864691135590554891,329696,140432,22828,5,6,5281
583954,864691135272844305,336016,140064,21003,5,7,4159
584096,864691135272846609,334960,141008,21870,5,6,5402
584000,864691136522247057,327760,128976,21826,6,6,3608
584004,864691135491204327,330384,133248,21667,6,6,3588
584004,864691135491204327,330384,133248,21667,6,4,3869
584102,864691135341932977,335888,134112,21923,6,2,4074
587754,864691135735628436,333088,171296,23382,6,2,6616
582556,864691136110005176,340672,125264,22187,8,5,5441
582568,864691135927523796,343264,116272,22038,7,4,4800
582579,864691135877028179,328448,116096,22683,7,3,2404
584192,864691135429376048,343136,134960,22866,5,7,4162
582390,864691135429763120,340368,125520,20619,7,5,4744
582390,864691135429763120,340368,125520,20619,4,7,2629
582390,864691135429763120,340368,125520,20619,8,5,1528
582390,864691135429763120,340368,125520,20619,8,5,5656
582353,864691135279318689,336272,111040,20727,9,4,4218
584187,864691135614906315,341936,128112,22994,6,6,4567
582553,864691136012065699,339008,114176,22579,7,3,1495
582559,864691136267540468,341072,115664,22139,7,3,1481
582559,864691136267540468,341072,115664,22139,7,4,4801
582551,864691135014078102,338160,112592,22368,5,3,1520
584201,864691135565542999,328352,137904,23908,5,6,5287
587744,864691135469336914,332288,165040,23305,6,4,6529
582578,864691136210347196,327744,116864,23127,7,3,1519
582578,864691136210347196,327744,116864,23127,7,4,4882
584194,864691136144612404,343840,136064,22633,5,7,4163
587687,864691136578437140,327952,166912,23003,6,4,7225
587687,864691136578437140,327952,166912,23003,6,6,6844
584230,864691135586303100,332960,139792,23411,5,6,4242
582468,864691136084684396,341472,121616,21707,4,7,3718
582468,864691136084684396,341472,121616,21707,8,5,1532
582468,864691136084684396,341472,121616,21707,7,5,4023
582587,864691136005890250,329344,122800,23381,8,5,4492
584209,864691135693689279,330608,132128,23748,6,2,4106
582527,864691136522421393,334720,119712,22497,7,5,4775
582425,864691135492201823,332880,121328,21647,8,5,4463
582425,864691135492201823,332880,121328,21647,7,4,6039
582425,864691135492201823,332880,121328,21647,4,7,2650
582425,864691135492201823,332880,121328,21647,8,5,1553
582425,864691135492201823,332880,121328,21647,7,5,4046
582526,864691135888505993,334240,125504,22494,8,5,5532
584191,864691135446565010,342256,132976,23295,6,2,4747
584191,864691135446565010,342256,132976,23295,5,7,5070
582389,864691135082719991,340176,115184,20575,7,5,2268
582389,864691135082719991,340176,115184,20575,9,4,7065
587594,864691135273201169,334480,165632,22067,6,4,7003
582604,864691135565567511,332384,127008,23298,6,7,4005
582408,864691135163328813,328336,124640,21620,4,7,2675
582513,864691136106423513,332096,125600,22256,6,7,4183
582565,864691135884765808,342080,123168,22302,8,5,5161
584188,864691135989245696,341936,128144,23264,6,4,4607
582412,864691135856335406,329536,124560,21387,8,5,2349
582412,864691135856335406,329536,124560,21387,4,7,2649
584198,864691135997957578,327648,127760,24028,6,6,3613
582442,864691135808485405,336592,118384,21605,7,3,2523
582514,864691135926721806,332160,120480,22118,8,5,1552
582514,864691135926721806,332160,120480,22118,7,5,4047
582514,864691135926721806,332160,120480,22118,4,7,2654
582393,864691135975573615,342304,113008,20937,9,4,7880
582511,864691135570110342,331536,114240,22553,5,3,2336
582444,864691135455123562,337008,121888,21747,7,5,4777
582444,864691135455123562,337008,121888,21747,8,5,1551
582444,864691135455123562,337008,121888,21747,8,5,4464
582444,864691135455123562,337008,121888,21747,4,7,3304
587753,864691136021434104,333392,163728,22650,6,6,6249
582546,864691136042241110,337072,116992,22549,7,4,5661
582541,864691135910771881,336848,121088,22140,7,5,4782
582541,864691135910771881,336848,121088,22140,4,7,3512
587677,864691136379876053,344032,172064,22364,5,6,7351
587702,864691135737881988,329744,168016,23215,6,4,6530
587702,864691135737881988,329744,168016,23215,6,2,6614
587739,864691135488742714,332032,164000,22855,6,6,6250
582471,864691135594536235,342160,112848,21531,5,3,2204
582471,864691135594536235,342160,112848,21531,7,5,2099
582441,864691137197572673,336320,120672,21449,7,4,5963
582601,864691135867370262,332064,120080,22709,7,5,4048
584231,864691136084978284,333216,139744,23747,9,3,1550
582377,864691135293828364,336832,121616,21087,7,4,5832
582622,864691135640006203,337792,117072,22812,7,4,5833
584396,864691135472951858,340928,128848,25280,6,4,4566
584238,864691135808565533,335696,133872,23617,6,2,4077
584236,864691136195194838,335024,128336,24044,6,4,3873
584262,864691135731013305,342528,135872,23741,5,6,4220
584262,864691135731013305,342528,135872,23741,5,7,4167
582625,864691136391381631,338304,126832,23047,6,6,3590
584419,864691135991934145,330608,140832,26248,9,3,2447
582671,864691136175784966,334000,122768,23765,8,5,5704
582634,864691135809974220,341552,111952,22698,7,3,1480
584421,864691135781848400,330912,128720,26062,6,4,4681
584276,864691135498567955,331200,129792,24343,6,4,5006
584239,864691135338776038,335680,142672,23625,9,3,2744
584373,864691136389706768,332464,128688,25650,6,4,3876
584451,864691136811814003,338720,142848,25951,9,3,5356
584455,864691134947392764,338896,131232,26413,6,2,4741
584334,864691136092008628,343216,135184,24385,5,6,4225
582613,864691137197964609,335952,120896,22665,7,5,4855
582613,864691137197964609,335952,120896,22665,4,7,2653
584267,864691135737773700,327792,135472,24565,5,7,4202
584433,864691135394804469,334896,127792,26309,6,6,3598
584318,864691136602361809,338720,137280,24326,5,6,4970
584319,864691135938050357,338688,135168,24545,5,7,4186
584407,864691136923305700,327712,139120,26235,5,6,4954
584311,864691136662649310,335472,128784,24388,6,6,3596
584430,864691135564886551,334256,142048,26047,9,3,2505
584362,864691136237478159,329952,132112,25479,6,2,5145
582661,864691135952500771,331344,122160,23503,8,5,5560
582633,864691136009241262,341456,121712,22785,8,5,4438
584246,864691135946591780,338400,129072,23900,6,4,3872
584411,864691136312857149,327936,143088,25737,9,3,2238
584429,864691135509685513,334288,134960,26026,5,6,4227
582946,864691135954635272,331552,117984,26709,7,4,5812
582961,864691136042137430,334144,122544,26925,8,5,5356
582710,864691134989194874,341824,126288,24068,6,4,4996
582710,864691134989194874,341824,126288,24068,6,6,4594
582884,864691135571801069,331168,124720,26411,6,7,3915
584489,864691135778130621,329504,135536,26714,6,2,4781
584489,864691135778130621,329504,135536,26714,5,7,4879
582729,864691135571813869,330384,126768,24346,6,6,4628
582729,864691135571813869,330384,126768,24346,6,7,3246
582614,864691136444193923,336240,120672,23112,8,5,4469
582947,864691136194820566,331536,118784,27203,4,7,3461
582914,864691135307855942,338528,123760,25954,6,7,4359
582684,864691135349293527,337280,120960,23888,7,5,4051
582898,864691135490654311,333664,123824,25928,6,7,3229
584509,864691136274778893,332832,137440,26784,5,7,5038
584509,864691136274778893,332832,137440,26784,5,6,5042
582724,864691135498141203,328176,114144,24400,7,4,4887
582724,864691135498141203,328176,114144,24400,7,3,1521
582902,864691135474750272,335024,118464,25804,8,5,4471
582758,864691136274783245,336528,120144,24296,4,7,3815
582758,864691136274783245,336528,120144,24296,8,5,1561
582918,864691135373721929,339424,117296,26216,7,5,4779
582676,864691136602819793,334944,117248,23622,7,4,4844
582907,864691135838230675,336816,121936,26066,8,5,5278
584472,864691136594494626,342784,143280,26309,9,3,5270
584491,864691136556334754,330464,139280,27098,5,6,5149
582688,864691136056858328,339488,118992,23957,7,5,4840
584544,864691135777140925,340224,131920,27137,6,2,4997
582686,864691135582143085,338880,118688,23736,4,7,3365
584481,864691134885248762,328208,132656,26561,6,2,4932
582916,864691135156126564,339008,111904,26115,7,4,6062
582806,864691136238337340,328016,113184,25601,7,3,2487
584503,864691136116486308,331968,137216,27119,5,7,4188
582975,864691135385759061,337664,119840,26841,4,7,3273
582973,864691135387634561,337056,122240,26471,6,7,3914
582962,864691136539242402,334144,125712,26745,6,7,3230
582986,864691135778128573,341216,121680,26752,8,5,5429
583083,864691135539138162,330384,139920,15289,5,6,4203
582968,864691135687896288,334624,124784,27217,6,6,4459
583005,864691135100777248,329440,112704,27382,7,4,5651
584484,864691135059435163,327824,127680,27231,6,6,4473
583070,864691136549429922,329232,138464,15060,5,6,5520
583081,864691136194200808,330048,128016,15351,6,7,3179
584590,864691135491062119,333888,130256,27264,6,4,4729
584667,864691135693518783,329168,148000,15442,7,4,8129
583364,864691136389541136,334944,140112,16676,5,6,4205
583663,864691136966948302,335072,142944,18511,5,6,4211
583327,864691136329660138,328112,133280,16564,6,4,3860
583502,864691135210651840,329232,141920,17725,5,6,5325
583264,864691136003735242,335760,136016,15798,5,7,4126
583325,864691136227941457,327840,131280,16859,6,6,4690
583293,864691136618489229,340160,129920,15737,6,4,5095
583618,864691136091977652,327872,133488,18191,6,6,3583
583514,864691135213701248,331472,128048,17961,4,7,2621
583350,864691135762779702,332576,128928,16511,6,6,3560
583520,864691135394986997,332464,143440,17464,5,6,4206
583365,864691136724624381,335584,138192,16812,5,7,4937
583278,864691136274768653,338560,134704,16095,6,2,5320
583278,864691136274768653,338560,134704,16095,5,7,4128
583144,864691135724991403,336352,140320,15709,9,3,2851
583521,864691135446112658,333744,138688,17577,5,7,5143
583521,864691135446112658,333744,138688,17577,6,2,5262
583655,864691135851683271,332832,142912,18087,5,6,4210
583655,864691135851683271,332832,142912,18087,5,7,5394
583341,864691135416216762,331664,136864,16544,5,7,4148
583528,864691135539060722,334784,131712,17454,6,6,3562
583329,864691136966457806,328160,127888,16848,4,7,3842
583329,864691136966457806,328160,127888,16848,8,5,4454
583657,864691136274521613,333760,139088,18021,6,2,5231
583301,864691135293872396,342672,131072,16260,6,4,3814
583159,864691135156459620,338064,141328,15091,5,6,4183
583518,864691135867559446,332864,128272,17455,4,7,2623
583346,864691134989327738,331984,133664,16669,6,4,3835
583308,864691135577780741,343632,136992,15962,5,6,4971
583308,864691135577780741,343632,136992,15962,5,7,4129
583378,864691135234025561,337856,137856,17034,5,7,4149
587764,864691135759630414,337168,168192,23079,6,2,7086
589381,864691135013537014,331456,188000,24392,7,4,11363
589444,864691136109459384,332320,190176,25689,8,5,10435
589408,864691136724143357,342000,189568,24665,7,5,8586
589540,864691135214045752,338576,191360,25905,4,7,8214
583659,864691135359010904,334800,127312,18723,8,5,4460
583659,864691135359010904,334800,127312,18723,7,5,4922
583659,864691135359010904,334800,127312,18723,4,7,3894
583659,864691135359010904,334800,127312,18723,8,5,2624
589548,864691135163032365,340096,184512,25786,7,3,8885
583381,864691136266552564,339232,131728,17146,6,4,4922
583381,864691136266552564,339232,131728,17146,6,6,4629
583381,864691136266552564,339232,131728,17146,6,7,3183
589508,864691135700148002,329264,191680,26048,4,7,8359
589508,864691135700148002,329264,191680,26048,8,5,10123
590182,864691135270590117,332608,197872,16565,5,7,8760
587800,864691135511604432,327920,165712,23656,6,4,7494
587810,864691136210337980,331504,161808,23473,6,7,6050
587921,864691136310243930,342432,171296,24543,5,7,7050
587819,864691135585012856,334464,163024,24044,6,4,7344
587788,864691136923768804,343536,165488,22750,6,4,7290
587872,864691136009433004,331008,171808,24538,5,7,7359
587942,864691135509688329,335088,164672,25049,6,4,6514
587853,864691135725409707,343504,161776,23827,6,4,7033
587885,864691135614617291,333456,171056,24601,5,7,6638
587931,864691136559967906,329728,161504,25128,6,6,6996
587771,864691135468877394,338448,160560,23326,6,7,6027
587823,864691135476969640,335664,165440,23506,6,4,7196
587776,864691135731059641,341824,173344,23332,5,6,6720
587930,864691136451827199,328464,167152,25474,6,4,6532
588022,864691135699675682,336816,160560,26327,6,7,6032
588102,864691135114101145,337008,161024,26730,6,7,6895
588060,864691136974505244,327872,161376,26635,6,6,6256
590449,864691135941925236,329360,208208,19394,5,7,8332
590454,864691135341974193,331136,205536,19197,6,2,8607
588012,864691136673297799,330592,165056,26044,6,4,7012
588090,864691135545146664,333904,160896,26863,6,7,6658
588090,864691135545146664,333904,160896,26863,6,6,6234
588011,864691135940131750,329792,164800,26400,6,4,6533
588035,864691136312838461,340576,161728,26398,6,6,6788
588005,864691134989037690,327760,167696,26460,6,4,7162
588107,864691135293882380,338096,165216,26979,6,4,7082
590464,864691135847937630,331792,198544,18937,6,7,8071
588033,864691135447413588,339408,174112,25995,5,6,7346
590362,864691135772553723,331008,206336,18593,5,6,8925
590700,864691136057475800,343264,199760,20319,6,4,8304
590700,864691136057475800,343264,199760,20319,6,4,8576
588256,864691135013843094,335888,184160,14888,7,5,8560
590581,864691136010906019,337936,208400,19616,5,6,8595
590595,864691135491333991,338800,196208,20305,6,7,8063
590543,864691135700508450,328736,202336,19808,6,6,8087
590564,864691134965634591,333584,204608,19854,6,4,8314
