id,target_id,classification_system,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
37184,391119,aibs_neuronal,23P,864691135488428602,235392,113120,22172
37185,669722,aibs_neuronal,6P-IT,864691135866064005,363296,205824,24126
37186,190622,aibs_neuronal,23P,864691135645354479,137296,137088,21332
37187,458900,aibs_neuronal,4P,864691135876942163,266368,161696,17143
37188,260055,aibs_neuronal,4P,864691135700507426,176688,154224,18493
37189,129592,aibs_neuronal,6P-IT,864691135156316516,110880,228944,18836
37190,518219,aibs_neuronal,23P,864691136522551441,303664,124272,18809
37191,171976,aibs_neuronal,6P-CT,864691135856526638,130848,244912,20157
37192,374017,aibs_neuronal,6P-IT,864691135590702603,228544,231648,20777
37193,495294,aibs_nonneuronal,astrocyte,864691135617724047,288640,179920,21645
37194,195396,aibs_neuronal,4P,864691135941178228,142368,160160,24822
37195,703785,aibs_neuronal,BC,864691135969972995,387888,162896,26018
37196,566759,aibs_neuronal,6P-IT,864691136040341502,318816,234736,25993
37197,222389,aibs_neuronal,23P,864691136091198388,154016,115840,18261
37198,434408,aibs_nonneuronal,oligo,864691136090903220,255344,224816,22169
37199,676217,aibs_neuronal,6P-IT,864691135065880132,369680,239888,25851
37200,396311,aibs_nonneuronal,astrocyte,864691136236713487,243600,160992,18667
37201,273219,aibs_neuronal,6P-IT,864691135938201604,170320,244640,18412
37202,292150,aibs_neuronal,23P,864691135114101401,194512,119728,16770
37203,256488,aibs_nonneuronal,OPC,864691135697331897,163600,115232,21586
37204,73928,aibs_neuronal,4P,864691135104883533,95808,161600,19033
37205,428070,aibs_neuronal,4P,864691135359755864,255744,168224,19271
37206,370707,aibs_neuronal,5P-IT,864691135382986987,224384,204832,26577
37207,358171,aibs_neuronal,BC,864691136578422804,222336,110144,24759
37208,221814,aibs_neuronal,23P,864691135772104955,152096,110880,26476
37209,452758,aibs_neuronal,23P,864691136312622397,277840,101824,22815
37210,332730,aibs_neuronal,4P,864691135946921764,198336,160384,19647
37211,296346,aibs_neuronal,4P,864691135518376586,193104,157520,18910
37212,455770,aibs_nonneuronal,oligo,864691134947412988,266048,132480,21293
37213,301847,aibs_nonneuronal,astrocyte,864691135210592960,189200,186112,27280
37214,365506,aibs_neuronal,4P,864691135383377882,218064,162880,19958
37215,339175,aibs_neuronal,5P-IT,864691135593804587,198960,215296,17926
37216,678978,aibs_nonneuronal,oligo,864691136451071231,376240,253904,23676
37217,488182,aibs_neuronal,23P,864691136079300232,294048,138208,15088
37218,368052,aibs_nonneuronal,OPC,864691135987144707,218832,181648,22480
37219,311845,aibs_neuronal,6P-IT,864691135463255358,183312,261872,24592
37220,230429,aibs_neuronal,5P-IT,864691135347837938,153456,180960,21395
37221,341505,aibs_neuronal,6P-IT,864691135065761348,204352,225536,18044
37222,375316,aibs_nonneuronal,OPC,864691135454412650,224752,247072,17106
37223,267288,aibs_nonneuronal,oligo,864691136123685158,172816,193600,21892
37224,116122,aibs_neuronal,4P,864691135749406761,102528,168528,17468
37225,501228,aibs_neuronal,MC,864691135475486528,286848,237808,22730
37226,610846,aibs_neuronal,23P,864691135749102121,352128,124368,22536
37227,296316,aibs_neuronal,4P,864691135572263205,187088,154208,19181
37228,109843,aibs_neuronal,23P,864691135355990223,101344,132992,21403
37229,357305,aibs_neuronal,23P,864691135274120677,227184,106688,17044
37230,495287,aibs_neuronal,5P-IT,864691135693227455,288448,176832,21456
37231,610536,aibs_neuronal,23P,864691135495102608,352304,119632,20197
37232,306956,aibs_neuronal,6P-IT,864691135385988693,180752,231968,22043
37233,194550,aibs_neuronal,4P,864691135348706775,146752,159936,19334
37234,428021,aibs_neuronal,4P,864691136444179587,250384,161744,19452
37235,225952,aibs_nonneuronal,microglia,864691136031738811,152688,153936,19684
37236,230932,aibs_neuronal,5P-IT,864691135865487749,149488,180912,24980
37237,257438,aibs_neuronal,23P,864691135850446023,179648,132464,15150
37238,259898,aibs_neuronal,4P,864691135864776830,170624,154416,17640
37239,610486,aibs_neuronal,23P,864691135323849116,359424,120112,18807
37240,153822,aibs_neuronal,23P,864691135738306673,115312,119664,24250
37241,260772,aibs_neuronal,4P,864691135545518120,164704,153568,23372
37242,302677,aibs_neuronal,BC,864691135105070157,191504,193776,19488
37243,611291,aibs_nonneuronal,OPC,864691136811791475,359136,112816,25099
37244,653655,aibs_neuronal,4P,864691136004757450,361984,140896,23762
37245,518105,aibs_neuronal,23P,864691136143368244,302032,122112,18053
37246,127125,aibs_neuronal,6P-IT,864691135807780381,113104,221856,22411
37247,768364,aibs_nonneuronal,OPC,864691134906795786,397504,252464,24019
37248,427023,aibs_nonneuronal,OPC,864691135130541383,257504,144864,27585
37249,188878,aibs_neuronal,23P,864691135610582791,141568,115696,21839
37250,566459,aibs_nonneuronal,astrocyte,864691136023733561,324288,240400,23837
37251,457890,aibs_neuronal,4P,864691135491591143,274544,153392,22667
37252,116481,aibs_neuronal,4P,864691135429480240,101872,161024,18787
37253,420917,aibs_neuronal,23P,864691135866001285,249920,109072,24243
37254,361334,aibs_neuronal,23P,864691135658905986,225792,140976,20741
37255,452807,aibs_neuronal,23P,864691135889424777,277376,110352,23596
37256,565951,aibs_neuronal,6P-IT,864691135969660517,311792,228096,20866
37257,188361,aibs_neuronal,23P,864691136021044216,145888,115040,17753
37258,120255,aibs_neuronal,MC,864691136134953867,99712,190720,21047
37259,302458,aibs_neuronal,5P-IT,864691135776808621,191600,201968,17911
37260,397529,aibs_neuronal,4P,864691135684429751,238352,173712,27102
37261,533096,aibs_neuronal,BC,864691135571239973,305152,213088,24031
37262,391906,aibs_neuronal,23P,864691135341941957,230432,139952,15879
37263,398279,aibs_neuronal,5P-IT,864691135349385175,237472,189008,17294
37264,301242,aibs_nonneuronal,microglia,864691135754910413,191856,182624,22164
37265,158786,aibs_neuronal,4P,864691135915853926,117648,166656,17103
37266,449753,aibs_neuronal,NGC,864691135615101131,264704,88416,15124
37267,518196,aibs_nonneuronal,astrocyte,864691136965762510,298880,113872,19267
37268,291133,aibs_nonneuronal,astrocyte,864691135358848600,193984,101776,20944
37269,358681,aibs_neuronal,23P,864691135941909364,218000,118384,16118
37270,588385,aibs_neuronal,5P-IT,864691135644672751,342544,182320,16321
37271,584410,aibs_neuronal,BC,864691135294151948,327888,142272,26249
37272,307364,aibs_neuronal,6P-IT,864691135490982375,181216,231680,25047
37273,341429,aibs_neuronal,6P-CT,864691135988684032,197376,227520,18293
37274,296508,aibs_neuronal,4P,864691136228027217,182160,159936,20563
37275,189665,aibs_nonneuronal,microglia,864691136311774781,140176,142480,15336
37276,330519,aibs_neuronal,4P,864691135383704043,203600,148192,22201
37277,406394,aibs_neuronal,6P-IT,864691135994580138,235328,234128,24998
37278,132468,aibs_neuronal,5P-ET,864691135387632257,110208,253520,18000
37279,581519,aibs_neuronal,23P,864691136085201516,331296,101856,26641
37280,403939,aibs_neuronal,6P-IT,864691135616840809,241216,219376,22521
37281,431688,aibs_neuronal,5P-IT,864691135554290418,259856,207536,16937
37282,77199,aibs_nonneuronal,OPC,864691136812344174,92048,193152,21077
37283,590828,aibs_neuronal,BC,864691135526912091,328192,194160,22201
37284,458487,aibs_neuronal,23P,864691135910561449,270448,152384,26859
37285,431620,aibs_neuronal,5P-IT,864691135342170801,247520,203520,17090
37286,668022,aibs_nonneuronal,astrocyte,864691136004805578,361088,193248,18336
37287,264257,aibs_neuronal,5P-IT,864691135859473512,173520,190480,18322
37288,204501,aibs_neuronal,6P-IT,864691135210048448,145568,251248,17085
37289,696295,aibs_neuronal,23P,864691135511336656,391968,131248,27123
37290,241362,aibs_nonneuronal,pericyte,864691135256147631,152640,265248,25545
37291,292173,aibs_neuronal,23P,864691135953792264,195776,126224,17081
37292,455902,aibs_neuronal,23P,864691135291750326,274976,139008,21902
37293,33407,aibs_neuronal,4P,864691135858711912,81632,169472,19919
37294,304251,aibs_neuronal,5P-IT,864691136522430865,193696,214640,16959
37295,560331,aibs_neuronal,5P-IT,864691135278232481,325216,189264,17447
37296,359341,aibs_neuronal,23P,864691135304251559,223024,123872,20137
37297,400472,aibs_nonneuronal,pericyte,864691135209034617,240208,208576,16894
37298,457009,aibs_neuronal,4P,864691135715697434,275648,151120,16714
37299,590771,aibs_nonneuronal,microglia,864691136194063062,335904,193008,21401
37300,392700,aibs_neuronal,23P,864691136370896008,236176,129152,20689
37301,689894,aibs_neuronal,23P,864691135495056784,388992,108304,24686
37302,238435,aibs_neuronal,6P-CT,864691135492472159,159888,242656,20152
37303,465951,aibs_neuronal,6P-IT,864691135503001525,265648,216816,18967
37304,389184,aibs_neuronal,BC,864691135447376212,231776,108448,18585
37305,73726,aibs_neuronal,4P,864691135467570572,86176,166064,18502
37306,591245,aibs_nonneuronal,oligo,864691136236731663,336208,204272,25656
37307,193264,aibs_neuronal,4P,864691136136639869,138928,153824,24999
37308,470648,aibs_nonneuronal,oligo,864691135501844829,267376,243088,23044
37309,620188,aibs_nonneuronal,oligo,864691135491245919,354080,208768,24562
37310,264587,aibs_neuronal,5P-IT,864691135874431630,170176,179664,19908
37311,568284,aibs_neuronal,6P-IT,864691135429481008,327408,248688,22657
37312,133180,aibs_neuronal,6P-CT,864691135945473316,108192,253680,21404
37313,581652,aibs_neuronal,23P,864691135617765519,328912,121488,15624
37314,392994,aibs_neuronal,23P,864691135693706687,237296,128848,22820
37315,488532,aibs_neuronal,23P,864691135565272599,280080,133312,18767
37316,197630,aibs_neuronal,5P-IT,864691135580385732,146080,187840,24696
37317,112904,aibs_neuronal,23P,864691136388557584,100624,151440,19963
37318,205840,aibs_neuronal,6P-IT,864691135865384924,131344,251936,25953
37319,607279,aibs_neuronal,NGC,864691135607082467,358736,83280,23022
37320,401386,aibs_neuronal,MC,864691136135565451,243904,195696,19953
37321,558845,aibs_neuronal,5P-IT,864691135947292001,320864,168992,21023
37322,491476,aibs_neuronal,4P,864691135294151692,291024,148608,23727
37323,191909,aibs_neuronal,BC,864691135884883056,138016,154928,17424
37324,564652,aibs_neuronal,6P-IT,864691135502765917,316448,213024,22964
37325,610837,aibs_neuronal,23P,864691135572021997,349872,112448,21933
37326,690065,aibs_neuronal,23P,864691135737544817,388880,98720,26220
37327,609494,aibs_neuronal,23P,864691136194172392,349792,105536,25764
37328,291679,aibs_neuronal,23P,864691135759361102,188576,105024,26189
37329,551134,aibs_nonneuronal,pericyte,864691135994865578,312656,85296,26708
37330,766409,aibs_neuronal,6P-IT,864691136388282231,405536,236288,23897
37331,307852,aibs_nonneuronal,astrocyte,864691135937401909,188336,247440,15720
37332,374093,aibs_neuronal,6P-IT,864691135737558660,224512,234432,21102
37333,707556,aibs_neuronal,5P-IT,864691135876463443,385680,187968,26609
37334,489039,aibs_neuronal,NGC,864691135582051826,293312,132384,21412
37335,727021,aibs_neuronal,6P-CT,864691135661113584,379216,244784,24144
37336,222977,aibs_neuronal,23P,864691135698261525,154064,112416,23067
37337,431719,aibs_nonneuronal,oligo,864691135117800669,247280,192784,17443
37338,390636,aibs_neuronal,23P,864691135856601134,230352,119008,18116
37339,612720,aibs_neuronal,4P,864691135785285316,355072,140512,21945
37340,108970,aibs_neuronal,23P,864691136808459492,102528,137440,15668
37341,363381,aibs_neuronal,4P,864691136379666133,223376,152208,20936
37342,433948,aibs_neuronal,6P-IT,864691135716008218,247520,224432,18988
37343,500916,aibs_neuronal,6P-IT,864691135838086291,285856,240544,20679
37344,565470,aibs_neuronal,6P-IT,864691136057030616,319680,234128,16500
37345,615467,aibs_neuronal,BC,864691135526333787,348272,165312,15610
37346,328380,aibs_neuronal,23P,864691135988021507,196688,137264,21924
37347,421748,aibs_neuronal,BC,864691136741515612,252176,125024,17358
37348,609491,aibs_neuronal,23P,864691136663666685,349408,107728,25765
37349,584419,aibs_neuronal,4P,864691135991934145,330608,140832,26248
37350,369976,aibs_neuronal,5P-ET,864691135683816178,223984,207456,21468
37351,304801,aibs_nonneuronal,oligo,864691135269800869,193840,224736,19553
37352,587065,aibs_neuronal,5P-IT,864691136011913379,333008,166256,17385
37353,527187,aibs_neuronal,5P-IT,864691136090042935,309280,187888,20446
37354,367212,aibs_neuronal,5P-IT,864691136009208236,223216,191712,17741
37355,670047,aibs_nonneuronal,astrocyte,864691135771627515,369520,205536,26887
37356,390775,aibs_neuronal,23P,864691135645532655,242384,112192,18921
37357,255661,aibs_neuronal,23P,864691136814790510,171264,115328,15203
37358,618320,aibs_neuronal,MC,864691136444749187,352480,185808,23311
37359,428588,aibs_neuronal,4P,864691135594380843,259584,173712,22174
37360,324559,aibs_nonneuronal,astrocyte,864691135117811165,204512,97744,24703
37361,232922,aibs_nonneuronal,oligo,864691135082171383,151296,203328,23517
37362,594243,aibs_neuronal,6P-IT,864691136742248046,339152,227072,18348
37363,398857,aibs_neuronal,MC,864691135586052732,230640,176384,20067
37364,159180,aibs_neuronal,4P,864691136042175574,117904,168192,19091
37365,558981,aibs_nonneuronal,pericyte,864691136546954658,316624,165840,22409
37366,360080,aibs_nonneuronal,OPC,864691135013362838,213440,111008,25955
37367,154465,aibs_neuronal,23P,864691136032591291,120896,136208,16083
37368,221952,aibs_neuronal,23P,864691135715378970,150608,123344,15388
37369,160396,aibs_neuronal,4P,864691135538516082,122240,164496,26600
37370,434031,aibs_neuronal,6P-IT,864691135303947431,256240,219600,18983
37371,63711,aibs_neuronal,23P,864691135544415784,82992,119872,17064
37372,585542,aibs_neuronal,4P,864691135374857033,336064,156256,18529
37373,493744,aibs_nonneuronal,oligo,864691135181709826,281584,167504,24625
37374,358933,aibs_neuronal,23P,864691135394659061,224736,126496,17551
37375,368398,aibs_neuronal,BC,864691135341158321,228384,180592,24741
37376,563809,aibs_neuronal,MC,864691135081669367,315024,214304,17688
37377,766574,aibs_nonneuronal,oligo,864691136309655130,397888,226848,24761
37378,500271,aibs_neuronal,6P-CT,864691136194945000,293056,238304,16410
37379,258414,aibs_neuronal,23P,864691135954861064,164272,142864,22809
37380,519375,aibs_neuronal,4P,864691136905966190,298592,143392,15160
37381,554400,aibs_neuronal,4P,864691136619182477,324208,141216,16903
37382,518769,aibs_neuronal,23P,864691136109661368,297184,126160,22275
37383,254946,aibs_neuronal,NGC,864691135560999649,180048,103296,19342
37384,609958,aibs_neuronal,23P,864691136227426641,353280,118944,16404
37385,591945,aibs_nonneuronal,astrocyte,864691135888613001,332944,219552,16243
37386,258101,aibs_neuronal,23P,864691135539129202,167696,140400,19811
37387,517338,aibs_neuronal,NGC,864691135864958172,308048,102496,24773
37388,239170,aibs_nonneuronal,oligo,864691136286588611,162000,253184,24157
37389,129774,aibs_nonneuronal,OPC,864691136056311000,104064,228672,20681
37390,161039,aibs_nonneuronal,OPC,864691135657781634,127552,185888,15371
37391,365619,aibs_neuronal,4P,864691135776880813,216912,168272,20409
37392,298409,aibs_nonneuronal,astrocyte,864691135968873829,188464,174992,18369
37393,390757,aibs_neuronal,23P,864691135407772361,238032,122128,18911
37394,485376,aibs_nonneuronal,astrocyte,864691135939661734,278640,94768,18292
37395,132354,aibs_nonneuronal,oligo,864691136118451736,99728,257888,17410
37396,558719,aibs_nonneuronal,microglia,864691135762157878,325680,170064,19499
37397,238437,aibs_nonneuronal,oligo,864691135695972762,159952,245392,19718
37398,452619,aibs_neuronal,23P,864691135616792681,277488,108912,21112
37399,338229,aibs_nonneuronal,astrocyte,864691134988442746,209168,208784,24697
37400,453008,aibs_neuronal,23P,864691135585870460,266816,106800,25785
37401,585742,aibs_neuronal,4P,864691135397497377,335104,155376,19541
37402,582733,aibs_nonneuronal,microglia,864691135724242603,331488,122960,24448
37403,298852,aibs_neuronal,4P,864691135123090471,195600,176176,20433
37404,636679,aibs_neuronal,23P,864691135561473505,375072,87792,25167
37405,109142,aibs_neuronal,23P,864691136065682840,109344,133376,16383
37406,336347,aibs_neuronal,5P-IT,864691135561039841,206512,186544,26875
37407,519507,aibs_neuronal,4P,864691136090113847,304384,141680,16464
37408,455253,aibs_neuronal,23P,864691135462810013,265424,142848,17584
37409,420315,aibs_neuronal,23P,864691135275258341,254336,110464,18134
37410,422241,aibs_neuronal,23P,864691136267374068,258016,123808,21251
37411,199848,aibs_neuronal,5P-IT,864691136912120561,138976,196160,26315
37412,470704,aibs_nonneuronal,microglia,864691135502015669,278080,255744,22630
37413,452461,aibs_neuronal,23P,864691134948365820,269280,109888,19807
37414,722223,aibs_neuronal,6P-IT,864691136116171940,389120,231168,23479
37415,298951,aibs_neuronal,4P,864691134941129571,191088,168400,21349
37416,587937,aibs_nonneuronal,oligo,864691136296655131,331616,171264,25344
37417,332724,aibs_neuronal,5P-IT,864691135383729131,197248,174848,19705
37418,424024,aibs_nonneuronal,OPC,864691135100120864,256208,132560,21566
37419,359835,aibs_neuronal,23P,864691136011693731,227504,125376,23653
37420,152324,aibs_neuronal,23P,864691135269786277,118112,105280,24338
37421,236017,aibs_neuronal,MC,864691135348829911,160864,226192,17802
37422,500962,aibs_nonneuronal,pericyte,864691136974041116,290944,238944,21033
37423,421398,aibs_neuronal,23P,864691135349192407,252688,121904,15462
37424,232089,aibs_neuronal,5P-ET,864691135865579996,162624,194384,17386
37425,517558,aibs_neuronal,23P,864691135859400040,302640,106400,26995
37426,354038,aibs_neuronal,NGC,864691135610607879,218544,91536,15269
37427,557218,aibs_neuronal,4P,864691136552417698,324720,152624,26370
37428,152293,aibs_neuronal,23P,864691136237472527,119632,110704,23614
37429,465679,aibs_neuronal,6P-IT,864691135342098609,275920,221296,17202
37430,175046,aibs_nonneuronal,oligo,864691136109086083,124912,261504,23009
37431,109381,aibs_neuronal,23P,864691135572161061,113312,135168,17880
37432,225407,aibs_neuronal,4P,864691135397174561,152928,158752,17183
37433,673145,aibs_neuronal,MC,864691135502916021,370176,210144,24190
37434,582662,aibs_nonneuronal,astrocyte,864691136418643351,331264,119648,23538
37435,493060,aibs_neuronal,4P,864691135737778052,278912,172592,20966
37436,581369,aibs_neuronal,BC,864691135012500470,333344,105424,25007
37437,336988,aibs_neuronal,5P-ET,864691135590909963,198496,198416,17696
37438,194056,aibs_neuronal,4P,864691135468992338,142240,160144,16565
37439,333998,aibs_neuronal,4P,864691136134844555,202864,163600,26930
37440,621521,aibs_neuronal,6P-IT,864691135741051243,356496,223920,18889
37441,297103,aibs_neuronal,4P,864691135864720510,194912,148816,24517
37442,326168,aibs_neuronal,23P,864691135938727989,197872,126704,21433
37443,303474,aibs_nonneuronal,oligo,864691135785485508,180432,207056,25560
37444,672241,aibs_neuronal,6P-IT,864691136594484386,366384,220064,21782
37445,428893,aibs_neuronal,4P,864691135212700800,255552,163152,24414
37446,457015,aibs_neuronal,4P,864691136740430684,277312,150848,16802
37447,389609,aibs_nonneuronal,astrocyte,864691135644714223,232608,102752,22757
37448,727028,aibs_nonneuronal,oligo,864691135660842224,382208,254768,23981
37449,517869,aibs_neuronal,23P,864691135874462094,309184,120448,16310
37450,360965,aibs_nonneuronal,OPC,864691135163592005,225008,138112,18682
37451,275867,aibs_neuronal,6P-CT,864691136194994664,174192,262032,20996
37452,498933,aibs_neuronal,6P-IT,864691135657795714,283184,219536,20139
37453,458244,aibs_neuronal,4P,864691135658740291,272448,144304,25599
37454,234452,aibs_neuronal,5P-ET,864691135856035374,153136,213648,20894
37455,196023,aibs_neuronal,5P-IT,864691135292893622,147312,189408,15619
37456,188172,aibs_neuronal,23P,864691136042163542,133760,114416,16851
37457,358934,aibs_neuronal,23P,864691136066339224,224960,115808,17284
37458,110131,aibs_neuronal,23P,864691135013464310,110912,142384,23047
37459,407748,aibs_nonneuronal,astrocyte,864691135807212317,237568,251424,19919
37460,192845,aibs_neuronal,23P,864691135865646812,146240,149280,21726
37461,398366,aibs_neuronal,5P-IT,864691135341971889,230144,178752,18477
37462,554922,aibs_neuronal,4P,864691135065770308,324592,137936,20643
37463,499095,aibs_neuronal,6P-IT,864691135975515503,286320,218448,20440
37464,272870,aibs_nonneuronal,oligo,864691136006165901,170992,255648,17138
37465,166942,aibs_neuronal,5P-NP,864691135156282724,127552,220576,19193
37466,558178,aibs_neuronal,4P,864691135976609603,319344,162432,16253
37467,132548,aibs_nonneuronal,astrocyte,864691135866412310,100144,252864,18395
37468,199815,aibs_neuronal,5P-IT,864691135815872335,131776,198384,26380
37469,293181,aibs_neuronal,23P,864691136194109142,194352,117200,24517
37470,305429,aibs_neuronal,5P-ET,864691135809980620,188432,212448,24671
37471,707584,aibs_neuronal,5P-ET,864691136195016918,393104,191712,26629
37472,428194,aibs_nonneuronal,astrocyte,864691135850416071,251152,172800,20110
37473,196896,aibs_neuronal,4P,864691135495346320,135040,177552,19856
37474,410450,aibs_nonneuronal,oligo,864691135564626519,231200,258432,22234
37475,187548,aibs_nonneuronal,microglia,864691136065910936,143776,109456,21966
37476,660742,aibs_neuronal,5P-IT,864691136945855199,365408,170816,18261
37477,489509,aibs_neuronal,23P,864691135564650071,292928,136480,24994
37478,343351,aibs_nonneuronal,oligo,864691136594521762,202576,245984,17438
37479,485625,aibs_neuronal,23P,864691136226975825,293744,107568,20905
37480,559436,aibs_nonneuronal,astrocyte,864691135939350017,326864,160448,26241
37481,499588,aibs_neuronal,6P-CT,864691135275119845,279200,224672,24567
37482,399699,aibs_neuronal,5P-IT,864691136109108664,230240,191744,25841
37483,76922,aibs_neuronal,4P,864691135951965475,93360,178880,20238
37484,674673,aibs_neuronal,6P-IT,864691135777892029,374704,232832,18931
37485,193190,aibs_neuronal,4P,864691135684239858,141328,158624,24736
37486,132776,aibs_neuronal,6P-CT,864691136137522813,109872,253568,19328
37487,341745,aibs_neuronal,6P-CT,864691135910434473,210048,237120,19345
37488,621766,aibs_neuronal,6P-CT,864691136740435292,351808,212928,20858
37489,587578,aibs_nonneuronal,OPC,864691135542915058,328704,161008,22522
37490,258472,aibs_neuronal,23P,864691136210291644,174352,131552,23189
37491,467114,aibs_nonneuronal,oligo,864691136361492194,277744,214816,26615
37492,560949,aibs_neuronal,BC,864691136925570122,325840,184544,23248
37493,396283,aibs_neuronal,4P,864691135719185713,238960,167248,18383
37494,169872,aibs_neuronal,6P-CT,864691136287460803,123760,226432,22767
37495,451585,aibs_nonneuronal,astrocyte,864691135340990405,276560,86176,22913
37496,224485,aibs_neuronal,23P,864691135211152320,149776,138464,22894
37497,365277,aibs_neuronal,4P,864691135700902779,216704,173312,19127
37498,326359,aibs_neuronal,BPC,864691135916225894,207840,118544,22314
37499,235631,aibs_neuronal,6P-IT,864691135396381729,161264,231696,15663
37500,224272,aibs_neuronal,23P,864691135658713474,160256,128256,20865
37501,158980,aibs_neuronal,4P,864691135342008753,127232,175664,17364
37502,622553,aibs_neuronal,6P-IT,864691135991123619,345104,219920,26767
37503,581339,aibs_nonneuronal,astrocyte,864691135058525595,342272,98912,24260
37504,530953,aibs_nonneuronal,OPC,864691135491248735,302080,203136,21837
37505,345329,aibs_nonneuronal,OPC,864691135416010426,196448,258784,16484
37506,516561,aibs_neuronal,23P,864691136423244335,295520,107552,16621
37507,590726,aibs_neuronal,6P-CT,864691135561541857,328096,199808,21527
37508,358013,aibs_neuronal,23P,864691135383749611,219712,94704,22867
37509,717193,aibs_neuronal,6P-IT,864691135875980883,383440,216144,24888
37510,551140,aibs_neuronal,NGC,864691135865507548,315680,82080,27165
37511,762487,aibs_neuronal,MC,864691136577500180,395936,193280,24963
37512,81589,aibs_neuronal,BPC,864691135354953423,89856,214624,18406
37513,300661,aibs_neuronal,BC,864691135989620224,188128,183616,18930
37514,268932,aibs_neuronal,5P-ET,864691135383577579,165024,217632,19245
37515,456289,aibs_nonneuronal,microglia,864691135367013369,266768,134176,25125
37516,589638,aibs_neuronal,5P-ET,864691136536800162,339552,181664,26528
37517,205210,aibs_nonneuronal,astrocyte,864691135560506081,146128,247232,20848
37518,154716,aibs_neuronal,23P,864691136854186606,115328,141216,18001
37519,256877,aibs_neuronal,23P,864691135738429553,177312,126432,23376
37520,226931,aibs_neuronal,4P,864691135654865090,161104,156080,26606
37521,362586,aibs_neuronal,4P,864691135661417200,223984,150272,17002
37522,421916,aibs_nonneuronal,microglia,864691135751735176,250560,115008,19027
37523,403026,aibs_neuronal,6P-IT,864691135614255556,237680,220544,17018
37524,172300,aibs_neuronal,6P-IT,864691135293979916,127504,242048,22371
37525,525053,aibs_nonneuronal,astrocyte,864691136418635415,308816,160480,20814
37526,109535,aibs_neuronal,BPC,864691136136635261,102784,130080,19490
37527,621480,aibs_neuronal,6P-IT,864691135335273705,350080,225664,18954
37528,153049,aibs_neuronal,23P,864691136437154462,120352,117376,18696
37529,613303,aibs_neuronal,23P,864691135383850987,350496,127744,26989
37530,266117,aibs_nonneuronal,oligo,864691135450084332,172752,204000,15702
37531,581897,aibs_neuronal,MC,864691135213708928,337920,119264,16767
37532,561487,aibs_neuronal,6P-IT,864691135337700838,315488,207856,15178
37533,420209,aibs_neuronal,23P,864691136906636910,257872,106208,16923
37534,552258,aibs_neuronal,23P,864691135947167073,327024,101520,24593
37535,491543,aibs_neuronal,4P,864691136236697359,284384,144464,24481
37536,196618,aibs_neuronal,BPC,864691135441566024,144880,183264,18070
37537,222155,aibs_neuronal,23P,864691135382728410,147392,119600,16726
37538,530181,aibs_neuronal,5P-IT,864691135758879822,311056,193360,15537
37539,360380,aibs_neuronal,23P,864691135782411827,225520,115424,27378
37540,291543,aibs_nonneuronal,astrocyte,864691135013490422,186080,107360,24771
37541,225492,aibs_neuronal,23P,864691136040264702,148832,147872,17525
37542,119935,aibs_neuronal,5P-IT,864691135469080658,111632,178560,18514
37543,366688,aibs_neuronal,5P-ET,864691136732973422,213600,187568,16284
37544,456558,aibs_neuronal,23P,864691135889502345,264800,138224,27247
37545,429649,aibs_nonneuronal,oligo,864691135058549659,251296,184240,16289
37546,424582,aibs_neuronal,23P,864691135838218899,249872,138992,25832
37547,195403,aibs_nonneuronal,astrocyte,864691134947865596,143664,162048,24703
37548,225552,aibs_neuronal,23P,864691135590832907,154656,146384,17910
37549,300501,aibs_neuronal,5P-IT,864691135925504526,182064,184832,18498
37550,343991,aibs_neuronal,6P-CT,864691135113501593,203360,246320,20419
37551,567943,aibs_nonneuronal,oligo,864691136089039671,320528,243104,21022
37552,494314,aibs_neuronal,5P-IT,864691136137648253,284032,181152,16197
37553,407477,aibs_neuronal,6P-IT,864691135615784553,242112,245664,18635
37554,465957,aibs_neuronal,6P-IT,864691135590778891,267648,221328,18829
37555,430465,aibs_neuronal,5P-IT,864691136912690929,247584,189744,20690
37556,396981,aibs_neuronal,4P,864691136602784977,230080,169328,22907
37557,230977,aibs_neuronal,5P-IT,864691136681123182,159296,186176,25271
37558,265874,aibs_neuronal,5P-IT,864691135684225778,168976,196784,15362
37559,619963,aibs_neuronal,MC,864691136039670270,356480,205392,22081
37560,302507,aibs_neuronal,5P-IT,864691135565423895,184544,195872,18520
37561,524711,aibs_neuronal,BC,864691135383710187,303472,161168,18822
37562,552353,aibs_neuronal,23P,864691136488009234,314800,103120,26462
37563,264892,aibs_nonneuronal,oligo,864691136362747106,170208,182720,21438
37564,303616,aibs_neuronal,5P-IT,864691135563891140,196512,200320,26039
37565,224185,aibs_neuronal,23P,864691135942168948,160816,132640,19587
37566,580600,aibs_nonneuronal,astrocyte,864691135134642201,332160,103936,15336
37567,592065,aibs_neuronal,6P-IT,864691136539921570,330272,214896,16655
37568,582155,aibs_neuronal,23P,864691135617990287,333872,126672,18887
37569,502872,aibs_nonneuronal,astrocyte,864691135341032133,290848,249072,20678
37570,468581,aibs_neuronal,BC,864691135065351492,270112,232320,23053
37571,470450,aibs_neuronal,6P-CT,864691136908297582,275520,246544,21090
37572,438187,aibs_nonneuronal,astrocyte,864691135939635110,258976,253136,20322
37573,361739,aibs_neuronal,23P,864691135772593659,228480,128704,23494
37574,591248,aibs_neuronal,5P-IT,864691135304033191,338336,196560,25243
