id,target_id,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
17310,169928,4P,864691135509035529,116368,239712,23645
48071,169742,6P-CT,864691135463644222,117664,237856,22169
4472,167559,23P,864691135754378189,114768,218496,24686
399,167574,23P,864691135394653941,119536,220736,24567
2236,169871,6P-CT,864691135571540461,123328,240160,23261
33487,296968,23P,864691136903951794,182016,144496,24119
25106,167485,5P-IT,864691135684895927,124768,217680,23874
39932,129260,23P,864691136109786040,98816,228352,17276
30028,169746,6P-IT,864691135292746678,118256,229584,21937
38229,167584,5P-IT,864691135969806437,123616,214016,24221
43626,167635,5P-IT,864691135182705410,116480,210896,25181
36116,167483,5P-IT,864691135383367642,125008,214800,23698
40603,333051,4P,864691135361000263,204064,164352,21634
29459,169776,6P-IT,864691135594339371,125568,228624,21881
7041,169754,5P-IT,864691135416610490,121664,229888,22138
34615,167546,5P-IT,864691135783253299,130128,221520,23416
25264,167603,5P-IT,864691135700080674,128544,211216,24698
24649,169884,6P-IT,864691135475669056,124496,232064,22701
43364,169824,6P-CT,864691136005761226,115664,232128,22692
7635,169727,6P-IT,864691136106482393,115232,234112,22080
40446,167558,5P-IT,864691136024749113,114784,210416,24155
37984,167582,5P-IT,864691135772599371,122560,211440,24652
47233,169872,5P-IT,864691136287460803,123760,226432,22767
46718,169942,6P-CT,864691136723494397,119520,232208,23630
10465,167988,6P-CT,864691135213768504,125376,222208,26821
17375,169951,6P-CT,864691135510421456,121344,241584,23663
20469,170065,5P-IT,864691135387429505,126448,239728,24377
25639,169989,5P-IT,864691135565455959,129888,231488,23397
16221,170028,5P-IT,864691135992283329,116864,238016,24736
5807,170016,6P-IT,864691135279101345,114608,231456,24490
39947,167691,5P-IT,864691135954723336,130288,210656,25614
21612,170027,23P,864691135995303850,116576,225808,24739
25269,401571,BC,864691135356070863,243376,201968,20906
17376,167671,6P-IT,864691135105051469,123456,220912,25514
25376,269028,5P-IT,864691135975496815,173184,217392,19376
5538,169953,6P-IT,864691135947607649,121792,235152,23784
23452,167814,5P-IT,864691136419354775,130640,225312,26179
16729,170033,23P,864691135585822844,117920,237840,24572
25157,170036,23P,864691135692743871,118784,225696,24353
25650,170023,4P,864691135491117671,115680,239376,24356
15158,333857,4P,864691135477015464,209904,161408,25512
35122,170048,5P-IT,864691135939413505,120880,228016,24844
45758,615823,5P-IT,864691135498574099,357200,167296,17081
36574,169895,6P-CT,864691136923623396,128256,228288,23059
41494,153046,23P,864691135503005109,120080,123568,18513
8390,171580,6P-CT,864691135502982069,128816,249856,18319
632,169946,5P-IT,864691135889524105,120144,238688,23765
13127,170071,5P-IT,864691135762482998,127952,232352,24209
12901,169943,6P-IT,864691135737522564,119728,226960,23525
14021,169974,6P-CT,864691136673505671,126720,233696,23747
16117,169977,6P-CT,864691136673519495,127008,235408,23592
16704,167668,5P-NP,864691135654935490,122480,213696,25621
18659,170051,6P-CT,864691135867427350,122240,239216,24609
18472,170029,BC,864691136237199631,117248,236240,24361
22410,167811,5P-PT,864691135740403348,130240,209856,26130
13312,170056,6P-IT,864691135494900624,124224,238976,24639
15404,167786,5P-IT,864691135740361364,120864,225344,25869
12162,167806,BC,864691135418767346,128064,219584,25764
15690,170063,6P-CT,864691136176003078,125776,237888,24733
21985,167995,23P,864691135475113024,127104,221504,26498
22782,167644,5P-IT,864691135374512713,119248,214480,25363
15207,170057,5P-IT,864691135987801603,124640,232240,24523
45716,169957,6P-CT,864691136419493783,122752,237120,23981
7558,154561,23P,864691136021230328,118688,127712,17136
2938,168013,5P-PT,864691135117787357,129248,217808,26906
47753,167789,6P-IT,864691135889466761,123104,214672,25863
2266,170075,23P,864691136724590845,128448,230048,24425
35671,169965,6P-IT,864691135568690412,125232,233472,23564
32678,167652,5P-PT,864691135463562046,121360,214256,25124
213,466376,6P-CT,864691135866302341,264624,222928,22383
3392,167808,5P-IT,864691135386099797,129056,210928,25857
2820,167676,5P-IT,864691136812679539,125296,209376,25279
44488,170002,6P-CT,864691135947544161,130336,225936,23454
28755,167985,6P-CT,864691135992338881,124832,209696,26909
11325,437749,6P-CT,864691135278870433,250400,244064,18526
10599,170128,5P-IT,864691135065731396,122528,239520,25233
15796,168289,6P-CT,864691135490604775,115728,237712,15196
39590,168334,4P,864691136041047638,116720,232784,14992
5802,168337,4P,864691135269786533,118224,234928,15434
31561,168338,6P-CT,864691135809477068,118288,228032,15532
8758,168317,5P-IT,864691135910652329,115968,226864,15604
41502,168586,6P-IT,864691135361003591,124944,236800,16318
44634,526427,4P,864691136923661540,300544,191136,17646
8262,168345,23P,864691135345204639,120416,228848,14875
5162,168387,6P-CT,864691135213050424,122832,241184,15397
3872,168389,4P,864691135162245677,122928,236384,15223
42603,168390,6P-CT,864691136268454029,123008,225552,14922
39214,170094,6P-IT,864691134885675770,115568,238864,25038
31908,168339,BC,864691135013923734,118288,229840,15553
30332,168395,6P-IT,864691135777162941,124112,235584,15502
1311,168396,6P-CT,864691135012444662,125152,227664,15133
11639,168565,5P-IT,864691136091726772,120704,239008,15805
26895,616669,5P-IT,864691135940500737,359168,165312,23532
7105,168414,6P-CT,864691135322968476,127760,230384,15456
38592,115882,23P,864691135472995890,108784,165056,15874
18317,168418,6P-CT,864691135538116978,127664,241808,15617
39089,168413,6P-CT,864691135615110859,127712,238640,15601
31250,168426,5P-IT,864691135807283997,129728,229968,15694
20338,170157,6P-CT,864691135516898259,129744,235664,24924
7023,457636,5P-IT,864691135655127490,262144,159632,21083
160,168576,6P-CT,864691134885963514,122224,232080,15872
34441,168417,6P-CT,864691135731223225,128048,232896,15417
33953,323959,23P,864691135808592925,208096,103216,17569
22997,168573,4P,864691136085274988,121968,240304,16091
34562,170114,6P-IT,864691135926339540,118352,235664,25706
14625,168430,6P-IT,864691136618220763,130576,240768,15506
45017,330787,23P,864691135270621349,200416,148224,24078
16478,168557,23P,864691135502790581,119616,240464,15900
14758,170079,BC,864691135135729689,130080,233632,24185
12353,192546,23P,864691135428891440,147152,155712,19494
16494,168566,6P-CT,864691136144303156,120688,233408,15793
41133,168569,6P-CT,864691135884804464,121104,241296,16388
8582,170127,BC,864691136334416051,122016,236656,25595
30153,580804,6P-IT,864691136124247590,335808,110000,18224
34902,301427,5P-IT,864691135394841589,195568,189680,23886
33237,170106,6P-IT,864691135100790304,117024,229728,25458
35837,41802,5P-PT,864691136106404569,79840,217520,21527
35714,168343,6P-CT,864691135135534873,120032,238224,15372
39219,168391,6P-CT,864691135208596857,123408,232960,14857
34899,488664,23P,864691135687732960,290736,134112,19131
32129,302695,5P-PT,864691136371401864,195040,202912,19394
12823,168567,4P,864691135445635474,120880,226320,15763
10554,168571,5P-IT,864691135385243989,121408,233056,16280
12536,170139,5P-IT,864691135808358173,127328,226160,25035
40943,717527,6P-IT,864691135341955781,391456,214032,26950
41734,168421,4P,864691136195062504,128800,234832,15602
5679,170101,5P-NP,864691135614814411,116416,226080,25370
5601,168580,5P-IT,864691135429287728,124304,231664,15943
2234,170136,5P-IT,864691135800434274,126720,226544,25444
1068,168256,5P-IT,864691135786035140,115104,231120,15223
31252,170100,6P-IT,864691135781713488,116384,234496,25155
37578,456133,NGC,864691135994874794,269024,138976,24875
39084,168563,23P,864691136100819061,120144,228992,16164
35060,168344,6P-IT,864691135776759981,119936,236400,14953
28339,170117,6P-IT,864691136912547825,118944,232720,24973
19471,170130,6P-CT,864691135568154604,124112,239232,25165
30533,170131,6P-IT,864691135476882856,124512,235552,25098
29780,170099,6P-IT,864691136194900438,116464,226176,25015
43530,457642,4P,864691135594397995,263504,159632,21266
41742,168505,6P-CT,864691135684248306,116400,230800,16236
33004,168348,4P,864691135526773083,120448,239696,15598
41911,495211,5P-IT,864691136451922175,294144,178704,20435
38706,170297,BC,864691136020315896,120400,239264,25754
4975,170307,6P-CT,864691135212681088,119696,239936,26084
9694,170796,23P,864691136137354877,121808,243424,14954
15541,170375,6P-CT,864691135488682692,129152,236480,26183
9538,170367,5P-IT,864691136194915404,126912,228704,26139
10571,171057,6P-CT,864691136662909918,130848,245344,16130
27758,170361,4P,864691135584631416,126000,234704,25948
13979,170621,NGC,864691136423467055,127392,233696,26813
39612,170809,6P-IT,864691136312743485,124784,247984,14883
16231,171059,6P-IT,864691136176009222,131200,256512,15829
37927,170869,6P-CT,864691135987917571,115344,248976,16219
22899,170759,6P-IT,864691135867443222,119056,254032,15019
4518,170768,23P,864691135195459882,119184,241856,14899
7951,170732,6P-CT,864691135341188273,115424,244896,15060
18473,170372,6P-CT,864691136011912099,127440,239264,26022
14355,170803,6P-IT,864691135987793667,123344,249632,15326
15013,170781,6P-IT,864691135476151208,119520,252944,15223
15794,171045,6P-CT,864691135976388931,129920,244272,15777
5784,170855,6P-CT,864691135269776037,130912,245776,14872
16270,170987,6P-CT,864691135303959207,121200,252400,16242
12786,170736,6P-IT,864691135777880509,115664,252352,14885
28341,170993,5P-IT,864691135741055083,122320,255552,16468
32929,170797,6P-CT,864691135516778707,121856,254208,15249
34080,171052,6P-CT,864691135909780137,130480,249952,16200
8287,170881,4P,864691135213678208,116928,243264,15940
38169,170967,6P-CT,864691134965319199,119616,242448,16267
5829,170794,6P-IT,864691135910656937,121600,251696,15621
34342,170354,6P-CT,864691136091840436,123520,234624,26014
38160,170873,6P-CT,864691136334734259,115840,255872,16394
2822,171061,6P-IT,864691136124358950,131264,256128,16131
1115,170383,6P-CT,864691135492070495,130720,239216,25959
1309,171082,BC,864691135569719174,115760,245568,16876
2658,170874,6P-CT,864691135927048404,116320,244848,16384
633,170823,5P-NP,864691136274450701,128096,247232,15388
46302,171096,5P-IT,864691136673667719,118288,248016,16872
44783,171125,6P-IT,864691135698344981,122512,249008,16676
34790,171406,6P-CT,864691135942002036,117952,245488,18041
32476,357892,23P,864691135808245277,219888,105536,21281
35108,171104,6P-IT,864691135939395073,119104,244832,16802
11632,171106,4P,864691135403776238,119424,241984,16707
38705,171640,6P-IT,864691135927227604,114864,256992,18811
5046,171285,6P-IT,864691136310440282,127312,247152,17521
40533,171214,6P-IT,864691134918315786,119904,255776,17719
6458,171791,5P-IT,864691135693440959,125984,253664,19070
5466,171195,6P-IT,864691136741229916,116128,252432,17957
10313,171698,BC,864691135105048397,122000,249776,19487
47321,70438,23P,864691135539140466,89008,151136,17672
9325,171101,5P-IT,864691134940681315,118288,241856,17233
32819,360933,23P,864691135509698057,219184,132880,18461
14491,171222,6P-IT,864691135565551639,121200,250608,17391
7316,171165,6P-CT,864691135334532841,127824,245616,17021
9561,343555,6P-CT,864691135502754741,199664,244000,18230
16100,171192,6P-CT,864691135848848734,115968,247872,17742
32959,171180,4P,864691135864088190,130768,244864,17110
9782,171227,6P-CT,864691135373653833,123104,254176,17315
9551,171237,6P-CT,864691135374425161,124400,247920,17540
10144,171664,6P-CT,864691135715902746,120000,253200,19240
30306,171324,6P-IT,864691135777148349,114768,249200,18194
17845,171386,6P-IT,864691135517630916,116448,241760,18767
10596,171394,6P-IT,864691135777855421,117584,254368,18494
11747,171528,6P-CT,864691135082469879,124544,249840,18066
11795,171372,6P-CT,864691136362230754,115456,247168,18750
11961,171652,5P-IT,864691135446294930,119072,247424,18889
27731,171732,6P-CT,864691135740181355,123872,247888,19182
10612,171362,6P-CT,864691135876698195,115840,253488,18292
16913,171495,5P-IT,864691135013699734,123168,243856,18110
38561,343533,6P-CT,864691135952837667,197104,243920,18123
13113,171565,6P-IT,864691135947378529,125984,242640,18690
21616,171300,6P-CT,864691135463488062,130176,245936,17399
23135,171213,5P-IT,864691135492186975,119584,248624,17810
17878,171218,5P-IT,864691135582413421,120144,244816,17568
629,171154,6P-CT,864691136137320061,125120,252880,17070
4855,171509,6P-CT,864691135383211738,123984,253296,18048
21716,171692,6P-CT,864691135059371675,121856,247184,18817
12560,171525,6P-IT,864691135776630701,124448,254400,18611
18306,171179,6P-CT,864691135927140820,130816,249136,16527
19217,171575,6P-CT,864691135511286480,127040,255424,18747
21705,171210,23P,864691135755432914,118672,247072,17425
18452,171578,6P-CT,864691135969709925,128432,252992,18075
18147,171630,6P-CT,864691135940298753,130848,249376,18319
22680,171585,6P-CT,864691135323743388,128608,243680,18765
23548,171150,6P-CT,864691135013738134,124656,246112,17090
13257,171244,6P-CT,864691136926205770,125216,250928,17929
36470,171538,6P-CT,864691135367990265,125040,245552,18305
38443,171174,23P,864691136329893354,129280,243536,16506
28803,171385,6P-CT,864691135719285041,117072,246064,18203
4955,171483,6P-IT,864691135100908576,122768,252496,18339
29564,171099,6P-CT,864691135614941643,118640,251888,16578
39221,171093,6P-IT,864691136135413131,117456,246064,16642
34274,171647,6P-IT,864691136057209560,117664,256672,18912
41560,171203,6P-CT,864691136144441908,117600,254080,17710
28173,171677,5P-IT,864691135100757792,121104,253616,19089
44537,171152,6P-CT,864691135926518030,124720,255520,17026
34444,171110,6P-CT,864691135210998464,120400,251728,16840
32302,171287,6P-IT,864691135561391073,127632,244832,17764
31860,171155,6P-CT,864691135123178023,125568,252048,16706
8472,171532,6P-CT,864691135463668286,124912,256096,18047
7317,171464,6P-CT,864691135502965173,121584,250208,18399
25516,171646,5P-IT,864691135848651102,116608,257024,19080
25338,171666,6P-IT,864691135726318143,120288,249648,19312
41036,171158,6P-IT,864691135464378693,126368,250960,16807
38228,171583,6P-CT,864691135754601421,129248,252080,18435
35384,171752,6P-IT,864691135463574590,125104,246464,18803
25669,171160,6P-CT,864691136273738942,126752,242512,16929
32076,171221,6P-IT,864691135475518784,120992,252608,17981
35451,171127,4P,864691136238266684,122832,251088,16811
5764,172399,6P-CT,864691135776859309,122736,245040,22966
35426,172340,5P-IT,864691135777999549,115232,245616,22925
35736,172321,5P-IT,864691136238266940,129936,245072,22130
32703,171833,5P-IT,864691135865535708,130464,242736,19360
29918,171803,6P-CT,864691136032510139,126560,258016,19489
38211,172511,6P-CT,864691135954782728,121744,254976,23470
38287,171843,5P-IT,864691136008586414,115136,248496,19950
48425,171946,6P-IT,864691136974482460,127600,247008,19673
3875,171853,6P-CT,864691135162249005,117568,251392,19677
5639,171941,6P-IT,864691136011632547,127600,247024,19886
9398,171972,6P-IT,864691135947354465,130352,255776,19826
44213,172291,6P-CT,864691136391294591,125504,255248,22146
31039,171845,6P-IT,864691135919237808,115216,243952,19865
7961,171806,6P-CT,864691135518355082,127184,251584,18971
9622,172295,6P-IT,864691136024589369,125840,251856,21921
29250,196546,4P,864691136451998975,133360,189408,18567
10978,171976,6P-CT,864691135856526638,130848,244912,20157
10621,172339,6P-CT,864691135941866100,115136,252528,23096
44147,172470,6P-CT,864691135213724800,130624,256608,23133
33013,171971,6P-IT,864691135800739170,129744,247632,19627
17612,172445,6P-CT,864691136578537492,128448,244176,22969
