id,target_id,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
52715,663068,neuron,864691136578326804,365056,175728,27319
52716,373108,neuron,864691135969873765,215056,238528,16892
52717,439886,not-neuron,864691135209034617,246896,268400,18098
52718,675960,neuron,864691136041084758,376544,226048,23845
52719,551303,neuron,864691135394718453,325536,98336,15006
52720,408634,not-neuron,864691136439571574,235392,255712,27120
52721,612433,neuron,864691135785284036,359504,143056,19596
52722,70626,neuron,864691136236744719,86384,144384,19280
52724,536424,neuron,864691135538962802,307664,251056,21582
52725,224989,neuron,864691135771658827,162896,133584,26763
52726,522661,neuron,864691136974560028,299008,152736,24148
52727,433484,neuron,864691135373394888,252112,223008,15994
52728,152956,not-neuron,864691136123782438,124496,116336,17489
52729,622185,neuron,864691135065765956,348800,213200,23820
52730,486508,neuron,864691135772420683,286656,114944,17096
52731,552001,neuron,864691135889617033,320160,103232,22457
52732,586606,not-neuron,864691135776627040,331056,154160,27427
52733,129707,not-neuron,864691135139309321,108928,237472,19813
52734,257439,neuron,864691135583708536,179664,132496,15601
52735,642190,neuron,864691135233397081,362400,110352,25182
52736,407460,neuron,864691136039826942,238736,255440,18513
52737,537017,not-neuron,864691135341647793,298816,258176,25572
52738,611183,neuron,864691135539059570,353232,117232,25628
52739,669750,neuron,864691136311784253,368608,204896,23708
52740,202690,neuron,864691135915869286,144976,226080,17912
52741,522948,not-neuron,864691135303146919,301136,147952,27099
52742,397613,neuron,864691135841066467,237024,166160,27679
52743,507067,not-neuron,864691135508002483,280320,277888,19428
52744,272818,neuron,864691136974090524,179696,243936,16040
52745,389691,not-neuron,864691135274091237,235072,103680,23713
52746,414082,not-neuron,864691136577530388,241408,284912,23804
52747,63638,not-neuron,864691135909966249,84656,120736,16325
52748,545705,not-neuron,864691135462232989,326496,71280,25304
52749,312257,not-neuron,864691135974883439,188384,266416,26861
52750,452844,not-neuron,864691135551397751,263664,95632,24471
52752,264397,neuron,864691135279212449,173616,178496,19101
52753,495744,not-neuron,864691135739592084,284864,192768,25369
52754,501116,neuron,864691135940412326,282912,226288,22600
52755,662926,neuron,864691135394715381,365104,162656,26164
52756,173853,neuron,864691135576094238,126688,261136,16903
52757,582829,not-neuron,864691136422824239,331040,111744,25466
52760,291287,not-neuron,864691135664262242,196576,110144,21442
52761,405644,neuron,864691136907330926,239568,235056,19786
52762,533438,not-neuron,864691135771662923,305072,218800,26990
52763,489253,neuron,864691135946561828,281216,132480,23504
52764,311340,not-neuron,864691135304438953,181024,259744,21062
52765,229097,neuron,864691136032436923,155696,161120,27687
52766,263211,neuron,864691135737494641,168992,174576,24699
52767,236735,not-neuron,864691135758528078,148912,233968,22849
52769,583379,neuron,864691135987165699,337856,134256,16520
52770,187740,not-neuron,864691134917644042,140592,102640,25304
52771,536806,neuron,864691135561332705,299744,247712,24373
52772,668230,not-neuron,864691135777328934,360368,206672,20279
52774,517279,neuron,864691135889243785,295728,108048,24704
52775,262686,neuron,864691135498650131,173344,165056,20390
52776,406678,neuron,864691135610492167,234128,251776,15559
52777,429223,not-neuron,864691134884750586,256208,172864,26821
52778,559080,neuron,864691135213523512,322272,166880,23187
52780,126683,neuron,864691135341966257,112576,224096,19428
52781,696130,neuron,864691135133373088,392960,128128,24861
52782,437830,not-neuron,864691135442143550,259888,243936,18721
52783,234649,not-neuron,864691135463939397,154704,216832,22130
52785,488390,not-neuron,864691136580333084,279344,138112,17459
52786,592425,neuron,864691135441262920,338368,220048,18631
52787,374661,neuron,864691135610308615,227472,238160,26046
52788,754170,neuron,864691135903083534,401744,145760,25292
52789,468084,neuron,864691135304627787,267888,236752,20565
52790,166251,not-neuron,864691136740759644,129776,210352,15251
52791,422655,neuron,864691135194908202,258208,122192,25062
52792,338960,neuron,864691136099766389,201392,211552,15748
52793,556029,neuron,864691135509693705,311328,156896,17445
52794,190690,neuron,864691135082729207,131488,132384,22391
52795,555351,neuron,864691136287436739,326064,136144,24345
52796,109735,neuron,864691136388687735,99760,138640,20363
52797,410930,neuron,864691135590394123,234960,261184,26341
52798,582077,neuron,864691134965415455,336976,118928,18521
52799,73871,neuron,864691135639234107,86512,172288,18946
52800,263403,not-neuron,864691135037184417,176832,173376,25180
52802,494175,neuron,864691135617755535,286704,181360,15358
52803,780817,neuron,864691135773471056,410656,155968,24272
52804,560438,neuron,864691136195127628,324864,179520,18062
52805,534009,neuron,864691135195278378,303184,226496,18214
52806,107470,neuron,864691135947578721,114656,118816,25047
52807,174858,not-neuron,864691135208138522,116624,269488,22006
52808,295794,neuron,864691135338964198,192672,147584,16568
52809,455490,neuron,864691135303882663,266320,136864,18793
52810,159045,not-neuron,864691135476129448,115632,164560,18554
52811,243883,not-neuron,864691135723372863,159936,277696,20485
52812,672957,neuron,864691135492224607,373888,222320,22892
52813,308575,neuron,864691136085215852,192784,245936,19459
52814,565991,not-neuron,864691135272171537,315296,240800,20502
52815,625815,not-neuron,864691135338335974,355392,249920,21729
52816,393019,neuron,864691135777172320,241712,138640,23361
52817,121739,not-neuron,864691135213025152,107936,180400,26737
52818,109506,neuron,864691135545387742,98592,141968,19501
52819,438346,neuron,864691134857449782,255680,254784,22137
52820,516287,not-neuron,864691135991884225,300976,79680,25023
52821,226002,not-neuron,864691136020293368,160448,153040,19648
52822,487858,not-neuron,864691136613437980,281328,118784,27763
52823,588130,neuron,864691136522553233,343904,160848,26423
52824,726831,not-neuron,864691136309972058,385840,248096,22266
52825,190894,neuron,864691135655129538,134832,131056,23616
52826,363320,neuron,864691135618579599,225216,150512,19729
52827,689782,neuron,864691135776597421,384016,101344,23430
52828,450099,not-neuron,864691134917464842,270496,85984,18126
52829,587764,neuron,864691135759630414,337168,168192,23079
52830,266617,neuron,864691135463751998,174784,198592,18672
52831,408255,neuron,864691135383272171,237920,244896,24057
52832,457391,not-neuron,864691135155548516,262544,156080,20219
52833,600934,not-neuron,864691135100192853,332592,275104,20066
52834,387274,neuron,864691135739899540,237088,86976,17562
52835,439292,not-neuron,864691135809766860,250848,258064,16092
52836,731383,not-neuron,864691134648076891,383120,272400,21820
52838,680893,not-neuron,864691135609788935,375888,262736,18686
52839,687266,neuron,864691135954240776,390448,92640,23933
52840,156177,neuron,864691136843288292,115472,143904,14940
52841,89378,neuron,864691136288061837,96416,261888,18312
52842,592310,not-neuron,864691135945534244,334800,217152,17908
52843,372665,neuron,864691136026714018,214736,222912,27117
52844,404394,neuron,864691136423172399,231440,223232,27051
52845,586316,neuron,864691136966678222,338576,155824,24685
52847,83600,neuron,864691135337212897,93088,226064,16367
52849,693157,neuron,864691135274095333,393088,113376,25520
52850,267547,neuron,864691135590766603,168096,205504,24635
52852,586941,neuron,864691135809463756,328256,164832,17111
52853,167996,not-neuron,864691135426969261,126096,213088,27093
52854,190764,not-neuron,864691135163852862,143280,129776,22276
52855,402167,neuron,864691135367663865,241712,194960,26292
52856,225607,neuron,864691136092007860,157264,145024,17829
52857,394492,not-neuron,864691135080973648,242976,153936,19748
52859,222885,neuron,864691135099839008,154304,119776,22432
52860,516086,not-neuron,864691135609902855,305280,93728,22415
52861,618120,neuron,864691135594453803,344768,177216,21788
52862,375234,not-neuron,864691135464926075,215072,249920,16909
52863,531526,not-neuron,864691135490465127,303920,192816,26788
52864,227603,neuron,864691135762735414,153648,170816,18446
52865,309949,not-neuron,864691136023836985,181200,271920,15009
52866,553380,neuron,864691136106306777,321408,111936,20602
52867,125005,not-neuron,864691135348240087,106016,201952,25044
52868,328420,neuron,864691136012024995,205056,136320,22215
52869,593576,neuron,864691134947854844,330096,220544,26601
52870,504472,not-neuron,864691136100069237,288400,273328,18258
52871,464393,neuron,864691135586040444,271936,198576,24750
52872,456189,neuron,864691135208677241,277056,143680,24529
52873,469602,not-neuron,864691135683599764,272016,248704,16168
52874,467915,not-neuron,864691136974041116,275056,233248,19183
52875,522540,neuron,864691136144521268,307776,153968,22876
52876,454662,neuron,864691136903590578,263600,117184,25862
52877,532466,neuron,864691135275024101,305552,221280,19698
52879,475948,not-neuron,864691135824724793,266544,279200,21568
52880,261221,neuron,864691135383516634,165184,149088,27140
52882,451024,not-neuron,864691136562514460,274368,86400,21423
52883,372575,not-neuron,864691134805707364,227760,218208,25187
52884,270099,neuron,864691136816784750,175120,218768,26583
52885,231323,not-neuron,864691135687331296,160304,189696,27755
52886,404038,neuron,864691135781568336,239392,222768,22985
52887,420324,not-neuron,864691135782404915,255024,104400,18073
52888,222219,neuron,864691136923184100,159632,116640,16499
52889,391029,neuron,864691135569840518,230320,122688,21422
52890,538159,not-neuron,864691135453212100,306928,259296,18140
52891,123498,neuron,864691135848368222,101136,208976,19362
52892,597027,neuron,864691135394927605,334384,241728,24471
52894,374697,neuron,864691135383781867,220000,232128,26933
52895,88816,not-neuron,864691135782862606,90976,266176,16179
52897,497154,not-neuron,864691136925384522,286096,199312,21718
52898,375777,not-neuron,864691136483355948,225664,255680,19264
52899,361867,not-neuron,864691135988314112,217904,132064,25426
52900,260236,not-neuron,864691135579484980,163968,146432,19684
52901,536903,not-neuron,864691136008268151,297072,252336,25122
52902,388654,neuron,864691135876404819,236320,89744,24724
52903,197584,neuron,864691135123334695,138848,182928,24276
52904,189285,neuron,864691136227816785,135776,126704,25465
52906,303223,neuron,864691136124700966,188624,199696,23276
52907,245023,not-neuron,864691135354951375,149504,281616,24192
52908,654149,not-neuron,864691135345162655,360512,159072,15509
52909,771183,not-neuron,864691135291611909,394160,284400,23953
52910,156311,not-neuron,864691134918520408,126000,156352,15199
52911,155018,neuron,864691135518335114,125424,127888,20254
52914,203695,not-neuron,864691135581574253,131456,234096,25287
52915,486449,neuron,864691135889373065,293296,117680,15935
52916,561206,not-neuron,864691135946739492,321152,182848,25999
52917,409109,not-neuron,864691135449506878,240000,265552,16259
52918,669836,not-neuron,864691135162233645,365536,203008,24247
52919,190970,not-neuron,864691135209034617,132880,128608,24819
52920,454840,neuron,864691136903019698,268992,121200,27281
52921,222709,not-neuron,864691136386509183,158240,122096,20401
52922,311516,neuron,864691135383752427,182240,258288,22221
52923,695811,neuron,864691136084076396,391552,139072,22850
52924,496708,not-neuron,864691136951544287,287248,198448,19129
52925,273435,neuron,864691135211002816,169792,254448,19921
52926,498204,not-neuron,864691135479950694,286496,221008,14943
52927,358826,neuron,864691136117365924,225968,113872,16753
52928,658986,neuron,864691134988426874,365968,147216,23986
52929,327531,neuron,864691137198198593,211472,140656,16507
52930,211266,not-neuron,864691135965534839,138672,279536,22691
52931,329879,not-neuron,864691135991489217,199008,156976,18095
52932,426998,neuron,864691135341768645,251792,147184,27426
52933,460808,neuron,864691135492363871,270464,191104,15009
52934,584334,neuron,864691136092008628,343216,135184,24385
52936,525759,neuron,864691135718938004,300448,163888,26737
52937,521316,neuron,864691136559883682,299664,149328,16922
52938,198136,not-neuron,864691136450881023,143120,185312,27270
52939,452987,neuron,864691135272598289,277664,96288,25412
52941,201791,neuron,864691136272924350,144000,217136,25467
52942,553561,not-neuron,864691135385250645,320752,115584,22108
52943,151513,not-neuron,864691136379205333,126096,97616,16117
52944,271524,neuron,864691135488970298,169680,240624,21125
52946,306856,not-neuron,864691135850420679,194192,237056,21006
52947,405340,neuron,864691135294079756,234512,238640,18360
52948,202602,neuron,864691135937614596,133584,228256,17500
52949,673985,neuron,864691135768639517,374208,241584,15561
52950,556947,not-neuron,864691135996510666,318416,155360,23596
52951,297411,neuron,864691135809798348,181776,158496,27635
52952,518006,neuron,864691136000295882,301376,116480,17576
52953,154425,not-neuron,864691135100113184,129504,127456,15636
52954,621995,not-neuron,864691135212691584,349504,224544,22218
52955,304060,neuron,864691135910666665,190768,225040,15914
52956,79093,not-neuron,864691135799765090,84688,206080,17720
52957,73370,neuron,864691135135629081,87488,172064,15867
52958,231425,not-neuron,864691135385188181,158736,203520,15161
52959,135415,not-neuron,864691135510467792,104896,266912,15213
52960,221832,neuron,864691135874486158,158848,110336,27112
52961,197189,neuron,864691135576012830,134800,178016,21779
52962,598882,neuron,864691135739816397,328400,272480,21601
52963,265120,neuron,864691136124633638,172624,178848,23002
52964,49331,not-neuron,864691135984770100,79344,277680,20103
52965,187774,neuron,864691135989115648,137952,110944,25712
52966,157037,not-neuron,864691134840156067,125440,147760,19302
52967,376579,not-neuron,864691135440477000,226256,257792,23669
52968,225111,neuron,864691136973701916,149904,151968,15153
52969,341368,neuron,864691135367962617,207984,226560,17662
52971,306250,neuron,864691135874470798,183328,227072,17854
52972,36852,not-neuron,864691135366964729,80336,177776,21321
52973,598984,not-neuron,864691135403750126,328416,260000,22139
52974,717473,neuron,864691134885731066,382416,217584,26751
52975,397441,neuron,864691136379970005,238560,164832,26118
52976,204109,neuron,864691134940368227,140768,255104,15422
52977,64259,neuron,864691136745244132,83696,118368,21690
52978,190100,neuron,864691135502517826,136192,140816,18131
52980,408342,neuron,864691135374585929,233008,249696,24713
52981,160235,neuron,864691136673485191,116016,163440,25795
52982,291641,neuron,864691135345113503,196464,105728,25681
52984,371272,neuron,864691135772637003,224240,215584,16188
52986,83722,neuron,864691135475609920,88704,235920,16507
52987,298423,neuron,864691136091994548,190032,160560,18537
52988,79783,not-neuron,864691135029229139,88848,206640,21040
52989,259993,neuron,864691136618664589,167072,154736,18337
52990,298187,neuron,864691135441722952,192688,167776,17918
52991,422266,not-neuron,864691136989949333,248080,118304,22208
52992,188745,neuron,864691135359541080,137312,125248,20632
52994,433477,neuron,864691135762012982,251824,215536,16336
52995,401916,not-neuron,864691136881059182,239872,199440,23563
52996,83919,neuron,864691135345221791,90560,238592,17600
52997,361699,neuron,864691136966470862,219344,138896,24085
52998,536001,not-neuron,864691135320252722,308832,253568,18570
52999,397354,neuron,864691135270575269,237408,166640,25284
53000,531310,not-neuron,864691135209034617,306336,201712,24234
53001,324185,neuron,864691135576229662,198480,107456,20943
53002,455661,neuron,864691135737742980,264336,134368,20859
53003,567048,not-neuron,864691135859980124,320848,253664,15490
53004,103718,not-neuron,864691136322825623,113648,89616,27783
53005,621318,neuron,864691135730203577,357024,210192,17996
53006,258446,neuron,864691136238144828,168816,139776,23292
53007,565587,neuron,864691135888506761,322928,234768,17424
53008,176418,not-neuron,864691135413800930,116240,286800,16313
53009,261340,neuron,864691135568224236,169872,154528,27733
53010,424428,not-neuron,864691136023743545,256720,142608,24407
53013,482580,neuron,864691134988449146,281232,94256,18636
53016,323392,neuron,864691135528334532,203312,92944,25466
53017,755667,neuron,864691135655071938,403392,146000,27739
53019,193622,not-neuron,864691135590265355,143136,146496,27202
53020,736077,not-neuron,864691134828551685,399936,90720,24278
53021,468015,neuron,864691136486754834,273600,232992,20267
53022,524617,neuron,864691135658878850,308768,171424,18717
53023,168606,neuron,864691136020294904,126016,227808,16016
53024,84462,neuron,864691136008843694,86032,231440,20065
53025,224833,neuron,864691135386872449,148832,134576,26222
53026,84632,neuron,864691136811817843,88336,232112,20934
53027,219344,not-neuron,864691136286588099,161936,92368,23035
53028,261810,neuron,864691136039653630,176688,172592,17186
53029,358312,neuron,864691135518256010,224672,97472,25213
53030,711881,not-neuron,864691135584140664,381440,194256,24417
53032,486356,not-neuron,864691135807206429,287712,117168,14850
53033,190010,neuron,864691135065886020,136880,133328,17506
53034,612554,neuron,864691135651458083,359408,132560,20565
53036,619549,neuron,864691136482877484,360448,205280,18626
53037,393673,neuron,864691136286557379,240784,143904,15320
53038,343464,neuron,864691135910591145,210352,248816,17922
53039,462073,not-neuron,864691135415503290,261808,179680,22592
53040,464182,not-neuron,864691135360625223,271888,202416,23322
53041,502305,not-neuron,864691135571648805,288992,254800,17008
53042,530272,neuron,864691135468916050,297824,196128,17148
53043,700130,neuron,864691136065262232,393104,152080,25704
53044,202683,neuron,864691135492135775,143744,233216,17291
53045,393996,not-neuron,864691135918811056,245280,151152,16884
53046,72403,neuron,864691135517643524,93104,153568,24840
53047,553343,neuron,864691135780832080,311952,126128,20853
53048,489484,not-neuron,864691135994865578,287360,127552,25215
53049,326960,neuron,864691135700230523,199392,115552,27122
53050,234830,neuron,864691135564946263,149520,215856,23693
53051,246134,not-neuron,864691135756597558,150912,293792,20246
53052,408101,neuron,864691136024640057,242624,246560,22252
53053,260957,not-neuron,864691135730207673,164000,159456,24223
53054,123668,neuron,864691136297623067,109600,201792,20035
53055,324419,neuron,864691136057026264,203664,102912,23177
53056,521422,not-neuron,864691134839146234,307344,150000,16811
53057,563614,neuron,864691135156585060,311552,216992,16132
53058,236176,neuron,864691136673726599,149712,235888,19469
53059,236748,not-neuron,864691135567901932,151808,232368,22862
53060,324429,neuron,864691135699547938,206320,103728,23095
53062,461376,neuron,864691135652413892,266368,177408,18203
53063,434615,not-neuron,864691136690024540,256144,225072,24075
53064,367659,not-neuron,864691135951966243,223824,189680,19454
53065,406547,neuron,864691135584647800,232032,225520,27057
53066,602079,not-neuron,864691135517719434,339216,286256,23592
53067,127095,not-neuron,864691135724212907,104160,225008,22230
53068,240270,neuron,864691135737563524,160384,259360,18220
53069,242511,not-neuron,864691135349116375,156048,277616,15842
53070,360795,neuron,864691135490583527,219712,140624,17819
53071,469548,neuron,864691136020826616,268368,245600,16023
53072,387265,not-neuron,864691135491379303,235904,88240,17909
53073,75999,not-neuron,864691135622630302,88752,182208,14870
53074,498439,neuron,864691135865197020,284592,212656,17112
53075,365274,neuron,864691136418629783,216112,170944,19008
53076,427888,not-neuron,864691136587929974,247248,164544,18178
53077,422851,not-neuron,864691136662677726,253680,126432,26501
53078,553141,neuron,864691135545383720,320112,120176,18046
53079,673183,not-neuron,864691135940605862,375856,212928,24428
53080,459777,neuron,864691135472693042,274080,167040,22558
53081,503034,neuron,864691135851368391,293776,253328,22095
53082,453874,neuron,864691136144376372,276928,120624,19821
53083,227478,neuron,864691135464181829,148400,173968,17794
53084,199678,not-neuron,864691135081697271,138048,203936,24704
53085,747848,not-neuron,864691135789153366,396336,119040,27804
53086,403227,neuron,864691135408261577,232304,211232,18170
53087,592121,neuron,864691135987908867,339088,220848,17148
53088,152218,not-neuron,864691135883881328,117024,95840,23388
53089,553371,neuron,864691135446178450,318512,114288,21036
53090,158889,neuron,864691135394488309,117008,161408,17395
53092,370076,neuron,864691134918284042,225952,202752,22214
53093,304456,neuron,864691135383863275,185728,215168,18194
53094,297735,neuron,864691136273831870,184288,160080,16095
53095,747873,not-neuron,864691135546072284,401152,114240,27310
53096,519502,neuron,864691136391357311,304080,130528,16430
53097,564055,neuron,864691135875996755,312112,220880,19350
53099,586586,not-neuron,864691136329067498,327744,157728,27396
53100,324098,not-neuron,864691135464578885,196992,100928,19690
53102,87730,not-neuron,864691134879168365,94624,254912,20462
53103,555352,neuron,864691136105476057,326032,143056,24437
53104,457457,neuron,864691135304185511,272992,157248,19740
53105,265689,neuron,864691135209034617,166784,188240,27725
53106,73541,neuron,864691135841875683,93360,164944,16610
53107,226247,neuron,864691135463409309,161024,148480,21138
53108,24976,neuron,864691135714995137,76352,137376,16746
53109,517854,neuron,864691136535632290,306576,117872,15990
53110,760139,not-neuron,864691135265414058,402176,177344,25230
53111,427949,not-neuron,864691135570664941,255280,175760,18735
53112,675636,neuron,864691135920391320,368576,241616,22028
53113,406904,neuron,864691135800195426,239248,246064,16426
53114,335739,neuron,864691135942412404,212512,183520,23630
53115,293942,neuron,864691135877036371,186624,138288,17978
53116,372299,neuron,864691135616842345,219824,213888,23025
53117,573625,not-neuron,864691136194370518,314048,283120,23527
53118,536593,neuron,864691135338135014,301856,241904,23001
53119,621350,neuron,864691136124377126,346192,219600,18381
53120,232676,neuron,864691135938220292,159328,198944,21436
53121,176457,neuron,864691136144145027,118816,275440,16450
53122,73522,neuron,864691135407322569,88800,167008,16933
53123,388347,neuron,864691135472790322,236704,86912,21274
53124,564989,neuron,864691135889398153,327136,223056,25178
53125,457739,neuron,864691135013534710,266192,148208,22075
53127,151416,not-neuron,864691136319440535,118480,108624,15533
53128,562789,not-neuron,864691135939312897,323664,198544,21707
53129,156606,neuron,864691136124236582,119328,147744,16634
53131,376610,neuron,864691136032441019,214960,246464,24422
53132,457737,not-neuron,864691135700617898,265056,149664,21944
53133,254529,neuron,864691136361487586,176544,109536,15742
53134,117777,neuron,864691135919128496,110816,165184,24978
53135,295748,not-neuron,864691135567286808,189648,157072,16895
53136,257117,neuron,864691136812334963,166800,123120,26281
53137,334748,not-neuron,864691136166441335,209296,180000,17268
53138,224729,neuron,864691136965838030,156928,128704,24699
53139,374688,neuron,864691135568575980,217856,236848,27062
53140,722357,neuron,864691136378782677,392288,232016,24159
53141,388977,neuron,864691135502539101,240000,98176,16079
53144,116139,neuron,864691135463504702,104960,163584,17703
53145,436498,neuron,864691135394748917,246272,230672,24506
53146,222483,neuron,864691136334623155,152368,125280,19443
53147,662830,neuron,864691135941976692,375728,171920,24535
53148,364798,neuron,864691136106650585,218752,171312,16873
53149,531528,neuron,864691136008529326,304560,204448,27007
53151,262553,not-neuron,864691135951964707,177344,160064,20081
53152,616085,neuron,864691135066018116,357392,168048,18420
53153,330190,neuron,864691135639909179,201056,150880,19905
53154,236489,neuron,864691135498283795,158480,232720,20813
53155,297655,neuron,864691136227657297,195216,164016,15327
53156,553407,neuron,864691136389425783,325184,116528,20620
53157,140077,not-neuron,864691134162328930,105024,287184,20270
53158,257531,neuron,864691135441377608,174912,137072,16397
53159,428968,neuron,864691135209034617,248880,173376,25390
53160,422185,not-neuron,864691136143397940,249712,117824,21117
53161,424248,neuron,864691136084702316,260272,137872,22948
53162,541484,not-neuron,864691134927207701,306304,276512,20404
53163,287959,neuron,864691135545603624,182048,90944,24856
53164,206303,not-neuron,864691135695991962,146512,269488,15152
53165,392336,not-neuron,864691135609421831,233536,140848,18671
53166,159091,neuron,864691135472847666,123392,165536,18362
53167,441755,not-neuron,864691135034583393,250752,275088,16258
53168,678753,not-neuron,864691136973666076,368976,255584,23283
53169,519092,neuron,864691136952919007,305232,113520,25142
53170,461022,not-neuron,864691135340958405,272912,180176,16102
53171,269231,not-neuron,864691135307241030,173632,211888,19537
53172,176966,not-neuron,864691136311830333,119200,277712,18164
53173,271566,not-neuron,864691135476145832,177120,229088,21053
53175,525200,not-neuron,864691135694827156,310384,165664,21412
53176,434209,not-neuron,864691135510940624,245792,224352,21579
53177,671182,not-neuron,864691135501836381,371152,221120,18353
53178,357909,neuron,864691136123707174,224704,104528,21642
53179,236672,not-neuron,864691135478435782,153488,237072,22177
53180,493687,neuron,864691136020405240,291664,162592,23696
53181,707254,neuron,864691135278973089,382000,183600,24112
53182,539323,not-neuron,864691136973673756,303552,273376,25146
53183,470739,neuron,864691135658801538,268848,244080,23792
53184,792544,not-neuron,864691136068893342,409344,201984,25694
53186,552886,neuron,864691135865616348,311856,114512,17541
53188,762029,not-neuron,864691135058588315,395024,192672,24110
53190,674880,not-neuron,864691135627673436,369904,229776,20831
53191,203837,neuron,864691135644690415,138144,237648,25742
53192,560635,not-neuron,864691135785288900,326992,184848,19630
53193,460057,neuron,864691136021242872,276112,175008,23495
53195,764136,neuron,864691135374537289,396016,222704,24092
53196,135814,not-neuron,864691135939340289,103056,271552,17476
53197,402130,not-neuron,864691135492992754,231392,199296,26326
53198,560904,neuron,864691135850853319,315104,185792,22845
53199,234553,neuron,864691136786404718,153104,212080,21640
53200,161297,neuron,864691135384640944,129648,181200,17028
53201,465783,neuron,864691135468550226,272160,219888,17497
53202,533879,not-neuron,864691135926305236,300944,234384,17790
53203,193857,neuron,864691136100833397,132400,165696,16464
53204,674062,neuron,864691135645441007,368096,230000,16248
53205,620359,neuron,864691136362351586,358944,204672,26304
53206,420490,neuron,864691135338802662,250944,103328,20082
53208,444668,not-neuron,864691135213030528,247376,277184,24273
53209,722284,neuron,864691136903050162,381952,229648,24497
53210,397114,neuron,864691136724472317,232528,160704,23593
53211,292649,neuron,864691136005322698,183104,122128,20512
53213,301350,neuron,864691135693555647,195856,190080,23153
53214,394042,not-neuron,864691136812220787,233792,151744,17627
53215,650676,neuron,864691135760617405,365376,139200,17536
53216,405956,neuron,864691135740375188,235824,227456,21918
53217,255219,neuron,864691135610086151,177232,107696,22292
53218,492706,not-neuron,864691135571242021,285280,175408,18182
53219,309384,neuron,864691135374076360,189936,242912,23983
53220,116821,not-neuron,864691136934695630,101120,166928,21632
53221,240520,neuron,864691135575594014,158784,263968,20267
53222,138769,not-neuron,864691136911966961,98944,280800,15569
53223,434131,not-neuron,864691135209034617,255248,209072,19620
53224,674222,neuron,864691136023433624,364848,226944,16659
53225,489545,not-neuron,864691135510412752,284912,137184,26369
53226,109761,neuron,864691135013391350,102912,134128,20858
53227,394031,neuron,864691135292638902,232064,150576,17307
53229,260067,not-neuron,864691136811801971,178880,150624,18390
53231,374693,neuron,864691135800438626,218704,229728,26825
53232,498315,neuron,864691136741246300,280848,219584,15935
53233,157888,neuron,864691135105044301,128544,150688,24858
53234,532990,neuron,864691137053663350,305008,216960,22771
53235,136419,neuron,864691135468318604,102912,263696,21047
53236,160979,not-neuron,864691136965758670,118560,186016,15117
53237,362914,not-neuron,864691136672647559,216208,145600,19201
53238,516683,neuron,864691136951576799,307776,106000,18534
53240,236366,neuron,864691136444612995,156432,228896,19529
53241,671282,neuron,864691136522454161,372800,214848,18865
53243,405553,neuron,864691135859652200,243184,225936,18983
53244,569402,not-neuron,864691135488212794,326352,265952,15782
53245,426521,not-neuron,864691135269738149,247312,146560,24149
53246,73732,neuron,864691136274721805,86448,173760,18165
53247,362051,neuron,864691136444757123,223216,129488,27085
53248,675906,neuron,864691135584682360,371936,240640,24122
53249,393690,neuron,864691135991161224,243104,157648,15519
53250,263528,neuron,864691136009437358,164384,165776,26456
53251,238917,not-neuron,864691136136635517,159760,242688,23201
53252,525559,neuron,864691135304325543,310112,174688,24183
53253,258456,neuron,864691136057187032,170768,140560,22693
53254,615687,neuron,864691135968952933,355152,165680,16054
53255,325355,neuron,864691135876746323,196688,126976,16146
53256,491042,neuron,864691135992402625,278512,153024,21522
53257,261798,neuron,864691135345881503,174464,168384,16744
53259,558572,not-neuron,864691135373404360,322400,175344,18508
53261,648178,neuron,864691136117097636,361568,120544,23371
53262,564557,neuron,864691135213688960,315232,221056,22528
53263,235721,not-neuron,864691135212665472,158688,241824,16126
53264,260526,neuron,864691135463557277,173184,157136,20453
53265,436794,neuron,864691136109691832,246160,235168,27123
53266,392160,neuron,864691135938217781,230832,138976,17891
53267,41662,neuron,864691136378780885,71824,220896,21289
53268,154324,not-neuron,864691135815493455,116064,140992,15355
53269,274972,not-neuron,864691135807794973,175744,270144,16091
53270,67009,neuron,864691136308847255,82592,130240,16159
53272,7659,neuron,864691135606289521,61072,166224,20109
53273,303379,neuron,864691135383576299,183664,204992,24268
53274,758061,neuron,864691135539004018,402464,168960,27194
53275,267819,not-neuron,864691136065662104,174576,197728,26486
53276,639493,not-neuron,864691134931959525,368240,104864,19472
53277,87551,neuron,864691136922756068,94560,247856,20004
53278,305352,neuron,864691136135715467,191072,214192,23855
53279,302243,not-neuron,864691135695934106,195696,206160,16291
53280,481431,neuron,864691135901611340,288992,77856,25509
53282,225038,neuron,864691136362343394,155280,142880,27411
53283,369368,neuron,864691136085043308,228304,205776,17909
53284,565107,neuron,864691135335173609,314800,217840,26509
53285,621134,neuron,864691135715236122,353392,209872,17133
53286,607632,neuron,864691135279128225,345344,90176,26492
53287,568028,neuron,864691135118119389,315824,245664,21695
53288,194433,neuron,864691135749482537,134000,172112,18901
53289,116760,neuron,864691136032609467,109056,163776,20479
53290,202757,neuron,864691135989318912,133760,232256,18597
53291,454346,neuron,864691135915908198,268208,116720,23592
53292,255590,neuron,864691135772450379,170720,104192,27447
53294,460053,neuron,864691135113733529,275408,160112,23827
53295,610315,not-neuron,864691135104046413,349728,120896,18341
53296,580927,neuron,864691135725035435,340656,103568,19817
53297,93133,not-neuron,864691136175804123,94144,290736,16384
