target_id,pt_root_id,cell_type,pt_position,pial_distances,layer,brain_region
459528,864691136595523746,exc,[265120 165008  20714],"[998.918974235112, 353.2762688296431, 828.5600000000003]",L4,V1
459372,864691135304208551,exc,[275728 165104  19526],"[1041.156039859326, 357.35700006997894, 781.0400000000001]",L4,V1
459643,864691135059486619,exc,[268992 175680  21174],"[1010.627533372745, 397.1516962454592, 846.9600000000003]",L5,V1
459255,864691135495086224,exc,[275056 160912  18304],"[1039.9396960052482, 340.4185327358709, 732.1600000000001]",L4,V1
459337,864691135526892635,exc,[270416 174720  19236],"[1016.6365364252266, 393.82274771547765, 769.4400000000002]",L5,V1
459442,864691136057233880,exc,[269744 173600  19671],"[1014.3492228042655, 389.1255208315209, 786.8400000000003]",L5,V1
459382,864691135468945234,exc,[278144 167760  18992],"[1049.8573228107336, 368.782845640419, 759.6800000000002]",L4,V1
459554,864691136021117432,exc,[269456 170064  20643],"[1014.4343373374868, 374.93493960606594, 825.7200000000003]",L5,V1
459350,864691135582142061,exc,[272368 161808  19450],"[1028.9162444293581, 343.0517959878088, 778.0000000000001]",L4,V1
459292,864691135509288713,exc,[263184 161456  18774],"[992.4427512860482, 338.4474004873178, 750.9600000000002]",L4,V1
459451,864691136273462206,exc,[270640 163744  19783],"[1021.35561260431, 350.16390723595947, 791.3200000000003]",L4,V1
459566,864691135464437317,exc,[271168 175760  20964],"[1019.2705221872563, 398.2290821337242, 838.5600000000003]",L5,V1
459312,864691135776749997,exc,[267616 166176  19439],"[1008.457790470743, 358.80065339472037, 777.5600000000002]",L4,V1
459626,864691135454908266,exc,[263648 166368  21771],"[992.5792526122005, 358.18239497396394, 870.8400000000003]",L4,V1
459394,864691135462968733,exc,[262256 160656  19712],"[989.0237749435242, 334.9360553363448, 788.4800000000002]",L4,V1
511246,864691135737870468,inh,[309120  77904  26358],"[1204.6156963644275, 21.52550762289722, 1054.3200000000002]",L1,RL
511815,864691135538126194,inh,[297408  86720  16349],"[1154.872507035972, 52.572245220162266, 653.9600000000002]",L1,RL
512106,864691136388580880,inh,[310768  93536  15766],"[1205.7329375317224, 84.39010036137049, 630.6400000000001]",L1,RL
515112,864691136595327650,inh,[305952  91808  19271],"[1187.144663361555, 75.82543437986944, 770.8400000000001]",L1,RL
511890,864691136522490769,inh,[305600  91360  16120],"[1185.8982043176459, 73.91753819510032, 644.8000000000002]",L1,RL
512143,864691135404357870,inh,[295552  87248  17142],"[1147.2926846686555, 54.02916418837343, 685.6800000000002]",L1,RL
516127,864691135195460394,inh,[310832  89568  23324],"[1207.371299323325, 68.60080998340167, 932.9600000000003]",L1,RL
515728,864691135876939091,inh,[296288  92560  20775],"[1148.3735966379356, 75.45289564007597, 831.0000000000002]",L1,RL
516026,864691136541636514,inh,[303952  92304  21439],"[1179.0021887832097, 77.1046387189022, 857.5600000000003]",L1,RL
516300,864691135518406794,exc,[305872  91680  25211],"[1186.8705047984524, 75.2874928567672, 1008.4400000000003]",L1,RL
516080,864691136548991394,inh,[299872  90176  22495],"[1163.4861609926206, 67.2026477271035, 899.8000000000003]",L1,RL
516285,864691136084997228,exc,[300336  92656  25288],"[1164.4705133842222, 77.2466601907133, 1011.5200000000002]",L1,RL
516352,864691136334647219,exc,[295824  93248  26682],"[1146.2848066742358, 78.03266239068476, 1067.2800000000002]",L1,RL
515895,864691136371562632,inh,[307040  88704  20677],"[1192.5622283896055, 63.83598280080018, 827.0800000000003]",L1,RL
516119,864691135807244317,inh,[305344  87184  22648],"[1186.3339504736566, 57.18785447760223, 905.9200000000003]",L1,RL
516154,864691135748599337,inh,[299792  89312  23539],"[1163.4685889361672, 63.731909012819116, 941.5600000000003]",L1,RL
516190,864691135937379893,inh,[309296  88704  23628],"[1201.5518893451854, 64.62247622335505, 945.1200000000002]",L1,RL
516031,864691135346069663,inh,[305344  84400  21845],"[1187.3045168248946, 46.09423031965253, 873.8000000000003]",L1,RL
516199,864691135066263364,exc,[295872  85328  24190],"[1149.2371699865153, 46.48994825774583, 967.6000000000003]",L1,RL
516326,864691136310619994,inh,[300096  84864  26327],"[1166.230636664013, 46.11359432755195, 1053.0800000000002]",L1,RL
516271,864691135999211210,inh,[310800  89584  24338],"[1207.2382084344335, 68.65341050900787, 973.5200000000002]",L1,RL
515590,864691135374818377,inh,[303440  93696  19931],"[1176.476698865899, 82.47295583672991, 797.2400000000002]",L1,RL
516147,864691135989272064,inh,[298592  91056  24128],"[1158.078855923919, 70.26301566151844, 965.1200000000002]",L1,RL
516136,864691135569883014,exc,[297360  83472  23902],"[1155.813565063716, 39.61294979994674, 956.0800000000003]",L1,RL
516371,864691136000086730,inh,[305504  89488  26856],"[1186.168287755273, 66.42456449057424, 1074.2400000000002]",L1,RL
501412,864691135359538520,exc,[293952 233168  23425],"[1090.0459746739157, 634.9302888169784, 937.0000000000002]",L6,RL
501394,864691135294087180,exc,[290224 239280  23449],"[1073.0599357372764, 657.9855903600725, 937.9600000000003]",L6,RL
501540,864691135658741122,exc,[284464 229424  25294],"[1053.5436378953264, 616.7035422695975, 1011.7600000000002]",L6,RL
501299,864691135059502747,exc,[281728 236464  23928],"[1040.1869774036363, 643.8025525192306, 957.1200000000002]",L6,RL
501424,864691134917795850,exc,[278880 235616  24175],"[1029.133959682375, 639.430581881922, 967.0000000000002]",L6,RL
501258,864691135455038826,exc,[294208 225312  22643],"[1093.8048601048638, 603.715114104717, 905.7200000000003]",L6,RL
501183,864691135841673955,exc,[278912 235744  22598],"[1029.2168488634443, 639.9517895024168, 903.9200000000003]",L6,RL
501195,864691135661292784,exc,[281888 225584  22842],"[1044.617559934793, 600.5039389336363, 913.6800000000003]",L6,RL
501246,864691136024597817,exc,[291072 234512  22623],"[1078.101262478887, 639.2817973574668, 904.9200000000003]",L6,RL
501189,864691135762736438,exc,[280224 236512  23289],"[1034.177136197309, 643.4694929528943, 931.5600000000003]",L6,RL
501493,864691136379568853,exc,[291040 228560  24689],"[1080.0487534808678, 615.5532380502266, 987.5600000000003]",L6,RL
501545,864691134918206218,exc,[285376 236720  25268],"[1054.6342029576176, 646.0944324882503, 1010.7200000000003]",L6,RL
501259,864691135645347311,exc,[294800 235040  23042],"[1092.7724448881484, 642.6854269956896, 921.6800000000003]",L6,RL
302592,864691135777618272,inh,[180208 201360  18935],"[647.8902951761954, 468.5286737770111, 757.4000000000001]",L5,V1
501525,864691135687870944,inh,[279392 239840  25706],"[1029.7015829946029, 656.4407824620274, 1028.2400000000002]",L6,RL
501463,864691135104874317,inh,[285888 238416  24835],"[1056.083145140509, 653.0311122812519, 993.4000000000002]",L6,RL
501490,864691135754689229,exc,[290480 226576  24565],"[1078.5089453315875, 607.4522080624159, 982.6000000000003]",L6,RL
501494,864691135975487855,exc,[291728 232624  24245],"[1081.3734775359103, 631.9872316664477, 969.8000000000003]",L6,RL
501403,864691136005830858,exc,[291648 236208  23976],"[1079.8052305044905, 646.2407890206117, 959.0400000000003]",L6,RL
501489,864691136619143821,exc,[289392 237504  24651],"[1070.3637541785065, 650.6185689129643, 986.0400000000003]",L6,RL
501292,864691135345270175,exc,[280672 238992  23605],"[1035.0977321282323, 653.5079274489682, 944.2000000000003]",L6,RL
501459,864691136974332700,exc,[284864 234384  24863],"[1053.4083794761598, 636.6074942681338, 994.5200000000002]",L6,RL
501210,864691135614868427,exc,[283808 235424  23306],"[1048.8378851815899, 640.3835183548294, 932.2400000000002]",L6,RL
501428,864691135715925786,inh,[280144 233952  24160],"[1034.7508286996556, 633.2405694067555, 966.4000000000002]",L6,RL
501311,864691135570642413,exc,[282736 241584  23917],"[1042.4186848148702, 664.556031890908, 956.6800000000003]",L6,RL
501469,864691135386211925,exc,[286160 238560  24270],"[1057.1168032642104, 653.6997458754622, 970.8000000000003]",L6,RL
501386,864691135468327052,exc,[287424 237664  24106],"[1062.46592983977, 650.5700435128335, 964.2400000000002]",L6,RL
501508,864691135565337879,exc,[293856 233408  24533],"[1089.5797663968106, 635.8531679219315, 981.3200000000003]",L6,RL
501233,864691134948224764,exc,[288096 232592  22935],"[1066.9119168971051, 630.593520114454, 917.4000000000002]",L6,RL
501552,864691135851397319,exc,[286512 239424  25438],"[1058.2182351521878, 657.265310037856, 1017.5200000000002]",L6,RL
501260,864691135208533881,inh,[294592 236336  23269],"[1091.491795528932, 647.7771867326312, 930.7600000000002]",L6,RL
501462,864691135575950366,exc,[285872 226608  24549],"[1060.1359287212888, 605.9732663334469, 981.9600000000003]",L6,RL
501472,864691135686949088,exc,[286464 228288  24280],"[1061.9092311751056, 612.8740795034498, 971.2000000000003]",L6,RL
501192,864691135919196080,exc,[280832 236896  22896],"[1036.4660104822076, 645.2116107755257, 915.8400000000003]",L6,RL
501579,864691136057096408,exc,[291312 234192  25127],"[1079.1691687397722, 638.0903376569471, 1005.0800000000003]",L6,RL
501478,864691136371541384,inh,[287856 226464  24219],"[1068.0919315531676, 606.0911261617914, 968.7600000000002]",L6,RL
501553,864691135638121668,exc,[286544 228272  25030],"[1062.233591446031, 612.8382128804512, 1001.2000000000003]",L6,RL
501560,864691135587250418,exc,[287680 229344  25182],"[1066.3865763292579, 617.5059314409139, 1007.2800000000002]",L6,RL
501516,864691135472741170,exc,[278528 227920  25561],"[1030.4143199322061, 608.641009010077, 1022.4400000000003]",L6,RL
501455,864691135696710298,exc,[285136 234336  24181],"[1054.508973210291, 636.5110503342096, 967.2400000000002]",L6,RL
501578,864691136031656123,exc,[289888 229856  25536],"[1075.0064729416572, 620.3158977025531, 1021.4400000000003]",L6,RL
501427,864691136194949708,exc,[279248 238624  24170],"[1029.5517003812263, 651.5450897426866, 966.8000000000003]",L6,RL
501228,864691135475486528,inh,[286848 237808  22730],"[1060.1204955475437, 650.9430448276438, 909.2000000000003]",L6,RL
501435,864691135783312947,exc,[280352 231184  24402],"[1036.54465107217, 622.2832152874498, 976.0800000000003]",L6,RL
501371,864691136238318652,exc,[285424 233744  23522],"[1055.8629743013191, 634.2524647047738, 940.8800000000002]",L6,RL
501300,864691135182485506,exc,[282160 238736  23792],"[1041.1163304518482, 653.0065750589562, 951.6800000000003]",L6,RL
501304,864691135213430656,exc,[283072 230016  23847],"[1047.7904410175254, 618.5772481390596, 953.8800000000002]",L6,RL
501236,864691136741185116,exc,[288352 238208  23163],"[1065.9741536628674, 653.0612852929605, 926.5200000000002]",L6,RL
501432,864691135446255250,exc,[280144 236992  24474],"[1033.6910148678442, 645.3542969355514, 978.9600000000003]",L6,RL
501398,864691135374382665,exc,[290656 226384  24137],"[1079.2772020094744, 606.7484881771757, 965.4800000000002]",L6,RL
501590,864691135938368565,exc,[293456 236960  25284],"[1086.7475460869048, 649.8676530040228, 1011.3600000000002]",L6,RL
501436,864691135731089337,exc,[280720 226624  24582],"[1039.6007704154783, 604.2409172475808, 983.2800000000002]",L6,RL
501327,864691135113887641,exc,[283568 226000  23700],"[1051.1669611500377, 602.7472935025252, 948.0000000000002]",L6,RL
501430,864691135278853537,exc,[280048 228496  24232],"[1036.2703768653132, 611.4661485103862, 969.2800000000002]",L6,RL
501414,864691136009163436,exc,[293984 225904  24026],"[1092.7058848565473, 605.9960116042965, 961.0400000000003]",L6,RL
501240,864691135446260370,exc,[289024 226016  22654],"[1072.9023362736557, 604.7131368929281, 906.1600000000002]",L6,RL
501291,864691135498388755,exc,[280544 230064  23513],"[1037.700186327814, 617.887198650429, 940.5200000000002]",L6,RL
501417,864691136143824948,exc,[294528 236544  23949],"[1091.1642561082544, 648.5837088513, 957.9600000000003]",L6,RL
501575,864691135342099633,exc,[289328 227440  25292],"[1073.617269915845, 610.4934432764398, 1011.6800000000003]",L6,RL
501234,864691136209895100,exc,[287984 234992  22997],"[1065.6289265419823, 640.1179434433838, 919.8800000000002]",L6,RL
501229,864691135738182001,exc,[286624 241216  23338],"[1058.0397980129176, 664.4450794065285, 933.5200000000002]",L6,RL
501242,864691136389112951,exc,[289920 227712  23166],"[1075.8814335128168, 611.7836879067901, 926.6400000000002]",L6,RL
501400,864691135938035204,exc,[291056 238592  23602],"[1076.6151242965675, 655.5341168627881, 944.0800000000003]",L6,RL
501485,864691136227755601,exc,[288496 241408  24774],"[1065.4323683017983, 665.8627791363576, 990.9600000000003]",L6,RL
501529,864691135386282837,exc,[280880 237280  25512],"[1036.5234086433807, 646.758499734402, 1020.4800000000002]",L6,RL
501409,864691135755464658,inh,[293760 237568  23426],"[1087.7469560734223, 652.396379892963, 937.0400000000003]",L6,RL
501395,864691135610390279,exc,[290832 231888  23919],"[1078.0597022445986, 628.7420682932581, 956.7600000000002]",L6,RL
501468,864691135841840355,exc,[286208 233712  24437],"[1058.9981968096067, 634.3982721926747, 977.4800000000002]",L6,RL
501506,864691136100827253,exc,[293120 240544  24752],"[1084.1591956846394, 664.0319628776133, 990.0800000000003]",L6,RL
501222,864691135848806494,exc,[285360 234224  22839],"[1055.4406094325323, 636.1428466549664, 913.5600000000003]",L6,RL
501569,864691136005657290,exc,[288736 236704  25235],"[1068.0286376675062, 647.2020492101009, 1009.4000000000002]",L6,RL
501257,864691135645390063,exc,[294192 238784  22658],"[1089.0444549790002, 657.3924760279492, 906.3200000000003]",L6,RL
501438,864691135737675140,exc,[281840 238464  24661],"[1039.9360266864003, 651.8111558767155, 986.4400000000003]",L6,RL
501213,864691135762674742,exc,[284688 231600  22944],"[1053.6776247599412, 625.4525124672898, 917.7600000000002]",L6,RL
501613,864691135590904331,exc,[280112 227888  25936],"[1036.737365474387, 609.0657148747705, 1037.4400000000003]",L6,RL
501611,864691135210074304,exc,[279488 226992  26224],"[1034.5632296899576, 605.2778123429115, 1048.9600000000003]",L6,RL
501614,864691135848669790,exc,[280368 236272  25930],"[1034.8346138564475, 642.5633477505487, 1037.2000000000003]",L6,RL
501622,864691135510499536,exc,[282096 236192  26126],"[1041.7482014473367, 642.8469859410314, 1045.0400000000002]",L6,RL
501662,864691135992252609,exc,[287152 237776  26317],"[1061.3430242354952, 650.9215132894693, 1052.6800000000003]",L6,RL
501718,864691136419398807,exc,[280560 239744  26627],"[1034.3892724293023, 656.4654353280773, 1065.0800000000002]",L6,RL
501686,864691135570736621,exc,[291984 227344  26090],"[1084.2343101935867, 611.0368471233237, 1043.6000000000004]",L6,RL
501637,864691135489195322,exc,[285152 229568  25816],"[1056.2349639966524, 617.5172030197399, 1032.6400000000003]",L6,RL
501627,864691135568811244,inh,[283632 235792  25866],"[1048.008270860809, 641.7885593075262, 1034.6400000000003]",L6,RL
501736,864691136011700387,exc,[284080 233248  26795],"[1050.6803485979892, 631.8074651507484, 1071.8000000000002]",L6,RL
501712,864691135583718386,exc,[279488 229152  26565],"[1033.8102040726178, 613.8849345344242, 1062.6000000000004]",L6,RL
501387,864691135777932733,exc,[287920 236480  23808],"[1064.855149718437, 646.0249824162825, 952.3200000000003]",L6,RL
501692,864691136091796660,exc,[293424 226400  26064],"[1090.3014917392102, 607.7772330215557, 1042.5600000000002]",L6,RL
501626,864691135810345164,inh,[283392 227136  26286],"[1050.0696043875357, 607.2126445677598, 1051.4400000000003]",L6,RL
501677,864691137054522998,exc,[289536 227456  25880],"[1074.4405259371215, 610.6297133150837, 1035.2000000000003]",L6,RL
501769,864691135838043539,exc,[290032 229008  26786],"[1075.8759133671579, 616.9870069944486, 1071.4400000000003]",L6,RL
501735,864691135630635716,exc,[283776 227120  26785],"[1051.6053374113403, 607.2827593279422, 1071.4000000000003]",L6,RL
501650,864691135776921261,exc,[285968 237600  26088],"[1056.686403788227, 649.8074226243599, 1043.5200000000002]",L6,RL
501657,864691135495088016,exc,[285856 227616  26452],"[1059.7207603058523, 609.9843453886169, 1058.0800000000002]",L6,RL
501714,864691135719438641,exc,[279776 235008  26519],"[1032.9162842466983, 637.3202025581705, 1060.7600000000002]",L6,RL
501697,864691136391381119,inh,[294352 234976  26309],"[1091.0095758593113, 642.2742180619742, 1052.3600000000004]",L6,RL
501674,864691135463622462,exc,[288832 237376  26141],"[1068.1769017950678, 649.9132883637869, 1045.6400000000003]",L6,RL
501699,864691136195103720,exc,[294768 225008  25559],"[1096.1423176117705, 602.6989702155923, 1022.3600000000002]",L6,RL
501788,864691135889354633,exc,[294112 233536  26646],"[1090.5552460273695, 636.4524670879282, 1065.8400000000001]",L6,RL
