id,tuning_type,pref_ori,layer,osi,cell_type
2320,not_selective,5,L2/3,0.2207176,excitatory
2321,not_selective,14,L2/3,0.21448383,excitatory
2322,not_selective,8,L2/3,0.46053576,excitatory
2323,not_selective,9,L2/3,0.27946714,excitatory
2324,not_selective,4,L2/3,0.39588737,excitatory
2325,not_selective,5,L4,0.6884839,excitatory
2326,not_selective,15,L4,0.42429903,excitatory
2327,not_selective,4,L2/3,0.034701258,excitatory
2328,not_selective,2,L2/3,0.58993703,excitatory
2329,not_selective,3,L2/3,0.40083408,excitatory
2330,not_selective,10,L4,0.44484285,excitatory
2331,not_selective,11,L4,0.18851694,excitatory
2332,not_selective,5,L4,0.34136844,excitatory
2333,not_selective,5,L2/3,0.5494982,excitatory
2334,not_selective,5,L2/3,0.19286397,excitatory
2335,not_selective,4,L2/3,0.46644658,excitatory
2336,not_selective,11,L2/3,0.72001195,excitatory
2337,not_selective,8,L2/3,0.1612788,excitatory
2338,not_selective,2,L2/3,0.17981967,excitatory
2339,not_selective,7,L2/3,0.16014552,excitatory
2340,not_selective,9,L2/3,0.45650324,excitatory
2341,not_selective,0,L2/3,0.25578538,excitatory
2342,not_selective,4,L2/3,0.27932125,excitatory
2343,not_selective,4,L4,0.1450889,excitatory
2344,not_selective,15,L2/3,0.31714702,excitatory
2345,not_selective,12,L2/3,0.4164058,excitatory
2346,not_selective,6,L2/3,0.7510435,excitatory
2347,not_selective,10,L4,0.39887437,excitatory
2348,not_selective,14,L2/3,0.46821994,excitatory
2349,not_selective,9,L2/3,0.6565626,excitatory
2350,not_selective,5,L2/3,0.20745917,excitatory
2351,not_selective,11,L2/3,0.20013648,excitatory
2352,not_selective,14,L2/3,0.40005752,excitatory
2353,not_selective,4,L2/3,0.38261843,excitatory
2354,not_selective,12,L2/3,0.29266566,excitatory
2355,not_selective,10,L2/3,0.11396493,excitatory
2356,not_selective,12,L2/3,0.5442293,excitatory
2357,not_selective,9,L2/3,0.6128398,excitatory
2358,not_selective,14,L2/3,0.72160506,excitatory
2359,not_selective,4,L2/3,0.4113472,excitatory
2360,not_selective,7,L4,0.29998985,excitatory
2361,not_selective,15,L4,0.38896224,excitatory
2362,not_selective,9,L4,0.23023959,excitatory
2363,not_selective,2,L4,0.6040502,excitatory
2364,not_selective,8,L2/3,0.3111231,excitatory
2365,not_selective,4,L2/3,0.7275413,excitatory
2366,not_selective,5,L2/3,0.68658775,excitatory
2367,not_selective,0,L4,0.3960874,excitatory
2368,not_selective,9,L2/3,0.23417369,excitatory
2369,not_selective,8,L2/3,0.6387291,excitatory
2370,not_selective,13,L2/3,0.35031867,excitatory
2371,not_selective,11,L4,0.5331202,excitatory
2372,not_selective,12,L2/3,0.54997784,excitatory
2373,not_selective,8,L2/3,0.10188226,excitatory
2374,not_selective,4,L2/3,0.13223447,excitatory
2375,not_selective,13,L2/3,0.5245171,excitatory
2376,not_selective,12,L2/3,0.34024274,excitatory
2377,not_selective,0,L2/3,0.45290473,excitatory
2378,not_selective,7,L2/3,0.60804236,excitatory
2379,not_selective,13,L2/3,0.6322791,excitatory
2380,not_selective,6,L2/3,0.6277738,excitatory
2381,not_selective,7,L2/3,0.46656153,excitatory
2382,not_selective,5,L2/3,0.58985233,excitatory
2383,not_selective,12,L2/3,0.34155938,excitatory
2384,not_selective,7,L2/3,0.17704602,excitatory
2385,not_selective,0,L2/3,0.9027358,excitatory
2386,not_selective,1,L2/3,0.7319569,excitatory
2387,not_selective,13,L2/3,0.33631003,excitatory
2388,not_selective,3,L4,0.43097568,excitatory
2389,not_selective,11,L4,0.13694865,excitatory
2390,not_selective,7,L2/3,0.5405607,excitatory
2391,not_selective,15,L4,0.10614137,excitatory
2392,not_selective,1,L2/3,0.6684853,excitatory
2393,not_selective,11,L2/3,0.4681235,excitatory
2394,not_selective,12,L2/3,0.36178407,excitatory
2395,not_selective,8,L2/3,0.64211583,excitatory
2396,not_selective,8,L2/3,0.52398837,excitatory
2397,not_selective,9,L2/3,0.38420555,excitatory
2398,not_selective,13,L4,0.58947664,excitatory
2399,not_selective,12,L2/3,0.67541206,excitatory
2400,not_selective,1,L2/3,0.29347876,excitatory
2401,not_selective,7,L2/3,0.47295547,excitatory
2402,not_selective,14,L2/3,0.46005067,excitatory
2403,not_selective,4,L2/3,0.54556066,excitatory
2404,not_selective,0,L2/3,0.25708342,excitatory
2405,not_selective,9,L2/3,0.15271367,excitatory
2406,not_selective,13,L2/3,0.7972737,excitatory
2407,not_selective,7,L2/3,0.31410235,excitatory
2408,not_selective,11,L2/3,0.46441728,excitatory
2409,not_selective,4,L4,0.06756957,excitatory
2410,not_selective,6,L4,0.53970104,excitatory
2411,not_selective,6,L4,0.55911934,excitatory
2412,not_selective,11,L4,0.18171318,excitatory
2413,not_selective,9,L2/3,0.20891087,excitatory
2414,not_selective,10,L2/3,0.32921994,excitatory
2415,not_selective,8,L2/3,0.13613755,excitatory
2416,not_selective,2,L2/3,0.35236672,excitatory
2417,not_selective,0,L2/3,0.1905605,excitatory
2418,not_selective,0,L2/3,0.50809574,excitatory
2419,not_selective,13,L2/3,0.2836396,excitatory
2420,not_selective,4,L4,0.35062087,excitatory
2421,not_selective,6,L2/3,0.13403158,excitatory
2422,not_selective,12,L2/3,0.12686174,excitatory
2423,not_selective,10,L2/3,0.6093074,excitatory
2424,not_selective,11,L2/3,0.76527864,excitatory
2425,not_selective,11,L2/3,0.16076903,excitatory
2426,not_selective,11,L2/3,0.30594203,excitatory
2427,not_selective,1,L2/3,0.31695116,excitatory
2428,not_selective,8,L2/3,0.5795788,excitatory
2429,not_selective,6,L2/3,0.8148527,excitatory
2430,not_selective,12,L2/3,0.264887,excitatory
2431,not_selective,3,L2/3,0.49890485,excitatory
2432,not_selective,15,L2/3,0.11812588,excitatory
2433,not_selective,2,L2/3,0.44194192,excitatory
2434,not_selective,15,L2/3,0.27115393,excitatory
2435,not_selective,4,L2/3,0.8335954,excitatory
2436,not_selective,4,L2/3,0.08908694,excitatory
2437,not_selective,11,L2/3,0.1464546,excitatory
2438,not_selective,1,L2/3,0.28992292,excitatory
2439,not_selective,4,L2/3,0.4428616,excitatory
2440,not_selective,8,L2/3,0.22349212,excitatory
2441,not_selective,6,L4,0.169077,excitatory
2442,not_selective,12,L4,0.52328277,excitatory
2443,not_selective,10,L4,0.38190526,excitatory
2444,not_selective,10,L4,0.2650123,excitatory
2445,not_selective,14,L4,0.4478537,excitatory
2446,not_selective,7,L2/3,0.26727724,excitatory
2447,not_selective,5,L2/3,0.05368573,excitatory
2448,not_selective,3,L2/3,0.10552442,excitatory
2449,not_selective,5,L2/3,0.52497154,excitatory
2450,not_selective,6,L4,0.16177407,excitatory
2451,not_selective,3,L4,0.68888223,excitatory
2452,not_selective,5,L2/3,0.40327302,excitatory
2453,not_selective,8,L2/3,0.41982383,excitatory
2454,not_selective,6,L4,0.37650087,excitatory
2455,not_selective,0,L2/3,0.24933182,excitatory
2456,not_selective,5,L2/3,0.04416214,excitatory
2457,not_selective,15,L4,0.12889689,excitatory
2458,not_selective,6,L2/3,0.16881707,excitatory
2459,not_selective,6,L4,0.3643029,excitatory
2460,not_selective,7,L2/3,0.46971,excitatory
2461,not_selective,2,L2/3,0.7715854,excitatory
2462,not_selective,7,L2/3,0.075873315,excitatory
2463,not_selective,9,L2/3,0.377577,excitatory
2464,not_selective,6,L2/3,0.18861333,excitatory
2465,not_selective,15,L2/3,0.46431085,excitatory
2466,not_selective,2,L2/3,0.63650525,excitatory
2467,not_selective,15,L2/3,0.32579243,excitatory
2468,not_selective,4,L2/3,0.7676734,excitatory
2469,not_selective,14,L2/3,0.41487387,excitatory
2470,not_selective,2,L2/3,0.9780137,excitatory
2471,not_selective,4,L2/3,0.6621148,excitatory
2472,not_selective,11,L2/3,0.09006685,excitatory
2473,not_selective,5,L2/3,0.42581406,excitatory
2474,not_selective,7,L2/3,0.29107037,excitatory
2475,not_selective,8,L2/3,0.5696249,excitatory
2476,not_selective,2,L2/3,0.58560175,excitatory
2477,not_selective,3,L2/3,0.6948215,excitatory
2478,not_selective,8,L2/3,0.36746636,excitatory
2479,not_selective,14,L2/3,0.40282807,excitatory
2480,not_selective,10,L2/3,0.46841773,excitatory
2481,not_selective,15,L2/3,0.70323914,excitatory
2482,not_selective,2,L2/3,0.39724338,excitatory
2483,not_selective,15,L2/3,0.29106274,excitatory
2484,not_selective,13,L2/3,0.50903636,excitatory
2485,not_selective,2,L2/3,0.37281024,excitatory
2486,not_selective,8,L2/3,0.16595699,excitatory
2487,not_selective,6,L2/3,0.6594636,excitatory
2488,not_selective,8,L2/3,0.48036054,excitatory
2489,not_selective,8,L2/3,0.43544164,excitatory
2490,not_selective,2,L2/3,0.36260942,excitatory
2491,not_selective,8,L2/3,0.57407606,excitatory
2492,not_selective,3,L2/3,0.39600828,excitatory
2493,not_selective,8,L2/3,0.14842762,excitatory
2494,not_selective,9,L2/3,0.38385144,excitatory
2495,not_selective,7,L4,0.688829,excitatory
2496,not_selective,1,L2/3,0.40756452,excitatory
2497,not_selective,8,L2/3,0.17828627,excitatory
2498,not_selective,9,L2/3,0.2650629,excitatory
2499,not_selective,10,L2/3,0.5183706,excitatory
2500,not_selective,4,L2/3,0.6295425,excitatory
2501,not_selective,6,L2/3,0.31154418,excitatory
2502,not_selective,3,L2/3,0.2775773,excitatory
2503,not_selective,10,L2/3,0.19296843,excitatory
2504,not_selective,11,L2/3,0.40157595,excitatory
2505,not_selective,15,L4,0.16934533,excitatory
2506,not_selective,6,L2/3,0.26326627,excitatory
2507,not_selective,13,L2/3,0.4836456,excitatory
2508,not_selective,15,L2/3,0.46611714,excitatory
2509,not_selective,7,L2/3,0.5689756,excitatory
2510,not_selective,10,L2/3,0.227613,excitatory
2511,not_selective,9,L2/3,0.0034715869,excitatory
2512,not_selective,12,L2/3,0.50066596,excitatory
2513,not_selective,5,L2/3,0.15005875,excitatory
2514,not_selective,2,L2/3,0.44445777,excitatory
2515,not_selective,9,L2/3,0.5178363,excitatory
2516,not_selective,15,L2/3,0.43754265,excitatory
2517,not_selective,0,L2/3,0.3491942,excitatory
2518,not_selective,9,L2/3,0.71126103,excitatory
2519,not_selective,3,L2/3,0.0972675,excitatory
2520,not_selective,10,L2/3,0.4919342,excitatory
2521,not_selective,3,L2/3,0.3543401,excitatory
2522,not_selective,2,L2/3,0.29119858,excitatory
2523,not_selective,15,L2/3,0.19391203,excitatory
2524,not_selective,3,L2/3,0.76195174,excitatory
2525,not_selective,15,L2/3,0.13097839,excitatory
2526,not_selective,10,L2/3,0.50579935,excitatory
2527,not_selective,2,L2/3,0.2603104,excitatory
2528,not_selective,7,L2/3,0.2384961,excitatory
2529,not_selective,1,L2/3,0.25915712,excitatory
2530,not_selective,5,L2/3,0.29010737,excitatory
2531,not_selective,5,L2/3,0.65342104,excitatory
2532,not_selective,11,L2/3,0.7708345,excitatory
2533,not_selective,15,L2/3,0.18979554,excitatory
2534,not_selective,13,L2/3,0.43606335,excitatory
2535,not_selective,14,L4,0.36458203,excitatory
2536,not_selective,7,L2/3,0.3403146,excitatory
2537,not_selective,1,L2/3,0.2871901,excitatory
2538,not_selective,12,L2/3,0.40951756,excitatory
2539,not_selective,11,L2/3,0.616403,excitatory
2540,not_selective,2,L2/3,0.7129699,excitatory
2541,not_selective,9,L2/3,0.475756,excitatory
2542,not_selective,7,L2/3,0.8042089,excitatory
2543,not_selective,15,L2/3,0.31307358,excitatory
2544,not_selective,7,L2/3,0.41316903,excitatory
2545,not_selective,10,L2/3,0.23356861,excitatory
2546,not_selective,12,L2/3,0.43672872,excitatory
2547,not_selective,7,L2/3,0.49710912,excitatory
2548,not_selective,6,L2/3,0.35536432,excitatory
2549,not_selective,2,L2/3,0.2881813,excitatory
2550,not_selective,6,L2/3,0.2673732,excitatory
2551,not_selective,13,L2/3,0.34610474,excitatory
2552,not_selective,7,L2/3,0.58603674,excitatory
2553,not_selective,15,L2/3,0.19405894,excitatory
2554,not_selective,4,L2/3,0.5137801,excitatory
2555,not_selective,10,L2/3,0.55433035,excitatory
2556,not_selective,0,L2/3,0.15443897,excitatory
2557,not_selective,0,L2/3,0.49481338,excitatory
2558,not_selective,15,L2/3,0.48095042,excitatory
2559,not_selective,9,L2/3,0.65640765,excitatory
2560,not_selective,7,L2/3,0.10680917,excitatory
2561,not_selective,1,L2/3,0.21059065,excitatory
2562,not_selective,10,L2/3,0.2505235,excitatory
2563,not_selective,15,L2/3,0.45108548,excitatory
2564,not_selective,15,L2/3,0.39596313,excitatory
2565,not_selective,8,L2/3,0.8286627,excitatory
2566,not_selective,2,L2/3,0.52784216,excitatory
2567,not_selective,7,L4,0.80495095,excitatory
2568,not_selective,10,L4,0.2708565,excitatory
2569,not_selective,2,L4,0.64577824,excitatory
2570,not_selective,9,L4,0.4504519,excitatory
2571,not_selective,15,L4,0.6681388,excitatory
2572,not_selective,7,L2/3,0.5909111,excitatory
2573,not_selective,1,L2/3,0.6787661,excitatory
2574,not_selective,2,L2/3,0.15502465,excitatory
2575,not_selective,0,L2/3,0.4123326,excitatory
2576,not_selective,11,L2/3,0.48040992,excitatory
2577,not_selective,8,L2/3,0.21209364,excitatory
2578,not_selective,8,L2/3,0.65819585,excitatory
2579,not_selective,5,L2/3,0.01213204,excitatory
2580,not_selective,0,L2/3,0.25991037,excitatory
2581,not_selective,3,L2/3,0.2807871,excitatory
2582,not_selective,2,L2/3,0.5165822,excitatory
2583,not_selective,4,L4,0.60737884,excitatory
2584,not_selective,6,L2/3,0.5197257,excitatory
2585,not_selective,1,L2/3,0.34931,excitatory
2586,not_selective,11,L2/3,0.3011225,excitatory
2587,not_selective,1,L2/3,0.32378146,excitatory
2588,not_selective,6,L2/3,0.46960327,excitatory
2589,not_selective,0,L2/3,0.41983733,excitatory
2590,not_selective,0,L4,0.28472695,excitatory
2591,not_selective,2,L2/3,0.2217655,excitatory
2592,not_selective,3,L2/3,0.023919689,excitatory
2593,not_selective,2,L2/3,0.58313745,excitatory
2594,not_selective,9,L2/3,0.6191374,excitatory
2595,not_selective,12,L2/3,0.3216261,excitatory
2596,not_selective,5,L2/3,0.023199577,excitatory
2597,not_selective,12,L4,0.39013493,excitatory
2598,not_selective,13,L2/3,0.10404757,excitatory
2599,not_selective,10,L2/3,0.16529448,excitatory
2600,not_selective,6,L2/3,0.6028693,excitatory
2601,not_selective,5,L2/3,0.440625,excitatory
2602,not_selective,9,L2/3,0.41307843,excitatory
2603,not_selective,15,L2/3,0.2760721,excitatory
2604,not_selective,0,L2/3,0.4611713,excitatory
2605,not_selective,15,L2/3,0.6836631,excitatory
2606,not_selective,9,L2/3,0.1754562,excitatory
2607,not_selective,2,L2/3,0.19373342,excitatory
2608,not_selective,12,L2/3,0.7257915,excitatory
2609,not_selective,0,L2/3,0.3664187,excitatory
2610,not_selective,11,L2/3,0.4268052,excitatory
2611,not_selective,13,L2/3,0.51260847,excitatory
2612,not_selective,8,L4,0.30711454,excitatory
2613,not_selective,13,L4,0.4784425,excitatory
2614,not_selective,11,L4,0.06551869,excitatory
2615,not_selective,10,L4,0.39546826,excitatory
2616,not_selective,0,L4,0.80609775,excitatory
2617,not_selective,8,L2/3,0.36059418,excitatory
2618,not_selective,6,L4,0.32425472,excitatory
2619,not_selective,10,L4,0.38600412,excitatory
2620,not_selective,9,L2/3,0.3356677,excitatory
2621,not_selective,15,L2/3,0.54641354,excitatory
2622,not_selective,8,L4,0.13130334,excitatory
2623,not_selective,8,L2/3,0.22281641,excitatory
2624,not_selective,12,L4,0.47882152,excitatory
2625,not_selective,12,L2/3,0.36001727,excitatory
2626,not_selective,6,L2/3,0.53991807,excitatory
2627,not_selective,8,L2/3,0.33074665,excitatory
2628,not_selective,14,L2/3,0.26294827,excitatory
2629,not_selective,10,L2/3,0.71347785,excitatory
2630,not_selective,9,L2/3,0.5749961,excitatory
2631,not_selective,11,L2/3,0.5348901,excitatory
2632,not_selective,14,L2/3,0.24743795,excitatory
2633,not_selective,9,L2/3,0.34175813,excitatory
2634,not_selective,7,L2/3,0.59472966,excitatory
2635,not_selective,0,L2/3,0.28906566,excitatory
2636,not_selective,14,L2/3,0.25548092,excitatory
2637,not_selective,15,L2/3,0.60761476,excitatory
2638,not_selective,8,L4,0.29136142,excitatory
2639,not_selective,10,L4,0.6855957,excitatory
2640,not_selective,1,L4,0.36578953,excitatory
2641,not_selective,15,L4,0.50936455,excitatory
2642,not_selective,8,L4,0.25762156,excitatory
2643,not_selective,12,L4,0.32975206,excitatory
2644,not_selective,9,L4,0.17786816,excitatory
2645,not_selective,0,L4,0.3978385,excitatory
2646,not_selective,8,L4,0.33328104,excitatory
2647,not_selective,8,L4,0.19227758,excitatory
2648,not_selective,0,L4,0.30025113,excitatory
2649,not_selective,11,L4,0.4306924,excitatory
2650,not_selective,12,L4,0.494703,excitatory
2651,not_selective,3,L4,0.32571924,excitatory
2652,not_selective,10,L4,0.5649425,excitatory
2653,not_selective,14,L2/3,0.7436674,excitatory
2654,not_selective,8,L4,0.3797842,excitatory
2655,not_selective,15,L2/3,0.22253412,excitatory
2656,not_selective,15,L2/3,0.65598965,excitatory
2657,not_selective,15,L2/3,0.4193716,excitatory
2658,not_selective,12,L2/3,0.35800785,excitatory
2659,not_selective,15,L2/3,0.39993384,excitatory
2660,not_selective,7,L4,0.061412193,excitatory
2661,not_selective,5,L4,0.32540146,excitatory
2662,not_selective,1,L4,0.18809499,excitatory
2663,not_selective,6,L4,0.12453441,excitatory
2664,not_selective,6,L4,0.034996714,excitatory
2665,not_selective,1,L4,0.22489004,excitatory
2666,not_selective,6,L4,0.47965735,excitatory
2667,not_selective,6,L4,0.48083398,excitatory
2668,not_selective,2,L2/3,0.6575295,excitatory
2669,not_selective,7,L2/3,0.25792322,excitatory
2670,not_selective,2,L2/3,0.5183204,excitatory
2671,not_selective,12,L2/3,0.40070924,excitatory
2672,not_selective,10,L2/3,0.6559539,excitatory
2673,not_selective,12,L2/3,0.5247851,excitatory
2674,not_selective,4,L2/3,0.20867127,excitatory
2675,not_selective,0,L2/3,0.65334535,excitatory
2676,not_selective,15,L4,0.34500566,excitatory
2677,not_selective,15,L4,0.3064325,excitatory
2678,not_selective,15,L4,0.7228689,excitatory
2679,not_selective,7,L2/3,0.54067177,excitatory
2680,not_selective,8,L2/3,0.5281743,excitatory
2681,not_selective,2,L2/3,0.35722965,excitatory
2682,not_selective,11,L2/3,0.30991605,excitatory
2683,not_selective,15,L2/3,0.22452508,excitatory
2684,not_selective,8,L2/3,0.45472085,excitatory
2685,not_selective,8,L2/3,0.4544487,excitatory
2686,not_selective,12,L2/3,0.5721696,excitatory
2687,not_selective,4,L4,0.38057894,excitatory
2688,not_selective,1,L4,0.28597456,excitatory
2689,not_selective,5,L4,0.44719973,excitatory
2690,not_selective,9,L4,0.3187343,excitatory
2691,not_selective,0,L2/3,0.98153293,excitatory
2692,not_selective,9,L4,0.5647228,excitatory
2693,not_selective,3,L4,0.24852416,excitatory
2694,not_selective,7,L2/3,0.20753834,excitatory
2695,not_selective,12,L2/3,0.18058978,excitatory
2696,not_selective,1,L2/3,0.4840243,excitatory
2697,not_selective,8,L2/3,0.23913188,excitatory
2698,not_selective,10,L2/3,0.5993097,excitatory
2699,not_selective,12,L2/3,0.53859174,excitatory
2700,not_selective,1,L4,0.67800194,excitatory
2701,not_selective,7,L4,0.38926166,excitatory
2702,not_selective,15,L4,0.4910291,excitatory
2703,not_selective,10,L4,0.43262425,excitatory
2704,not_selective,15,L2/3,0.47624296,excitatory
2705,not_selective,4,L2/3,0.10563336,excitatory
2706,not_selective,14,L2/3,0.08648041,excitatory
2707,not_selective,11,L2/3,0.6329273,excitatory
2708,not_selective,6,L4,0.49325556,excitatory
2709,not_selective,4,L4,0.78892434,excitatory
2710,not_selective,13,L4,0.29657182,excitatory
2711,not_selective,0,L4,0.34840384,excitatory
2712,not_selective,12,L2/3,0.18615624,excitatory
2713,not_selective,8,L2/3,0.39165404,excitatory
2714,not_selective,1,L2/3,0.19156638,excitatory
2715,not_selective,1,L2/3,0.32851553,excitatory
2716,not_selective,12,L2/3,0.20546591,excitatory
2717,not_selective,12,L2/3,0.21617359,excitatory
2718,not_selective,7,L2/3,0.34243375,excitatory
2719,not_selective,6,L2/3,0.63989544,excitatory
2720,not_selective,4,L4,0.41846162,excitatory
2721,not_selective,7,L4,0.7347122,excitatory
2722,not_selective,2,L4,0.27664763,excitatory
2723,not_selective,9,L4,0.35070986,excitatory
2724,not_selective,0,L4,0.6346224,excitatory
2725,not_selective,3,L2/3,0.26380807,excitatory
2726,not_selective,8,L2/3,0.2832379,excitatory
2727,not_selective,8,L2/3,0.14681546,excitatory
2728,not_selective,1,L2/3,0.11413973,excitatory
2729,not_selective,12,L2/3,0.40811324,excitatory
2730,not_selective,13,L2/3,0.3176954,excitatory
2731,not_selective,12,L2/3,0.29429916,excitatory
2732,not_selective,0,L2/3,0.6245201,excitatory
2733,not_selective,14,L2/3,0.20385529,excitatory
2734,not_selective,8,L2/3,0.5973282,excitatory
2735,not_selective,8,L2/3,0.77130514,excitatory
2736,not_selective,10,L2/3,0.66482824,excitatory
2737,not_selective,10,L2/3,0.24313329,excitatory
2738,not_selective,10,L4,0.3664181,excitatory
2739,not_selective,2,L4,0.11393035,excitatory
2740,not_selective,10,L4,0.46167988,excitatory
2741,not_selective,15,L4,0.50423163,excitatory
2742,not_selective,1,L4,0.3560907,excitatory
2743,not_selective,14,L4,0.22029021,excitatory
2744,not_selective,2,L4,0.78793776,excitatory
2745,not_selective,0,L2/3,0.4622439,excitatory
2746,not_selective,12,L4,0.2912058,excitatory
2747,not_selective,9,L2/3,0.5928702,excitatory
2748,not_selective,7,L4,0.19342548,excitatory
2749,not_selective,6,L2/3,0.27441895,excitatory
2750,not_selective,9,L4,0.56481916,excitatory
2751,not_selective,0,L2/3,0.10248461,excitatory
2752,not_selective,14,L2/3,0.33487722,excitatory
2753,not_selective,5,L2/3,0.3610764,excitatory
2754,not_selective,10,L2/3,0.534855,excitatory
2755,not_selective,12,L4,0.33488366,excitatory
2756,not_selective,12,L4,0.56995493,excitatory
2757,not_selective,2,L4,0.34062403,excitatory
2758,not_selective,13,L2/3,0.15283507,excitatory
2759,not_selective,7,L4,0.27888784,excitatory
2760,not_selective,0,L4,0.28931496,excitatory
2761,not_selective,9,L2/3,0.42618394,excitatory
2762,not_selective,0,L4,0.31789386,excitatory
2763,not_selective,9,L4,0.5806404,excitatory
2764,not_selective,9,L2/3,0.26058176,excitatory
2765,not_selective,8,L2/3,0.3208764,excitatory
2766,not_selective,1,L2/3,0.4632237,excitatory
2767,not_selective,15,L2/3,0.47329053,excitatory
2768,not_selective,10,L4,0.2447601,excitatory
2769,not_selective,12,L4,0.43952596,excitatory
2770,not_selective,6,L2/3,0.26601508,excitatory
2771,not_selective,12,L2/3,0.6830313,excitatory
2772,not_selective,4,L2/3,0.61985695,excitatory
2773,not_selective,13,L2/3,0.4373613,excitatory
2774,not_selective,14,L2/3,0.3380499,excitatory
2775,not_selective,3,L2/3,0.18192951,excitatory
2776,not_selective,12,L2/3,0.5421545,excitatory
2777,not_selective,11,L2/3,0.5693282,excitatory
2778,not_selective,12,L2/3,0.3661761,excitatory
2779,not_selective,8,L4,0.18309306,excitatory
2780,not_selective,6,L2/3,0.15434732,excitatory
2781,not_selective,9,L2/3,0.600319,excitatory
2782,not_selective,15,L4,0.032671366,excitatory
2783,not_selective,13,L4,0.71911234,excitatory
2784,not_selective,8,L4,0.63369524,excitatory
2785,not_selective,4,L2/3,0.106014885,excitatory
2786,not_selective,7,L2/3,0.038605537,excitatory
2787,not_selective,1,L2/3,0.05265896,excitatory
2788,not_selective,0,L2/3,0.28605422,excitatory
2789,not_selective,7,L2/3,0.3679774,excitatory
2790,not_selective,5,L2/3,0.32074493,excitatory
2791,not_selective,6,L2/3,0.67513525,excitatory
2792,not_selective,6,L2/3,0.39935,excitatory
2793,not_selective,8,L2/3,0.3680413,excitatory
2794,not_selective,10,L2/3,0.3638526,excitatory
2795,not_selective,0,L2/3,0.35550466,excitatory
2796,not_selective,4,L2/3,0.6128017,excitatory
2797,not_selective,1,L2/3,0.3651635,excitatory
2798,not_selective,9,L2/3,0.33957177,excitatory
2799,not_selective,3,L4,0.27506348,excitatory
2800,not_selective,11,L4,0.040300794,excitatory
2801,not_selective,12,L4,0.07663076,excitatory
2802,not_selective,8,L2/3,0.1657093,excitatory
2803,not_selective,11,L2/3,0.59736615,excitatory
2804,not_selective,4,L2/3,0.06059121,excitatory
2805,not_selective,7,L2/3,0.38450816,excitatory
2806,not_selective,12,L2/3,0.31840524,excitatory
2807,not_selective,11,L2/3,0.72333056,excitatory
2808,not_selective,8,L2/3,0.19084297,excitatory
2809,not_selective,15,L2/3,0.5988809,excitatory
2810,not_selective,15,L2/3,0.5209855,excitatory
2811,not_selective,12,L2/3,0.06094748,excitatory
2812,not_selective,8,L2/3,0.034654044,excitatory
2813,not_selective,1,L4,0.46729216,excitatory
2814,not_selective,15,L2/3,0.7905549,excitatory
2815,not_selective,1,L2/3,0.58068556,excitatory
2816,not_selective,0,L2/3,0.17171115,excitatory
2817,not_selective,9,L2/3,0.673049,excitatory
2818,not_selective,10,L2/3,0.6648148,excitatory
2819,not_selective,12,L2/3,0.44276747,excitatory
2820,not_selective,6,L2/3,0.4469347,excitatory
2821,not_selective,0,L2/3,0.32340908,excitatory
2822,not_selective,11,L2/3,0.38379374,excitatory
2823,not_selective,2,L2/3,0.50070447,excitatory
2824,not_selective,6,L2/3,0.28076226,excitatory
2825,not_selective,9,L2/3,0.27034563,excitatory
2826,not_selective,9,L2/3,0.586467,excitatory
2827,not_selective,4,L2/3,0.42854875,excitatory
2828,not_selective,13,L2/3,0.5695393,excitatory
2829,not_selective,11,L4,0.3916581,excitatory
2830,not_selective,15,L2/3,0.5340247,excitatory
2831,not_selective,3,L2/3,0.1936575,excitatory
2832,not_selective,1,L4,0.22420111,excitatory
2833,not_selective,11,L2/3,0.5163149,excitatory
2834,not_selective,3,L2/3,0.37089702,excitatory
2835,not_selective,7,L4,0.3179136,excitatory
2836,not_selective,0,L2/3,0.35079443,excitatory
2837,not_selective,9,L4,0.5885261,excitatory
2838,not_selective,9,L4,0.35527152,excitatory
2839,not_selective,3,L2/3,0.3259987,excitatory
2840,not_selective,4,L4,0.65511274,excitatory
2841,not_selective,15,L2/3,0.54728675,excitatory
2842,not_selective,12,L2/3,0.7237827,excitatory
2843,not_selective,6,L2/3,0.61987627,excitatory
2844,not_selective,15,L2/3,0.18784061,excitatory
2845,not_selective,4,L2/3,0.3314313,excitatory
2846,not_selective,13,L4,0.117867626,excitatory
2847,not_selective,9,L4,0.68210346,excitatory
2848,not_selective,9,L4,0.76026726,excitatory
2849,not_selective,4,L4,0.67305434,excitatory
2850,not_selective,3,L2/3,0.50410527,excitatory
2851,not_selective,12,L2/3,0.3967039,excitatory
2852,not_selective,6,L2/3,0.57945585,excitatory
2853,not_selective,8,L2/3,0.51508737,excitatory
2854,not_selective,4,L2/3,0.71436256,excitatory
2855,not_selective,2,L2/3,0.05429287,excitatory
2856,not_selective,15,L2/3,0.7549411,excitatory
