post_id,pre_id,size,delta_ori
2486,832,2296,-7
2486,130,8764,0
2486,739,1716,-3
2486,2751,816,-8
1740,802,2680,-10
1740,1185,3564,-10
1740,932,2204,-9
1740,2254,1664,-2
1740,2674,5220,-6
1045,2560,5612,0
1045,2222,576,2
1045,147,3832,1
1045,651,3420,5
1045,2505,4392,8
1045,344,944,0
1045,1399,5592,1
1045,434,988,1
1045,1307,1920,2
2575,1399,31072,8
2575,2140,32000,0
2575,1761,172,7
2575,2336,5884,11
2575,913,5880,2
2575,1848,4492,8
2575,1945,29544,9
2575,2459,19804,6
992,195,6900,-6
992,1937,2944,-13
992,1345,5176,-6
992,2617,420,-6
992,569,5132,-12
992,681,5988,-6
992,2521,8112,-10
992,1615,492,1
992,1324,17020,-6
992,544,2608,-14
992,2735,24684,-6
992,746,628,-12
992,1950,936,-10
992,2083,6136,-13
992,1807,2412,0
646,1222,2416,8
646,2033,16364,4
646,2579,9612,4
646,538,4916,9
646,973,16836,9
646,67,1860,2
646,2342,2888,3
646,79,6180,13
646,263,14240,0
646,2630,18308,8
646,2559,6288,8
646,1186,17188,10
646,360,2720,9
646,2635,7132,-1
646,2748,11208,6
646,1144,3124,5
646,1437,7964,8
646,1438,696,0
646,1682,4500,1
646,932,2052,0
646,1156,9212,-1
610,2384,3768,6
610,800,892,-1
610,1875,2520,10
610,1843,6464,0
610,350,1460,4
610,2201,14116,14
610,2646,344,7
610,2679,4848,6
610,2249,620,1
610,2707,700,10
610,1377,16988,6
610,1987,1112,12
610,2346,2296,5
610,399,3796,10
610,2314,2276,5
610,1185,13516,-1
610,2653,5288,13
610,1706,21004,7
2785,2844,5272,11
2785,514,6164,-4
2785,1012,11908,11
2785,2101,16116,11
2785,2475,1024,4
2785,317,5136,11
2785,174,14668,2
2785,1484,8476,8
2785,2559,11612,5
2785,1078,17524,1
2785,1812,8580,-3
2785,2748,4660,3
2423,188,7496,3
2423,1099,4504,5
2423,283,36740,2
2423,1977,53992,-9
2423,1420,11588,2
2423,135,1536,-2
2423,2426,9252,1
2423,1876,3160,-2
2423,1329,13568,-4
2423,580,3948,-3
159,695,5828,-5
159,748,4340,-1
159,138,5784,0
159,210,19796,-7
159,646,844,-7
159,1613,332,5
159,767,220,-1
159,1324,6056,0
159,1587,10396,0
159,968,2860,4
159,344,16428,-1
159,2400,180,-7
159,953,1696,4
159,2517,5000,-8
159,1920,560,-1
159,2018,23268,-4
159,1468,1756,4
159,330,2428,1
159,1375,21048,2
159,2186,8108,0
159,1339,3508,1
159,1214,6488,7
1495,2048,10256,-7
1495,1836,2880,1
1495,1945,176,1
1495,2287,5048,2
1495,2750,13036,1
1495,1198,1500,-1
1495,2171,200,4
1495,1421,1408,-8
1495,2706,3852,6
134,2082,344,0
134,2748,1836,-1
134,2258,5016,7
134,1613,15500,5
134,1064,2600,7
134,1629,3672,-4
134,2125,1364,-1
134,2156,6408,4
134,1186,5964,4
134,1419,372,-6
134,153,29776,0
134,2327,9640,-4
26,1826,3508,-1
26,1784,28524,7
26,2521,3300,-4
26,1664,616,8
26,396,9244,2
26,362,3844,1
1359,514,14804,-5
1359,1577,504,4
1359,2471,5252,-1
1359,1848,14012,3
1359,447,6764,3
1359,1297,1944,6
1359,2263,1304,5
1359,749,1432,0
1359,1073,20024,-4
1359,2748,3540,2
1359,67,3340,-2
1359,991,8768,4
2324,2439,23624,0
2324,1825,2068,9
2324,2331,1872,7
2324,453,1296,8
596,1787,7608,4
596,1715,2324,9
596,1646,2428,-1
596,2691,4756,-2
596,1107,4344,5
596,987,1208,8
596,1377,4868,5
596,1551,16112,10
596,1901,1748,0
596,1825,4120,11
596,1321,22904,-2
596,215,1844,-2
596,154,6508,6
1311,1238,10192,8
1311,2042,19244,6
1311,424,5804,4
1311,1925,1000,6
1311,1836,11536,3
1311,2033,15200,-1
1311,2112,5552,-1
1311,1373,9808,-5
1311,1592,352,2
1311,2855,20256,-4
1311,1697,288,0
1311,2735,912,2
1311,2090,5640,-2
1311,174,10672,0
1311,435,3212,9
1311,802,31544,-6
1311,1440,4052,-5
1311,2559,12428,3
1311,330,5716,3
1311,1417,11628,7
847,1705,17700,-7
847,1100,12524,8
847,1732,3532,-3
847,168,16648,6
847,2388,9340,-4
847,1825,3472,6
137,1864,11020,0
137,364,5216,-7
137,1730,2468,4
137,598,1508,0
137,1273,11692,-9
1072,1562,2336,4
1072,2425,39676,3
1072,1096,5112,4
1072,1377,4900,-1
1072,624,3508,1
1072,648,13280,-8
1072,1101,19460,3
1072,246,16940,-8
1072,2201,10792,7
1072,1728,13332,-5
1072,172,5712,0
1072,1848,14208,0
1072,184,18312,1
1072,440,3508,-8
1072,2314,24232,-2
1072,557,6728,7
1610,585,4080,-1
1610,2691,8136,-1
1610,1208,2612,0
1610,2274,2516,10
1610,2707,10216,10
1610,1161,6020,10
1610,1061,2020,0
1610,987,12360,9
1610,672,20572,10
1610,1019,7340,5
1610,779,7748,3
1610,2708,14304,5
1610,1291,19452,10
1610,886,4372,10
1610,704,41208,6
1610,1064,452,14
1610,616,7064,7
1610,306,6800,10
1610,2447,8548,4
1474,1964,2780,-6
1474,82,672,-5
1474,174,11336,-6
1474,2748,21220,-5
1474,770,14220,-12
1474,2542,1604,-5
1474,1417,15044,1
1474,1091,13732,-9
1474,294,25232,-9
1474,224,13292,-10
1474,2559,1544,-3
1474,746,12720,-10
1474,308,8100,-9
1955,1377,9068,3
1955,1875,7724,8
1955,1826,2064,2
1955,675,24224,9
1955,2384,4508,3
1955,1002,1392,0
1955,2149,13136,-3
917,2318,2892,1
917,240,10520,1
917,2533,2040,7
917,2347,3592,2
917,352,2616,-1
917,1829,2908,5
917,491,15044,3
917,1375,3348,2
917,695,3736,-5
917,2564,2884,7
917,2672,28020,2
917,1950,868,-4
917,694,3036,4
917,1083,2184,-4
917,2221,10216,-4
917,2622,6164,0
917,210,10316,-7
917,1003,532,1
2753,2515,34896,4
2753,529,52920,8
2753,2459,56592,1
2753,2029,4524,-5
2753,3,1680,3
2753,380,1872,3
2753,174,14740,1
2753,1864,13556,7
2753,2236,3244,-1
2753,2747,3012,4
2753,1848,172,3
2753,809,40624,4
2753,1012,9360,10
2753,697,19384,0
2753,2748,1204,2
2753,294,13468,-2
2753,1966,1496,1
318,2029,1828,0
318,330,20036,9
318,1139,1016,10
318,2104,24648,4
318,1047,3332,0
318,321,10472,0
399,1930,41720,-10
399,2310,9380,-3
399,2399,6932,0
399,2384,5120,-4
399,1147,20524,-6
399,1389,32956,0
399,1996,324,-3
399,1173,9540,-11
399,1605,3640,4
399,364,500,-7
399,1730,10028,4
399,411,14820,-3
399,1074,17848,0
399,2477,2068,-8
399,926,4364,-11
399,2119,2548,-6
399,577,13884,0
399,1734,11012,-11
399,815,3016,-5
399,2748,15312,-4
399,761,2012,4
399,1781,10100,-6
399,2196,5828,-6
399,229,784,-9
399,1377,4524,-4
399,472,20480,-3
399,2245,8488,-11
399,1016,1908,-6
399,175,11156,0
399,2761,3492,-2
1662,516,10512,-12
1662,1993,7036,-6
1662,2668,2980,-11
1662,452,18632,-4
1662,2082,2768,-5
1662,2156,25720,-1
1662,1957,532,-1
1662,1173,6648,-13
1662,2658,348,-1
1662,1377,45808,-6
1662,1605,488,2
1662,2823,3332,-11
1662,955,4796,0
1662,614,20228,-5
1662,2249,7364,-11
1662,501,10184,-6
1662,1094,5620,-9
1662,500,5620,2
1662,875,6636,-10
1662,1281,14976,-1
1662,2131,12940,0
1662,2446,78636,-6
1662,85,3628,-2
1662,2052,1592,-11
1662,2080,1416,-13
1662,1787,24740,-7
1662,1256,6200,-6
1662,1239,14416,-7
1662,2561,5824,-12
1662,219,9792,-5
1662,350,19824,-8
1662,1054,5368,-13
1662,355,5992,-5
1662,791,2600,-6
2193,546,5336,0
2193,2695,3868,-3
79,1004,5172,-8
79,400,6764,-10
79,2499,4612,-4
79,1529,8252,-13
79,824,2808,-14
79,533,2732,-14
79,435,8164,1
79,705,11440,-6
79,474,10172,-6
768,2748,11964,-5
768,32,33484,-4
768,2559,7156,-3
768,2443,9888,-2
768,1634,13576,-4
768,1794,7648,2
768,1210,13044,-4
768,2759,6828,-5
768,1297,5252,0
768,2730,4864,1
768,1639,15844,-8
768,2513,4680,-7
768,960,22128,-2
2733,1969,4676,-2
1788,1993,15576,-5
1788,648,2476,-12
1788,1353,11484,2
1788,1053,884,-3
1159,1420,6512,-3
1159,2008,7068,-6
89,194,11956,1
89,435,18488,5
89,357,9192,1
89,811,9920,5
1569,1346,8704,3
1569,1850,696,0
1569,1484,12764,10
1569,161,2808,6
1569,2559,7580,7
1569,698,2884,1
1569,407,2108,1
1569,529,7436,11
1569,67,8644,1
1569,1726,6208,7
1569,1829,9584,11
1569,488,168,13
1569,2201,13624,13
1569,2348,4208,12
1569,2748,2892,5
1218,388,4376,-11
1218,1274,15064,-15
1218,2502,25560,-12
1218,288,2796,-13
1218,2204,10964,-3
1218,1142,2804,-4
1218,2447,12340,-10
1218,362,1876,-7
1218,2399,37028,-3
1218,529,24124,-2
1218,534,15012,-15
1218,761,7800,0
1218,889,3692,-7
1218,2796,3388,-11
1218,1377,3676,-8
1218,967,9804,-11
1218,2506,24820,-9
1218,21,2880,-7
1218,62,26416,-6
1218,447,656,-7
1218,2142,17996,-6
1218,1894,2220,-4
1218,875,23276,-12
1218,113,4060,-7
1218,1173,30496,-15
1218,598,5428,-3
1218,2368,13504,-6
1218,1256,1260,-8
1218,363,11028,-2
1218,2481,4760,0
1218,187,1728,-7
2479,1186,20836,-2
2479,2639,12568,-4
2479,2428,3516,-6
2479,1504,3184,-5
2479,2101,3228,1
2479,1339,5892,-5
2479,282,3156,-10
2479,2798,18292,-5
2479,2559,3660,-5
2479,178,19048,-6
2479,2227,2236,1
2479,1950,7448,-10
2479,465,2204,-5
2479,2124,4992,0
2479,562,7300,-10
2479,2579,16180,-9
2479,1938,53568,-8
2243,138,1220,8
2243,2748,2056,7
2243,313,23840,15
2243,1421,18148,0
2243,1373,2056,1
2243,2271,2292,6
2243,1738,4888,13
896,301,212,1
896,746,9720,-7
896,236,484,-8
896,2720,9832,-5
896,563,18608,2
896,651,23360,3
896,1343,6480,0
896,2748,11316,-2
1816,215,4464,-6
1816,648,2436,-6
1816,1944,4084,9
614,792,792,-5
614,2670,7372,-6
614,2078,15076,-8
614,1776,1048,3
614,2844,2280,7
614,1536,2376,-3
614,2809,1428,7
614,1377,8720,-1
614,653,7964,1
614,2367,14844,-8
614,2384,432,-1
614,2141,2496,0
614,2730,1828,5
614,1575,228,0
614,2348,5016,6
614,500,11636,7
614,2509,29504,-1
614,2480,5756,2
614,642,4880,-1
2449,1565,5096,-4
2449,52,5812,3
2449,1745,4032,7
2449,20,12128,6
2449,2097,2016,10
2449,2348,3660,9
2449,1637,948,10
2449,2852,748,1
2449,592,1652,5
2449,1726,16708,4
2449,56,160,5
2449,62,3048,4
2449,902,444,7
2449,170,520,3
1138,2748,15644,-5
1138,1206,2068,0
1138,1608,2776,-2
1138,294,7704,-9
1138,2556,3580,-12
1138,32,264,-4
1138,1682,872,-10
1138,1210,2792,-4
1138,1634,2592,-4
1138,1761,5080,-5
1138,366,9964,-2
1138,82,21376,-5
1138,2768,7592,-2
1138,174,4524,-6
1334,210,5984,0
1334,2231,21584,9
1334,1025,6504,2
2715,1626,4964,-1
2715,716,13228,1
2715,2519,488,2
2715,2751,15220,-1
2715,1017,18128,9
2715,1601,16784,8
2715,2726,10684,7
2715,1111,704,-1
1342,774,15792,14
1342,529,4624,12
1342,2640,8896,0
1342,1906,1036,4
1342,2400,4980,0
1342,776,5588,7
1342,802,9956,-1
1342,1223,2332,9
2327,478,1888,5
2327,2790,46584,1
2327,1464,328,3
2327,1740,26500,6
2327,1477,1944,2
2327,802,2488,-4
2327,1350,17116,0
2327,1004,10912,2
2327,1303,844,8
1070,2394,2524,4
1070,2309,18660,7
1070,2546,548,4
1070,327,824,0
1070,859,312,0
1070,866,29052,-8
1070,472,496,0
1070,2384,3908,-1
1070,1878,6068,-5
1070,1684,1624,-5
1070,369,476,-1
1070,1672,1080,-8
1070,641,7084,3
1070,1908,12600,-1
1070,108,1816,1
1070,137,5940,3
1070,364,44084,-4
1070,812,2240,0
1070,58,4320,-5
1070,1864,3888,4
1874,2553,5120,5
1874,1480,4052,1
1874,796,35020,-10
1874,2751,50428,-10
1595,479,2816,6
1595,1801,18508,3
1595,1480,4204,11
1595,1162,13376,6
1595,1942,3188,13
1595,461,4396,0
1595,1410,4792,13
1595,632,25560,0
1595,740,456,0
1811,1908,13960,-6
1811,2462,396,-6
1811,1147,4432,-8
1811,364,27652,-9
1811,2719,15368,-7
1811,472,35100,-5
1811,2196,80916,-8
1811,2076,12116,-7
1811,2447,3852,-8
1811,2455,4180,-13
1330,1787,6652,-1
1330,2340,7064,2
1330,1656,4932,5
1330,2283,3196,-1
1330,1770,1436,0
1330,2080,1816,-7
1330,2169,4372,-4
1330,1173,10192,-7
1330,2131,31652,6
1330,842,2168,7
1330,534,7252,-7
1330,467,15728,-1
1330,1525,11880,1
1330,937,14072,8
1330,91,9188,2
1330,1377,21316,0
1330,2052,15268,-5
1519,1416,272,7
1519,2267,560,8
919,444,11412,-4
919,2023,3960,-6
919,1601,19216,-3
919,2359,11988,-8
919,2364,26808,-4
919,1251,9032,0
1379,2737,3264,0
1379,1345,1732,-2
1379,174,15736,-4
1379,2681,27948,-8
1379,2748,8772,-3
1379,2246,2892,0
1379,148,2864,-1
1379,544,708,-10
1379,313,1040,5
1379,828,6136,-8
1379,1431,3816,4
1379,836,11892,-1
1379,2559,2060,-1
1379,1505,11984,-2
1379,1806,23524,-2
2633,1986,9296,-5
2633,1377,1816,-2
2633,642,11200,-2
2633,2101,1440,6
2809,2086,11924,-3
2809,137,3872,-4
2809,170,9564,-7
2809,2806,6052,-3
2809,1015,8460,-1
2809,623,12348,-10
2809,2087,7740,-6
2809,2474,1600,-8
2809,335,10936,-7
2809,2502,4736,-12
2809,888,2952,-6
2809,2063,15448,-7
2809,2506,6580,-9
2809,1245,6500,-7
2809,343,5512,-6
2809,2268,16484,-7
2809,1363,2816,-12
2285,424,11912,0
2285,1173,3576,-10
2285,1836,5440,-1
2285,836,16496,-1
2285,2510,15264,0
2285,2748,11132,-3
2422,598,16252,0
2422,606,2664,3
2422,1147,12324,-7
2422,2017,2544,-4
2422,1253,18696,-4
2422,2354,4192,0
2422,1315,7100,-4
2422,56,5652,-2
2422,1341,28328,-4
2422,1864,9880,0
2422,298,6960,3
2422,1908,4044,-5
2422,2399,44756,0
2422,1155,360,-5
2422,1173,14644,-12
1292,2201,3544,5
1292,2384,11976,-3
1292,889,2736,-2
1292,241,14404,-2
1292,1155,2752,-3
1292,1326,16076,-2
1292,125,6700,-1
1292,1251,21108,2
1292,2633,3652,-1
1292,2506,17288,-4
1292,2502,532,-7
1292,529,7932,3
1292,1065,15840,-9
1292,2003,1532,3
1292,1943,5424,-2
1292,1594,15212,-8
2752,313,2192,1
2752,2359,13612,-10
2752,2306,5868,-2
2752,2055,1536,-6
2752,289,1000,-10
2752,1158,4484,-2
2752,2420,2028,-10
2752,2748,8020,-7
2752,431,4228,-6
2752,1480,2240,-2
2752,1950,10908,-10
2752,2520,7364,-4
2358,2321,1660,0
2358,1739,6944,-10
2358,1198,6668,-7
2358,1396,11440,-4
2358,832,2668,-13
2358,2347,3152,-4
2358,569,288,-12
926,1938,37144,6
926,538,6092,10
926,292,14584,3
926,1249,9328,13
926,50,4372,9
926,2461,3276,2
926,2559,9272,9
926,1509,16164,10
926,254,24812,7
926,667,16808,15
926,1511,304,8
926,1190,2656,15
926,1377,2420,7
926,931,22368,9
92,2571,6772,10
92,159,1668,3
92,164,5348,-2
92,1449,256,-3
92,410,7696,8
92,257,196,-1
1135,2307,22496,-2
1135,718,2380,6
1135,2222,22924,2
1088,679,560,7
1088,1173,33648,0
1088,2404,3644,0
1088,641,4512,11
1088,1812,15100,1
1088,2524,8180,3
1088,592,6716,10
1088,1894,16072,11
1088,353,1324,11
1660,174,3816,-1
1660,1186,10648,5
1660,2321,2568,7
1660,2748,6940,0
1660,476,5884,1
1660,2187,26736,-6
1660,1592,5376,1
1660,2543,400,8
1660,1620,2108,1
1660,400,2912,-4
1660,1368,3040,-3
1660,2855,48432,-5
1660,537,18812,5
1660,2280,13932,-3
1660,357,14780,4
1660,485,5668,-7
1660,37,876,-6
1660,2020,31708,-3
1660,1829,4472,6
1660,538,12828,3
1660,1514,12500,2
1660,2237,3024,-4
2559,1930,24800,-8
2559,1894,14192,2
2559,174,9012,-3
2559,2748,10176,-2
2559,1978,22628,4
2559,2107,7080,2
2559,361,16308,-2
2559,1794,6128,5
2559,155,5092,-7
2559,2155,9360,-6
2559,1073,5736,-8
2559,438,7112,2
2559,1311,21512,-3
2559,1364,8176,-3
2559,429,3140,1
2559,2273,7980,-2
2559,1399,11172,-1
2559,646,7552,-8
2559,1634,3980,-1
2559,1745,12280,3
2559,2263,1944,1
2559,528,4600,-2
2559,1003,4068,0
2559,254,5344,-2
2559,960,9184,1
2559,328,1276,-1
2559,2693,37164,-6
2559,757,8332,-6
2559,2735,3376,-1
2559,1696,6036,-9
2559,1847,6432,3
2559,525,8176,3
2559,2443,9648,1
2559,2093,7872,0
2559,1964,8088,-3
2559,2644,8272,0
2559,2848,8076,0
2559,2618,19272,-3
2559,1613,13480,4
2559,144,19224,-7
2559,880,5532,-9
2559,1848,5424,-1
2559,373,22604,-6
2559,1038,1432,4
2559,1829,5724,4
2559,2260,15460,6
2559,67,14288,-6
2559,512,2516,-1
2559,961,9520,0
2559,282,7828,-6
2559,564,312,3
2559,2630,9292,0
2559,2506,4824,-3
2559,1484,4468,3
2559,976,7480,5
2559,926,17360,-9
2559,1689,9328,-3
2559,1373,11000,-8
2559,313,9344,6
2559,1165,2772,-9
2559,2296,11772,3
2559,2581,4436,-6
2559,2730,38300,4
2559,2780,8080,-3
2559,1652,53532,5
2559,971,1300,-8
2559,2112,9160,-4
2559,2471,12608,-5
2559,1754,11352,-7
2559,2829,8460,2
2559,1238,3904,5
2559,1113,2260,-1
2559,435,7140,6
2559,2375,3668,4
2559,1438,8728,-8
2559,272,1740,-7
2559,879,11584,-6
2559,548,7580,0
2559,642,7612,-2
2559,1670,6904,-1
570,1562,17048,-2
570,2684,3604,-6
570,1377,19040,-7
570,2529,21888,-13
570,345,2880,-6
570,533,9540,-14
570,2557,22740,-14
570,2499,32728,-4
570,2748,22116,-7
2790,568,2804,3
2790,1631,2820,7
2790,73,1008,-1
2790,1429,10120,10
2790,1559,3996,10
1649,1941,2584,-6
1649,951,5456,-4
1649,95,1596,-7
735,746,1840,-9
735,1073,3248,-10
735,787,1360,4
735,1657,828,-11
735,634,1576,-2
735,1146,2160,-3
735,1523,12684,0
735,941,1076,-3
735,1038,38736,2
735,174,5476,-5
735,217,14500,-3
1843,648,3624,-1
1843,675,580,12
1843,2071,15472,4
1843,2497,7844,7
1843,471,2024,0
1843,350,20456,4
1843,1662,6036,12
122,435,3456,8
122,343,5308,2
122,2297,5736,5
122,2294,2516,-7
122,873,8732,7
122,2087,3440,2
122,215,3960,-7
122,557,17476,8
122,2760,2880,-7
122,85,10172,4
122,350,2392,-2
122,2232,3156,1
122,2494,12196,2
122,864,14800,0
122,2082,5948,1
122,1389,2176,5
122,1691,3176,-7
122,665,28844,1
122,1270,2548,0
122,1571,164,-2
122,1377,2256,0
1491,1112,4264,1
1491,1598,252,-7
1491,1480,5076,4
1491,1183,16280,3
1491,2028,6272,-3
1491,435,3504,8
1491,2751,9748,-7
1491,1407,17136,-3
1491,277,21380,-1
1491,2519,1168,-4
1491,1275,3904,5
1491,1339,11660,2
1491,257,46248,-3
1491,397,380,0
1491,1510,7720,8
1491,775,2220,4
1491,1400,388,-1
1491,718,25680,6
221,67,2712,2
221,2730,12400,12
221,1878,14988,2
221,2748,59504,6
221,746,6256,1
221,2273,11296,6
221,2559,18204,8
221,1745,11208,10
221,1391,10272,9
221,834,932,-1
221,1210,6552,7
221,2735,3100,7
221,1043,4612,13
221,155,29768,1
221,2747,3524,8
221,2351,2396,10
221,2463,6112,8
221,472,11348,7
221,174,6284,5
221,2352,17972,13
221,263,9884,0
2852,2515,4184,3
2852,1864,2896,6
2852,2097,12628,9
2852,2449,752,-1
2852,592,2836,4
2852,1585,1384,4
2852,263,248,-5
2852,62,7956,3
2852,2546,376,6
696,1634,6732,0
696,2559,7688,1
696,2516,17816,7
696,1373,5248,-7
696,2357,11800,1
696,1812,9656,-7
696,2230,3324,-5
696,1417,4556,5
696,2748,20648,-1
696,769,10796,1
2781,2635,4176,-9
2781,300,23232,-4
2781,2471,4316,-5
2781,648,10024,-9
2781,1884,4364,-5
2781,2313,5420,3
2781,2201,1224,6
2781,2019,3440,-4
2781,67,27276,-6
2781,2348,15564,5
2447,2100,16636,8
2447,944,2140,9
2447,2719,22052,1
2447,1676,18928,3
2447,889,9664,3
2447,1684,93656,-2
2447,353,4136,6
2447,1763,20308,-4
2447,1894,8420,6
2447,592,9340,5
2447,18,2700,3
2447,1674,27068,10
2447,1013,6416,10
2447,1256,2508,2
2447,1173,30900,-5
2447,2101,12856,10
2447,1730,53460,10
2447,362,3348,3
2447,1864,50028,7
2447,388,2340,-1
2447,1756,12188,5
2447,2156,13452,7
2447,2524,11732,-2
2447,1143,968,3
2447,2086,11884,7
2447,854,6980,5
2447,1841,10100,0
2447,1794,13976,9
2447,2546,6472,7
2447,2404,2344,-5
2447,2796,748,-1
2447,2502,31032,-2
2447,1055,18772,-4
2447,820,3256,2
2447,81,21316,-5
2447,229,28376,-3
2447,2515,18288,4
2447,621,2340,9
2447,1030,268,-4
2447,2419,11444,8
2447,2637,5348,10
2447,534,4256,-5
2447,12,284,7
2447,162,1524,3
2447,62,49516,4
2447,1204,21956,0
2447,670,15176,0
2447,2747,10848,4
2447,1590,15056,0
2447,472,32548,3
2447,1745,4236,7
2447,1465,14424,-4
2447,936,1136,4
2447,673,10072,-5
2447,1088,7480,-5
2447,2687,2424,-1
2447,1018,3592,5
2447,485,36424,-5
2447,392,1120,3
2447,313,12612,10
2447,1147,24916,0
2447,2119,9076,0
2447,574,8584,8
2447,150,7728,-1
2447,1647,20340,2
2447,641,1516,6
2447,455,10024,1
2447,2487,4588,1
909,292,12728,-5
909,1994,19988,-8
909,648,11404,-8
909,2150,25476,-8
909,507,14272,-5
909,976,1100,6
909,698,1968,-5
909,1843,700,-7
909,1917,25220,-1
909,2101,18248,7
909,986,6964,-8
909,2462,208,-1
909,1802,22024,0
909,1096,3020,4
909,2116,5160,-8
909,492,22860,-2
909,791,2132,-1
909,2670,3728,-6
909,1377,520,-1
1719,2162,3564,-11
1719,219,1588,-7
1719,2811,1520,-3
1719,2047,1448,0
1719,1817,7364,-1
1719,1901,2616,-13
2657,1173,3368,-15
2657,2188,1044,0
2657,1894,2728,-4
2657,679,19368,-8
1958,1957,1980,-2
1325,1202,20548,-7
1873,2033,14672,2
1873,1514,21800,6
1873,2321,12668,10
1873,446,2604,7
1869,1960,3648,3
1869,2125,396,-5
1869,1597,14528,-4
1869,1480,708,0
1869,146,4952,1
1869,1997,37976,-10
1869,37,852,-10
1869,802,2940,-12
1869,1475,16748,-4
1869,410,14292,1
1869,1062,16488,-8
1293,867,7300,6
1293,2828,4432,10
1293,1728,25436,0
1293,2026,496,-2
1293,1377,468,4
1293,1101,4380,8
1293,103,4712,0
2238,63,20036,-12
2238,1868,1956,-14
2238,1903,18068,-12
2238,1173,5724,-14
2238,417,11708,-12
2238,2470,17704,-12
2238,323,18444,-14
2238,353,17456,-2
2238,2131,8364,0
2238,2648,2144,-14
2238,642,2260,-7
2238,2283,22076,-8
2238,1377,852,-7
2159,614,3328,4
2159,1862,1156,6
2159,2852,7500,2
2159,592,27048,6
2159,2348,3608,10
2159,114,5008,-2
2159,850,7716,8
2159,1273,2472,-2
2159,2748,11172,3
2159,1803,9088,3
2159,2404,2992,-4
2159,815,2808,2
2159,20,22996,7
2159,2796,24604,0
2078,641,1948,11
2078,2648,64980,0
2078,1636,3472,5
2078,592,1616,10
2078,373,2124,3
2078,2432,3216,15
2078,231,2784,12
2078,2559,5984,9
2078,2447,656,5
2078,594,364,6
2078,1992,628,10
2078,2015,51372,1
2078,1637,19524,15
2078,1274,4844,0
2078,2196,3360,5
2078,2386,788,1
2078,2159,2064,4
2078,1524,6140,7
2078,1516,6192,6
2078,1377,18404,7
2078,761,14292,15
2078,1709,24984,9
2078,1812,3604,1
2078,2748,12448,7
382,2506,1512,-6
382,399,1368,0
382,2384,6264,-5
382,1783,3832,2
382,2670,14136,-10
382,1637,2664,3
382,2447,4716,-7
382,1672,17648,-12
382,1680,16912,3
382,108,26424,-3
382,2509,2580,-5
382,891,3736,-12
382,1440,2636,-10
113,691,6320,-1
113,1026,17776,1
113,369,1652,-1
113,1730,7532,7
113,38,3056,-8
113,2204,5120,4
113,2409,10904,-4
113,945,1560,3
113,2454,2676,-2
113,630,3288,-8
113,353,20580,3
113,2438,25028,-7
113,820,14236,-1
113,1678,4052,0
113,1769,10892,-7
113,1985,2164,6
113,2840,3152,-4
113,1036,2272,-1
113,2502,4140,-5
113,229,5852,-6
113,1776,3056,3
113,2309,12516,7
113,859,2784,0
113,1594,1880,-6
113,938,15720,-8
113,1864,8196,4
2013,2176,4252,-1
2013,1826,484,-7
2013,1377,6096,-6
2013,1108,3536,-1
2013,2529,2880,-12
2013,875,2332,-10
2013,889,12264,-5
2013,2540,4452,-11
2013,2652,22452,-3
2013,859,15300,-5
2013,1787,1096,-7
729,1321,2804,-6
729,1377,2152,1
729,2384,10148,1
729,2772,256,-2
729,1875,3100,6
729,431,5216,2
729,1826,21440,0
2560,2816,1120,-7
2560,297,2020,1
2560,2751,1924,-7
2560,37,16500,-6
2560,316,38172,-4
1623,317,932,8
1623,592,3736,3
1623,1206,34764,4
1623,2404,10620,-7
1623,2542,2756,0
1623,238,21860,-5
1623,2348,34332,7
1623,2516,5920,8
1623,1745,2404,5
1623,323,6948,-7
1623,174,3328,-1
1623,2247,5612,-1
1623,1856,32368,-1
1623,2352,42808,7
1623,93,244,1
605,2579,6276,-9
605,529,28856,0
605,2748,15704,-7
605,174,9876,-8
605,1745,500,-2
605,260,1304,0
605,176,14216,-6
605,454,2112,-5
605,1396,26776,-4
605,313,8656,1
605,2595,3308,-2
605,1665,1672,-6
605,2704,18656,1
605,2559,356,-5
605,1493,3504,-2
605,1431,18240,0
2401,619,4520,8
2401,2331,5612,4
2401,2322,16608,1
2401,2225,23888,8
2401,2695,14340,5
2401,2193,8132,8
1903,606,2208,13
1903,1173,6200,-2
1903,1377,2516,5
1903,1101,4824,9
1903,1471,2668,6
1903,2796,2532,2
1903,1751,2336,7
1903,1637,1288,13
1903,581,6736,9
1903,1709,2356,7
2091,1239,4600,-2
2091,37,1760,-7
2091,2807,5256,3
2091,1917,15644,-1
2091,1510,988,7
2091,1795,972,2
2091,2185,1604,-4
2091,173,1472,5
2259,2395,4632,7
2259,497,248,5
2259,110,32596,7
2259,1017,14044,9
2259,171,5248,0
2259,1950,15180,3
2259,1693,944,14
2259,2257,21668,14
2259,360,20260,9
431,1480,1684,3
431,692,18680,-1
431,1071,4328,-1
431,2055,3072,0
431,2446,300,-1
431,478,3456,1
431,400,816,-5
431,726,29004,0
431,2082,3256,0
431,875,14568,-5
431,2297,4576,4
431,210,5460,-7
431,2745,13036,-8
431,2770,2384,-2
431,1973,47096,-8
431,2254,6728,0
431,2053,208,3
431,1377,3928,-1
431,2091,20400,0
431,120,6740,0
431,2464,17644,-2
1939,1373,3484,-2
1939,538,1408,7
1939,746,3068,-1
1939,1504,16312,6
1939,2466,18700,-1
1939,698,16736,0
1939,511,2192,2
