neuron_id,angle_shown,rate,rate_error
864691135776614240,2,1.77168388,0.14342098
864691135776614240,3,2.1417481,0.22939721
864691135776614240,4,1.92285881,0.17813922
864691135776614240,5,1.65096227,0.18617632
864691135776614240,6,1.55918335,0.13490501
864691135776614240,7,2.49926765,0.18475999
864691135865485532,0,6.65554881,0.30450858
864691135865485532,1,5.22531671,0.27242036
864691135865485532,2,4.54820843,0.21207591
864691135865485532,3,3.96743268,0.20370814
864691135865485532,4,5.12099036,0.24666213
864691135865485532,5,4.36054682,0.22470309
864691135865485532,6,4.52128734,0.22250908
864691135865485532,7,5.23698868,0.25126267
864691136066065816,0,1.9938134,0.1565054
864691136066065816,1,1.14815686,0.09796483
864691136066065816,2,1.48095658,0.16273376
864691136066065816,3,1.43752655,0.11676238
864691136066065816,4,1.27882464,0.10647755
864691136066065816,5,1.71959608,0.12359021
864691136066065816,6,0.97888166,0.08730964
864691136066065816,7,1.94965112,0.15480006
864691135275069925,0,1.89995898,0.23175762
864691135275069925,1,1.5000202,0.17438742
864691135275069925,2,1.81683631,0.19856844
864691135275069925,3,1.82396951,0.23160024
864691135275069925,4,3.80697397,0.39263992
864691135275069925,5,0.96259304,0.11939429
864691135275069925,6,0.95582151,0.1438595
864691135275069925,7,0.72078311,0.11305244
864691135609718535,0,3.09891401,0.29009487
864691135609718535,1,4.44368789,0.43044685
864691135609718535,2,5.47748641,0.47258166
864691135609718535,3,6.36591,0.53966015
864691135609718535,4,6.32363858,0.53708738
864691135609718535,5,4.21889838,0.35390871
864691135609718535,6,8.37977759,0.77246479
864691135609718535,7,9.96841839,0.90698818
864691136090942775,0,25.86704602,1.71595701
864691136090942775,1,22.55047388,1.89705481
864691136090942775,2,22.84718669,1.58044969
864691136090942775,3,26.3802633,2.20923359
864691136090942775,4,29.54235396,2.0889386
864691136090942775,5,39.58960937,2.22838028
864691136090942775,6,20.55113273,1.38910106
864691136090942775,7,25.45064512,1.89800207
864691135571367917,0,1.11184506,0.11536282
864691135571367917,1,2.39374086,0.42444408
864691135571367917,2,0.89872279,0.08626872
864691135571367917,3,1.02707452,0.09666573
864691135571367917,4,1.40328037,0.13357977
864691135571367917,5,1.11882791,0.12500291
864691135571367917,6,1.28269475,0.11654152
864691135571367917,7,1.49735324,0.16168405
864691136926977610,0,14.12652337,1.48263425
864691136926977610,1,7.43968139,0.86587627
864691136926977610,2,7.2888215,1.19484715
864691136926977610,3,5.30767942,0.71511999
864691136926977610,4,8.32207405,0.83571101
864691136926977610,5,6.56635826,0.83621533
864691136926977610,6,12.66655953,1.22060358
864691136926977610,7,21.84278181,2.12901015
864691135392073458,0,2.30808465,0.33161591
864691135392073458,1,3.0964648,0.3013729
864691135392073458,2,1.53002791,0.12610218
864691135392073458,3,2.25160452,0.22041581
864691135392073458,4,1.6387343,0.15351694
864691135392073458,5,1.12655906,0.12219893
864691135392073458,6,2.07996742,0.22769421
864691135392073458,7,1.71508295,0.19939769
864691136176258054,0,2.80675114,0.24402828
864691136176258054,1,3.03043738,0.18520036
864691136176258054,2,2.12259337,0.14571736
864691136176258054,3,1.42022271,0.12042988
864691136176258054,4,1.69017404,0.11296414
864691136176258054,5,1.8905045,0.17071225
864691136176258054,6,2.14766497,0.14530979
864691136176258054,7,2.05420722,0.15473494
864691135719381553,0,2.68015889,0.21205084
864691135719381553,1,1.2724782,0.1046653
864691135719381553,2,1.14900091,0.12572006
864691135719381553,3,0.75117215,0.09855105
864691135719381553,4,0.66654905,0.07503316
864691135719381553,5,1.04993854,0.10893974
864691135719381553,6,0.39786062,0.05354781
864691135719381553,7,1.02657129,0.11882618
864691135749445161,0,4.93732294,0.37242554
864691135749445161,1,5.58536879,0.4825866
864691135749445161,2,5.71030732,0.48860003
864691135749445161,3,6.91380657,0.50207269
864691135749445161,4,5.41396461,0.4857196
864691135749445161,5,4.05309262,0.36090489
864691135749445161,6,3.23143297,0.29483584
864691135749445161,7,3.91811049,0.32356277
864691135294160396,0,7.46801733,0.55003669
864691135294160396,1,7.89890174,0.62044087
864691135294160396,2,3.53702721,0.25996478
864691135294160396,3,2.78617925,0.24331381
864691135294160396,4,2.55015051,0.18582248
864691135294160396,5,2.07756445,0.20702845
864691135294160396,6,3.72496076,0.35146557
864691135294160396,7,3.57101172,0.27405837
864691136370790792,0,6.18657104,0.51418209
864691136370790792,1,6.68803742,0.45731129
864691136370790792,2,5.22171445,0.42781919
864691136370790792,3,6.59313389,0.51660712
864691136370790792,4,5.79344608,0.45980188
864691136370790792,5,6.72688304,0.45869995
864691136370790792,6,6.49745236,0.56354647
864691136370790792,7,6.34833442,0.44802237
864691136021945336,0,2.16450059,0.25177245
864691136021945336,1,1.54742021,0.14750166
864691136021945336,2,1.64594103,0.19932657
864691136021945336,3,1.21197954,0.15002852
864691136021945336,4,1.1871323,0.11270286
864691136021945336,5,1.48506846,0.20311962
864691136021945336,6,4.96780125,0.80619834
864691136021945336,7,2.85252538,0.33324994
864691136100839029,0,14.24103373,0.73665826
864691136100839029,1,10.01958275,0.68512888
864691136100839029,2,5.35018277,0.48825533
864691136100839029,3,5.32289553,0.34720388
864691136100839029,4,7.37649624,0.55082222
864691136100839029,5,12.81510344,0.76735988
864691136100839029,6,9.58266539,0.67181004
864691136100839029,7,14.23878988,0.91527586
864691135988127747,0,8.88865719,0.85243005
864691135988127747,1,2.32641705,0.23014994
864691135988127747,2,1.06791706,0.12976533
864691135988127747,3,0.60389887,0.08522982
864691135988127747,4,0.38797417,0.07132029
864691135988127747,5,1.01122898,0.10754591
864691135988127747,6,1.39887253,0.16099959
864691135988127747,7,8.59553094,0.67250563
864691136227492689,0,0.87285894,0.11284591
864691136227492689,1,2.13882198,0.26481848
864691136227492689,2,3.39188549,0.32085095
864691136227492689,3,6.50440072,0.5969821
864691136227492689,4,10.97859543,0.86822165
864691136227492689,5,6.50287941,0.57965248
864691136227492689,6,3.438833,0.42113174
864691136227492689,7,1.13919194,0.16133603
864691135842520035,0,5.6258807,0.38175633
864691135842520035,1,7.87171601,0.69866187
864691135842520035,2,6.7183707,0.41264717
864691135842520035,3,4.02153694,0.31270535
864691135842520035,4,4.04983006,0.27411929
864691135842520035,5,2.84084624,0.30608284
864691135842520035,6,1.44392101,0.1574027
864691135842520035,7,3.49978271,0.28366864
864691135407772361,0,2.05321345,0.19971197
864691135407772361,1,2.07698434,0.2331382
864691135407772361,2,2.47880976,0.2745997
864691135407772361,3,0.55248109,0.06594525
864691135407772361,4,2.32978411,0.20935751
864691135407772361,5,3.34170214,0.69115597
864691135407772361,6,0.84175794,0.17047559
864691135407772361,7,1.49642619,0.15330972
864691135727039551,0,15.81767107,1.32698934
864691135727039551,1,10.69595145,0.80926816
864691135727039551,2,4.1598775,0.34013441
864691135727039551,3,7.12658833,0.74269895
864691135727039551,4,2.02870989,0.27639877
864691135727039551,5,1.87476627,0.20785506
864691135727039551,6,8.44478056,0.79664023
864691135727039551,7,16.84328875,1.50609795
864691135368084473,0,7.93018257,0.34658892
864691135368084473,1,5.44057882,0.31183614
864691135368084473,2,2.51448586,0.14930627
864691135368084473,3,2.52041787,0.14752305
864691135368084473,4,2.60234272,0.14342773
864691135368084473,5,3.95872118,0.23248786
864691135368084473,6,3.78529539,0.1880613
864691135368084473,7,5.01774251,0.27077094
864691136923344100,0,5.03792436,0.43495178
864691136923344100,1,9.99114028,0.52691528
864691136923344100,2,11.14806167,0.57612929
864691136923344100,3,8.36157308,0.47903866
864691136923344100,4,6.67849643,0.3673947
864691136923344100,5,4.19354631,0.26802671
864691136923344100,6,6.48422013,0.51382135
864691136923344100,7,3.97056504,0.34071946
864691135374443976,0,2.53751378,0.15111609
864691135374443976,1,4.74199447,0.22631119
864691135374443976,2,3.58038589,0.23372427
864691135374443976,3,2.21328109,0.13477819
864691135374443976,4,2.82439491,0.15701555
864691135374443976,5,3.40162638,0.16782039
864691135374443976,6,3.62382211,0.17354462
864691135374443976,7,3.45859072,0.18458603
864691135517177043,0,6.13976796,0.46370296
864691135517177043,1,5.59945019,0.45994517
864691135517177043,2,12.38774779,0.81949527
864691135517177043,3,23.6119772,1.19138325
864691135517177043,4,35.03748194,1.76935269
864691135517177043,5,25.25054055,1.39812449
864691135517177043,6,12.54612469,0.77399179
864691135517177043,7,8.97464228,0.62079481
864691136009062830,0,10.72319361,0.5386841
864691136009062830,1,11.6195582,0.5029857
864691136009062830,2,9.48592623,0.47015613
864691136009062830,3,11.65936169,0.66648854
864691136009062830,4,10.8344411,0.56643244
864691136009062830,5,10.0779191,0.49370892
864691136009062830,6,9.69253872,0.49017999
864691136009062830,7,9.54366138,0.45010542
864691135566130199,0,9.3437317,0.4934951
864691135566130199,1,5.54042967,0.27793473
864691135566130199,2,4.85354395,0.31595797
864691135566130199,3,2.79840551,0.17291925
864691135566130199,4,3.66953508,0.26357075
864691135566130199,5,7.19458989,0.48040736
864691135566130199,6,6.59023292,0.39907213
864691135566130199,7,7.78901248,0.43402617
864691136724459773,0,5.94080346,0.44117605
864691136724459773,1,3.29013937,0.31129707
864691136724459773,2,1.51431444,0.13108876
864691136724459773,3,1.17825648,0.1590889
864691136724459773,4,1.55151403,0.15096848
864691136724459773,5,1.36315505,0.11588827
864691136724459773,6,2.26928551,0.21209949
864691136724459773,7,7.12745223,0.51771704
864691135884824944,0,1.78405175,0.1778547
864691135884824944,1,1.51511305,0.17224076
864691135884824944,2,1.25656014,0.15490428
864691135884824944,3,2.03277331,0.22029476
864691135884824944,4,3.01910677,0.24050841
864691135884824944,5,2.7589148,0.26675577
864691135884824944,6,3.09340185,0.32872959
864691135884824944,7,2.42358789,0.17730551
864691136067060120,0,8.06013864,0.92550768
864691136067060120,1,6.58682198,0.6754712
864691136067060120,2,8.1051881,0.81895904
864691136067060120,3,5.9072505,0.55606602
864691136067060120,4,14.01030098,1.15404236
864691136067060120,5,13.24355005,1.10142955
864691136067060120,6,11.09277185,0.91954001
864691136067060120,7,15.0868051,1.13997689
864691135582429549,0,1.1251362,0.15774524
864691135582429549,1,0.69226847,0.09531104
864691135582429549,2,0.98084755,0.13787839
864691135582429549,3,0.18144707,0.04154337
864691135582429549,4,0.55105908,0.09836636
864691135582429549,5,0.72996768,0.12028933
864691135582429549,6,1.5547449,0.19160084
864691135582429549,7,0.76791726,0.09103998
864691135503431349,0,7.95266607,0.58191195
864691135503431349,1,8.65343245,0.71361987
864691135503431349,2,6.04797773,0.60020801
864691135503431349,3,6.04295262,0.59547233
864691135503431349,4,4.14488507,0.33327549
864691135503431349,5,5.25059111,0.56631037
864691135503431349,6,5.28569484,0.49071554
864691135503431349,7,3.83267063,0.29499917
864691135864756700,0,2.58787965,0.23176896
864691135864756700,1,2.5130153,0.37224593
864691135864756700,2,1.36861724,0.14366674
864691135864756700,3,1.49137329,0.18909317
864691135864756700,4,3.79952548,0.38195384
864691135864756700,5,4.23864961,0.37342072
864691135864756700,6,1.91679828,0.23471729
864691135864756700,7,1.85137089,0.18031988
864691135293853452,0,3.82560217,0.26286416
864691135293853452,1,5.81676249,0.50798911
864691135293853452,2,1.17462007,0.1115003
864691135293853452,3,1.22678319,0.12368659
864691135293853452,4,1.95475038,0.27075545
864691135293853452,5,1.04757588,0.0935121
864691135293853452,6,2.32015401,0.17628661
864691135293853452,7,2.93241337,0.22521589
864691135464277573,0,0.81491749,0.07448942
864691135464277573,1,0.7712147,0.07819781
864691135464277573,2,0.28343131,0.04332585
864691135464277573,3,0.83316811,0.10017836
864691135464277573,4,1.33332272,0.11308171
864691135464277573,5,1.57147126,0.12158072
864691135464277573,6,1.11190526,0.10018778
864691135464277573,7,1.1898698,0.10394031
864691136437455262,0,8.97812689,0.71252184
864691136437455262,1,8.18695091,0.54025694
864691136437455262,2,7.0528299,0.47268626
864691136437455262,3,3.75354141,0.25521944
864691136437455262,4,6.75509665,0.4930885
864691136437455262,5,9.08808729,0.9494602
864691136437455262,6,7.14290465,0.80874679
864691136437455262,7,8.16057096,0.9058322
864691135292915126,0,3.03779134,0.23239647
864691135292915126,1,5.12252104,0.45042655
864691135292915126,2,6.15232879,0.37274801
864691135292915126,3,4.09607959,0.52342829
864691135292915126,4,3.05593574,0.25142232
864691135292915126,5,2.18442907,0.19229321
864691135292915126,6,1.37173622,0.14319315
864691135292915126,7,2.53458158,0.21087693
864691136990263189,0,1.98128499,0.31330821
864691136990263189,1,3.73014089,0.4041321
864691136990263189,2,8.94829763,0.86928243
864691136990263189,3,7.76381548,0.79896614
864691136990263189,4,8.05894623,0.70457448
864691136990263189,5,8.35400595,0.96341835
864691136990263189,6,3.95719938,0.50386336
864691136990263189,7,2.39666085,0.34554924
864691135546362408,0,1.84301891,0.16342841
864691135546362408,1,1.91064156,0.17485056
864691135546362408,2,2.6121934,0.22684564
864691135546362408,3,2.94282022,0.26248113
864691135546362408,4,3.81984986,0.35988049
864691135546362408,5,3.06591948,0.2824876
864691135546362408,6,2.2183535,0.18849985
864691135546362408,7,1.99345103,0.16821531
864691135346287519,0,1.74808313,0.15739594
864691135346287519,1,1.16212791,0.10180483
864691135346287519,2,1.64615075,0.11390483
864691135346287519,3,1.7970291,0.1380715
864691135346287519,4,1.23096358,0.10317334
864691135346287519,5,1.58965071,0.12002751
864691135346287519,6,2.18514874,0.14498899
864691135346287519,7,2.14807867,0.15077702
864691135386355585,0,1.88509583,0.16272532
864691135386355585,1,2.67033163,0.27844676
864691135386355585,2,1.91038968,0.19006577
864691135386355585,3,2.65337048,0.26363222
864691135386355585,4,1.05254397,0.09531972
864691135386355585,5,1.2966937,0.12934114
864691135386355585,6,0.72866022,0.07415188
864691135386355585,7,1.58700075,0.17398835
864691136273585854,0,6.57747268,0.46439544
864691136273585854,1,12.61337562,0.83825478
864691136273585854,2,14.45234746,0.99372047
864691136273585854,3,3.18074374,0.2662834
864691136273585854,4,1.56658369,0.15958322
864691136273585854,5,2.96170572,0.24958037
864691136273585854,6,4.32944062,0.43352198
864691136273585854,7,3.80314128,0.31530562
864691135082593527,0,5.23858666,0.40695705
864691135082593527,1,6.48782425,0.42150334
864691135082593527,2,8.14450363,0.47294809
864691135082593527,3,10.32858928,0.98099529
864691135082593527,4,10.66388215,1.10323745
864691135082593527,5,9.19022804,0.77990967
864691135082593527,6,8.71014004,0.75774891
864691135082593527,7,7.71969183,0.51360166
864691136419102103,0,3.96126579,0.26182758
864691136419102103,1,4.60783851,0.57078629
864691136419102103,2,3.44144291,0.27229258
864691136419102103,3,2.35694369,0.2189999
864691136419102103,4,6.06097905,0.43105014
864691136419102103,5,2.59446278,0.30455947
864691136419102103,6,2.48044456,0.23342944
864691136419102103,7,3.47003535,0.33430611
864691135561254369,0,2.15636325,0.11983841
864691135561254369,1,3.07755966,0.17025281
864691135561254369,2,2.21689828,0.1278284
864691135561254369,3,2.53063775,0.16192445
864691135561254369,4,1.83855045,0.10621915
864691135561254369,5,1.71015824,0.10927819
864691135561254369,6,1.93659919,0.11960285
864691135561254369,7,1.71937942,0.14411975
864691136724831997,0,10.23979552,0.85144976
864691136724831997,1,9.31972445,0.91423346
864691136724831997,2,14.0990944,1.52805135
864691136724831997,3,11.00518799,0.8714206
864691136724831997,4,9.03163824,1.07752024
864691136724831997,5,7.69276499,0.71892337
864691136724831997,6,13.2871069,1.40409701
864691136724831997,7,8.48590403,0.59409209
864691135685503927,0,15.47689233,0.89001371
864691135685503927,1,6.23772572,0.44987231
864691135685503927,2,5.05498298,0.34270496
864691135685503927,3,5.23902589,0.47401746
864691135685503927,4,7.43367297,0.41598037
864691135685503927,5,10.1340857,0.81468044
864691135685503927,6,11.26404349,0.66805946
864691135685503927,7,15.42061717,0.81401287
864691135741482603,0,4.3068584,0.44414019
864691135741482603,1,6.58798067,0.53185839
864691135741482603,2,16.27439326,1.30314618
864691135741482603,3,10.92604554,1.4220192
864691135741482603,4,13.51996315,1.32749513
864691135741482603,5,11.85061455,1.06207958
864691135741482603,6,3.52219153,0.32249039
864691135741482603,7,4.54682442,0.47193787
864691135213462656,0,9.90450415,0.63829227
864691135213462656,1,2.97173587,0.20164482
864691135213462656,2,2.2469503,0.18109063
864691135213462656,3,3.83291662,0.34920657
864691135213462656,4,6.30688314,0.45698842
864691135213462656,5,8.8233109,0.63045939
864691135213462656,6,15.83567201,0.96336397
864691135213462656,7,10.58418648,0.68791951
864691134965447967,0,19.33658971,1.72174255
864691134965447967,1,19.9295801,1.78043283
864691134965447967,2,15.44747726,1.45767709
864691134965447967,3,4.8563328,0.52858442
864691134965447967,4,15.44141334,1.44199301
864691134965447967,5,33.3298019,3.24696918
864691134965447967,6,27.56431118,2.46252025
864691134965447967,7,20.04504483,1.79446803
864691135699726626,0,7.31797033,0.71486224
864691135699726626,1,7.77653776,0.94312763
864691135699726626,2,2.05496292,0.38892548
864691135699726626,3,2.43518032,0.29370768
864691135699726626,4,6.36490201,0.6163728
864691135699726626,5,67.45591275,2.84066563
864691135699726626,6,120.81205661,4.52841937
864691135699726626,7,44.25113905,2.18581365
864691135783823923,0,0.84680194,0.09095493
864691135783823923,1,1.19911749,0.10445834
864691135783823923,2,5.19399963,0.37546602
864691135783823923,3,3.4678177,0.40975451
864691135783823923,4,2.23955744,0.25046961
864691135783823923,5,1.43346649,0.14100644
864691135783823923,6,1.17582957,0.10934654
864691135783823923,7,1.09465973,0.10079524
864691135975443267,0,0.64369107,0.06689422
864691135975443267,1,2.39064489,0.30640546
864691135975443267,2,3.17061507,0.48178873
864691135975443267,3,5.40688095,0.54736288
864691135975443267,4,5.38324277,0.55155724
864691135975443267,5,8.20046788,0.97409312
864691135975443267,6,3.21567064,0.56948169
864691135975443267,7,0.90312166,0.09640786
864691135783740723,0,0.92336331,0.12587965
864691135783740723,1,0.49682017,0.0841334
864691135783740723,2,0.98405276,0.15905628
864691135783740723,3,0.4012002,0.09166557
864691135783740723,4,1.34697177,0.34585511
864691135783740723,5,0.6181566,0.08564538
864691135783740723,6,0.72287305,0.11955054
864691135783740723,7,0.63540193,0.09273187
864691135938630453,0,16.2924627,1.78709513
864691135938630453,1,6.86483182,0.84241484
864691135938630453,2,4.62921753,0.63477254
864691135938630453,3,5.56784194,0.51514956
864691135938630453,4,6.03070141,0.58688911
864691135938630453,5,7.63938923,0.87360187
864691135938630453,6,6.40670693,0.77194415
864691135938630453,7,6.93419458,0.72556155
864691135571571693,0,5.90405692,0.48120524
864691135571571693,1,6.63262539,0.6082546
864691135571571693,2,2.13065828,0.18407463
864691135571571693,3,3.58496011,0.28992455
864691135571571693,4,2.02701575,0.16854004
864691135571571693,5,2.80592761,0.23656245
864691135571571693,6,2.09345445,0.1800456
864691135571571693,7,4.90646749,0.42273857
864691136011901859,0,3.89884982,0.30325755
864691136011901859,1,6.08414432,0.45619956
864691136011901859,2,2.57126568,0.2424218
864691136011901859,3,2.02208384,0.15380823
864691136011901859,4,0.97596355,0.10550001
864691136011901859,5,2.12085056,0.20242385
864691136011901859,6,4.74758358,0.30562189
864691136011901859,7,5.59787745,0.33531769
864691136706310510,0,1.41121538,0.12176051
864691136706310510,1,0.92199213,0.11907672
864691136706310510,2,0.82932329,0.08854812
864691136706310510,3,0.73653303,0.10641241
864691136706310510,4,0.28439382,0.05615136
864691136706310510,5,0.29442956,0.03968437
864691136706310510,6,0.56948739,0.07255639
864691136706310510,7,0.43084015,0.04936889
864691135782714704,0,16.8154347,1.54043282
864691135782714704,1,10.303673,0.81384584
864691135782714704,2,11.20255988,1.17145077
864691135782714704,3,10.7323786,0.81930522
864691135782714704,4,9.53431523,0.90254463
864691135782714704,5,9.3829447,0.6927637
864691135782714704,6,10.23834311,0.85852003
864691135782714704,7,10.04710679,0.97414031
864691135700502306,0,11.02898246,0.71109486
864691135700502306,1,6.62409733,0.46276406
864691135700502306,2,2.87146871,0.22975923
864691135700502306,3,5.31022838,0.36456379
864691135700502306,4,5.64351637,0.38001988
864691135700502306,5,3.88554189,0.29540884
864691135700502306,6,5.50832315,0.46736504
864691135700502306,7,6.56940381,0.46974431
864691135538868082,0,3.08368393,0.22216518
864691135538868082,1,2.51618163,0.20019056
864691135538868082,2,2.05434792,0.13056534
864691135538868082,3,1.69170866,0.16064074
864691135538868082,4,2.55527509,0.18807311
864691135538868082,5,1.76960245,0.13232098
864691135538868082,6,1.95400032,0.17869503
864691135538868082,7,2.63301184,0.23743693
864691135342102193,0,1.03148525,0.12220127
864691135342102193,1,0.47156112,0.05699397
864691135342102193,2,0.6280352,0.05905902
864691135342102193,3,1.48432523,0.16618477
864691135342102193,4,1.05677565,0.10646805
864691135342102193,5,0.83810688,0.10348521
864691135342102193,6,0.95816011,0.1508324
864691135342102193,7,0.93619249,0.10157646
864691135383426010,0,9.96754182,0.79535622
864691135383426010,1,7.0206716,0.70634051
864691135383426010,2,4.02218991,0.40851648
864691135383426010,3,8.21660109,1.12433518
864691135383426010,4,7.22618226,0.67550753
864691135383426010,5,2.85939855,0.3404016
864691135383426010,6,2.14714838,0.30763157
864691135383426010,7,5.51963871,0.78830877
864691135430275120,0,12.7239281,0.8601038
864691135430275120,1,13.20163353,1.17995557
864691135430275120,2,11.83561333,0.99668705
864691135430275120,3,12.40944688,0.85423577
864691135430275120,4,16.91584422,1.43649497
864691135430275120,5,20.72616122,1.5981905
864691135430275120,6,18.76016256,1.33437107
864691135430275120,7,14.32320548,1.17335578
864691136089863735,0,15.07495964,1.57107512
864691136089863735,1,6.77188159,1.25322744
864691136089863735,2,14.62817182,1.81431273
864691136089863735,3,15.04911619,1.49250755
864691136089863735,4,15.82912975,1.15972832
864691136089863735,5,16.41676095,1.51774653
864691136089863735,6,15.2923918,2.0674181
864691136089863735,7,11.48652773,0.9275234
864691135182726146,0,2.33043272,0.18514922
864691135182726146,1,1.50857571,0.16712424
864691135182726146,2,2.83436529,0.24345171
864691135182726146,3,2.0716349,0.18455005
864691135182726146,4,1.81626657,0.14904299
864691135182726146,5,1.54552404,0.13257959
864691135182726146,6,1.26194731,0.1228449
864691135182726146,7,1.01143565,0.13878223
864691135339351014,0,27.37813971,2.17857417
864691135339351014,1,14.35553138,1.38880528
864691135339351014,2,18.73321779,1.89503466
864691135339351014,3,16.04807768,2.0910315
864691135339351014,4,26.83730448,2.76548497
864691135339351014,5,22.25319434,1.92459605
864691135339351014,6,17.40766333,2.01955737
864691135339351014,7,36.49060725,3.52381332
864691135503002037,0,0.96001322,0.10394323
864691135503002037,1,0.58159886,0.06632837
864691135503002037,2,1.26832365,0.11026134
864691135503002037,3,1.54837929,0.15196627
864691135503002037,4,2.65247768,0.20211615
864691135503002037,5,1.71210617,0.1515445
864691135503002037,6,1.7654533,0.19421549
864691135503002037,7,1.14442107,0.11025868
864691135576474910,0,8.49606534,0.90929471
864691135576474910,1,7.56455299,0.64181523
864691135576474910,2,6.23510196,0.59911932
864691135576474910,3,7.90405241,0.59536314
864691135576474910,4,7.47812922,0.82435889
864691135576474910,5,8.39358576,1.03409769
864691135576474910,6,12.30874295,1.18764631
864691135576474910,7,9.85767194,0.72106943
864691136487932946,0,1.9916348,0.15930313
864691136487932946,1,4.74221231,0.63780775
864691136487932946,2,2.67441441,0.24689436
864691136487932946,3,3.32275603,0.23624269
864691136487932946,4,7.1018623,0.54068804
864691136487932946,5,3.21409946,0.27233218
864691136487932946,6,3.67644721,0.29428568
864691136487932946,7,2.44966829,0.24479819
864691135234125913,0,4.02355544,0.51157613
864691135234125913,1,3.45758824,0.23742854
864691135234125913,2,3.32365508,0.29356115
864691135234125913,3,1.85020416,0.16710282
864691135234125913,4,0.89703876,0.07760228
864691135234125913,5,0.99224114,0.0906449
864691135234125913,6,1.15988408,0.22108895
864691135234125913,7,1.7702992,0.18353013
864691135996353194,0,9.67577179,0.44941697
864691135996353194,1,7.02486408,0.42176188
864691135996353194,2,5.23202801,0.30662533
864691135996353194,3,2.64976563,0.18477662
864691135996353194,4,4.8479519,0.33553833
864691135996353194,5,5.26694206,0.3045586
864691135996353194,6,7.76914555,0.43739759
864691135996353194,7,10.76706968,0.50207259
864691135323059868,0,5.54361525,0.59262204
864691135323059868,1,4.71567593,0.42360445
864691135323059868,2,3.76402824,0.28042809
864691135323059868,3,3.21995063,0.27558311
864691135323059868,4,4.52313864,0.34009117
864691135323059868,5,3.02694652,0.30085302
864691135323059868,6,3.62117056,0.28283348
864691135323059868,7,3.04116203,0.23670761
864691135719185713,0,1.15352545,0.22807718
864691135719185713,1,0.9578115,0.11082029
864691135719185713,2,3.51070241,0.28209152
864691135719185713,3,7.16655768,0.5888984
864691135719185713,4,8.28217542,0.86577465
864691135719185713,5,2.69804889,0.32776531
864691135719185713,6,0.99433542,0.12625719
864691135719185713,7,0.36068243,0.06132084
864691135292650934,0,2.23782119,0.17353892
864691135292650934,1,2.13696687,0.31406018
864691135292650934,2,1.61344662,0.15884761
864691135292650934,3,1.62129822,0.17830294
864691135292650934,4,0.88139299,0.08921303
864691135292650934,5,1.60300702,0.14976582
864691135292650934,6,1.29202072,0.12778908
864691135292650934,7,1.77757339,0.16756715
864691135987939075,0,7.3698283,0.42210968
864691135987939075,1,7.1144625,0.86699037
864691135987939075,2,2.91360296,0.21165194
864691135987939075,3,4.05834834,0.55088112
864691135987939075,4,2.20283286,0.16578565
864691135987939075,5,3.54594463,0.26938747
864691135987939075,6,2.51004012,0.16995199
864691135987939075,7,9.22238459,1.31304821
864691136010847150,0,9.77834713,0.7112066
864691136010847150,1,10.68909986,0.69660554
864691136010847150,2,10.17434498,0.78631296
864691136010847150,3,11.27453277,0.81356021
864691136010847150,4,12.6605174,0.93178371
864691136010847150,5,14.51436967,1.04751827
864691136010847150,6,11.43672606,0.99696181
864691136010847150,7,13.26868073,1.21089646
864691135584748408,0,1.80840282,0.19462265
864691135584748408,1,4.9023678,0.48184444
864691135584748408,2,6.51859941,0.59222457
864691135584748408,3,10.32528941,0.89986628
864691135584748408,4,11.72281288,1.01285838
864691135584748408,5,7.08768551,0.6869031
864691135584748408,6,9.58733391,1.0641373
864691135584748408,7,3.94145266,0.5341
864691135583458413,0,4.22282404,0.34315375
864691135583458413,1,6.96459782,0.42106314
864691135583458413,2,3.33481352,0.25422468
864691135583458413,3,3.99293927,0.32905335
864691135583458413,4,3.44058184,0.28880684
864691135583458413,5,3.546061,0.25400355
864691135583458413,6,3.59895728,0.29794709
864691135583458413,7,4.33477949,0.31858021
864691135645451247,0,1.8074926,0.16016687
864691135645451247,1,2.2153134,0.18597102
864691135645451247,2,3.06528582,0.27108277
864691135645451247,3,7.08667295,0.45162463
864691135645451247,4,13.29700314,0.66221542
864691135645451247,5,9.29840098,0.57569796
864691135645451247,6,5.03687387,0.44274047
864691135645451247,7,1.6292919,0.15226058
864691135808719133,0,5.72213548,0.57707466
864691135808719133,1,5.93153316,0.6315246
864691135808719133,2,5.39207426,0.67529841
864691135808719133,3,3.52594033,0.2901613
864691135808719133,4,5.53982629,0.43534252
864691135808719133,5,3.00002392,0.27459502
864691135808719133,6,3.45455903,0.27925803
864691135808719133,7,4.04667211,0.35714511
864691135884815984,0,1.92152972,0.21406176
864691135884815984,1,2.08638386,0.19812413
864691135884815984,2,2.86716868,0.33821447
864691135884815984,3,1.65623319,0.15769964
864691135884815984,4,2.10398233,0.1724758
864691135884815984,5,2.10880194,0.18626788
864691135884815984,6,1.8416656,0.19262116
864691135884815984,7,1.39027934,0.15680467
864691135349251543,0,18.6090132,0.99256698
864691135349251543,1,14.23551957,1.0745367
864691135349251543,2,13.32654048,0.91856851
864691135349251543,3,16.01173125,1.09759442
864691135349251543,4,19.8418034,1.08443357
864691135349251543,5,16.12097436,1.05466826
864691135349251543,6,15.38038877,1.03154758
864691135349251543,7,17.97791835,1.14545833
864691136334850995,0,3.21564796,0.23991758
864691136334850995,1,4.22959306,0.35012665
864691136334850995,2,8.3013502,0.70391543
