pre_pt_root_id,post_pt_root_id,syn_volume
864691135014479766,864691136903065010,2748
864691135014479766,864691136904509106,2628
864691135059995035,864691135404639214,4032
864691135059995035,864691135866463708,3092
864691135060018843,864691135133494944,548
864691135060020123,864691135114079385,3796
864691135060020123,864691135920176560,2420
864691135060075931,864691136237381135,21092
864691135060094107,864691135860283240,2196
864691135060094107,864691136297890843,7992
864691135066700868,864691135416758202,10120
864691135066700868,864691135436233970,2744
864691135066700868,864691135866463708,3376
864691135066700868,864691136267409140,3732
864691135066700868,864691136618250459,7700
864691135066892868,864691135583329901,14096
864691135066892868,864691135725223083,5352
864691135066892868,864691135864395646,13968
864691135066892868,864691135866463708,42988
864691135066892868,864691135873874830,3796
864691135066892868,864691135947607137,6116
864691135066958404,864691135275146725,4004
864691135066958404,864691135807862557,9120
864691135066958404,864691136267409140,15824
864691135067066948,864691135566248215,29040
864691135067066948,864691135619348111,16144
864691135067270468,864691135066207812,10024
864691135067270468,864691135066264900,168
864691135067270468,864691135104873549,8636
864691135067270468,864691135195915818,1148
864691135067270468,864691135463651902,5848
864691135067270468,864691135491394919,1688
864691135067270468,864691135492364639,4376
864691135067270468,864691135502636637,6072
864691135067270468,864691135509469449,4956
864691135067270468,864691135570295430,17996
864691135067270468,864691135590984971,12416
864691135067270468,864691135685125303,6532
864691135067270468,864691135700574242,1960
864691135067270468,864691135701676411,12608
864691135067270468,864691135740562836,19944
864691135067270468,864691135756266706,6188
864691135067270468,864691135758866254,12456
864691135067270468,864691135800570722,2284
864691135067270468,864691135857138734,37796
864691135067270468,864691135860283240,10668
864691135067270468,864691135877748307,7572
864691135067270468,864691135915976806,10416
864691135067270468,864691135969721189,6096
864691135067270468,864691136010889646,5796
864691135067270468,864691136066751640,4228
864691135067270468,864691136110256824,3784
864691135067270468,864691136144674612,24120
864691135067270468,864691136227899729,6768
864691135067270468,864691136287320515,11412
864691135067270468,864691136297791771,7484
864691135067270468,864691136379553237,4020
864691135067270468,864691136380611029,5116
864691135067270468,864691136451983359,2192
864691135067270468,864691136829747310,16640
864691135067270468,864691136912255217,804
864691135067270468,864691136924518628,4088
864691135067270468,864691136926053706,1024
864691135067270468,864691137197870145,11096
864691135082840567,864691135133494944,5740
864691135082840567,864691135342748337,1068
864691135082840567,864691135463651902,7948
864691135082840567,864691135756266706,596
864691135082840567,864691135758866254,8048
864691135082840567,864691135857138734,10524
864691135082840567,864691136010955683,4200
864691135082840567,864691136032575163,7452
864691135082840567,864691136042486358,852
864691135082840567,864691136135482763,3156
864691135082840567,864691136144674612,23332
864691135082840567,864691136287320515,2856
864691135082840567,864691136618250459,2760
864691135082840567,864691136829747310,4688
864691135082840567,864691136904509106,3304
864691135082840567,864691136975144988,3836
864691135083449079,864691135100703776,2644
864691135083449079,864691135361024327,6152
864691135083449079,864691135394852085,1876
864691135083449079,864691135446582930,1516
864691135083449079,864691135463651902,23292
864691135083449079,864691135491394919,33168
864691135083449079,864691135570295430,3976
864691135083449079,864691135590984971,3112
864691135083449079,864691135700574242,788
864691135083449079,864691135701676411,16676
864691135083449079,864691135756266706,292
864691135083449079,864691135807862557,160
864691135083449079,864691135857138734,4668
864691135083449079,864691135860283240,18168
864691135083449079,864691136042486358,10032
864691135083449079,864691136144674612,1348
864691135083449079,864691136436941982,1640
864691135083449079,864691136724451581,1632
864691135083449079,864691136904509106,8760
864691135083449079,864691136904855986,6352
864691135083449079,864691136951549407,3608
864691135101289504,864691135133494944,4620
864691135101289504,864691135195915818,4532
864691135101289504,864691135208588665,1260
864691135101289504,864691135275146725,15852
864691135101289504,864691135341029573,5660
864691135101289504,864691135368384761,11364
864691135101289504,864691135387545473,3728
864691135101289504,864691135404639214,10616
864691135101289504,864691135409069513,8888
864691135101289504,864691135416758202,1456
864691135101289504,864691135503202114,7948
864691135101289504,864691135509403401,5768
864691135101289504,864691135583329901,6608
864691135101289504,864691135585163900,7500
864691135101289504,864691135590984971,1788
864691135101289504,864691135645617135,20892
864691135101289504,864691135701676411,11704
864691135101289504,864691135738794097,36604
864691135101289504,864691135740562836,2352
864691135101289504,864691135756266706,8492
864691135101289504,864691135758866254,3852
864691135101289504,864691135807862557,14764
864691135101289504,864691135857138734,4936
864691135101289504,864691135865801598,1000
864691135101289504,864691135866463708,332
864691135101289504,864691135877748307,5604
864691135101289504,864691135890241673,7552
864691135101289504,864691135940925697,8256
864691135101289504,864691135941264038,2308
864691135101289504,864691135942091380,2104
864691135101289504,864691135947607137,6112
864691135101289504,864691135988021507,5540
864691135101289504,864691136009366446,15804
864691135101289504,864691136135414411,7608
864691135101289504,864691136135482763,5672
864691135101289504,864691136144674612,2280
864691135101289504,864691136227899729,9516
864691135101289504,864691136274530061,2024
864691135101289504,864691136287320515,11636
864691135101289504,864691136380611029,5784
864691135101289504,864691136389597968,5004
864691135101289504,864691136451983359,6768
864691135101289504,864691136487795986,4636
864691135101289504,864691136578341908,5584
864691135101289504,864691136618250459,5712
864691135101289504,864691136724451581,3096
864691135101289504,864691136741263196,2444
864691135101289504,864691136741347932,872
864691135101289504,864691136812745075,10836
864691135101289504,864691136904855986,15720
864691135101289504,864691136926053706,5804
864691135101289504,864691136952816351,1008
864691135101289504,864691136975144988,10072
864691135101307680,864691135394852085,1416
864691135101307680,864691135479592902,452
864691135101307680,864691135953693987,8720
864691135101307680,864691136135482763,5672
864691135101307680,864691136618250459,3808
864691135101307680,864691136618858971,28392
864691135101307680,864691136664082654,21484
864691135101431072,864691136370825352,240
864691135101431072,864691136664082654,1652
864691135101452320,864691135118502877,7168
864691135101452320,864691135387545473,3844
864691135101452320,864691135740562836,29840
864691135101452320,864691135938512181,3024
864691135101452320,864691136618858971,12968
864691135101452320,864691136742443356,708
864691135101452320,864691136951549407,10036
864691135101452320,864691136991502997,6264
864691135101595680,864691135778467517,5952
864691135101595680,864691135808976925,1716
864691135101595680,864691135877748307,1636
864691135101595680,864691136274530061,13936
864691135101595680,864691136379553237,2512
864691135101595680,864691136423530031,13396
864691135105563469,864691135479592902,16900
864691135105563469,864691135740595604,884
864691135105563469,864691135756266706,8820
864691135105563469,864691136812745075,4692
864691135105563469,864691136912255217,2744
864691135105720653,864691134948350972,796
864691135105720653,864691135755434706,4648
864691135105720653,864691136311746365,4664
864691135119056861,864691135368384761,49236
864691135119056861,864691136042486358,3200
864691135119056861,864691136144674612,288
864691135119056861,864691136436941982,5172
864691135119056861,864691136741347932,26968
864691135119068125,864691135807862557,2504
864691135119082461,864691135476110504,1968
864691135123815975,864691135209305977,30712
864691135123815975,864691135275146725,11304
864691135123815975,864691135279114913,8000
864691135123815975,864691135740562836,11972
864691135123815975,864691136135482763,5724
864691135134016928,864691136042486358,15100
864691135134052512,864691135465306693,4028
864691135134052512,864691136297791771,1168
864691135134052512,864691136389166199,1248
864691135134052512,864691137197870145,7900
864691135134114976,864691135279114913,12380
864691135134114976,864691135515924947,7232
864691135134114976,864691135570227078,1980
864691135134114976,864691135701207163,5836
864691135134114976,864691135725223083,3840
864691135134114976,864691135738278513,324
864691135134114976,864691135755434706,23308
864691135134114976,864691135916649318,11040
864691135134114976,864691135991525313,20308
864691135134114976,864691136482909996,348
864691135134114976,864691136953097183,212
864691135134142880,864691135194859818,884
864691135134142880,864691135646115567,6460
864691135134142880,864691135915881574,21920
864691135136166681,864691135685125303,4104
864691135136166681,864691136423491375,4372
864691135136188185,864691135066207812,3104
864691135136325657,864691135807862557,9088
864691135136325657,864691136618858971,3648
864691135136360217,864691135387545473,11984
864691135136360217,864691135866463708,19316
864691135136360217,864691136124490534,11920
864691135136360217,864691136951549407,9408
864691135155894884,864691135646115567,3764
864691135155894884,864691135816281167,8184
864691135155894884,864691135920176560,5440
864691135155894884,864691136924518628,3128
864691135157198692,864691135740562836,708
864691135157198692,864691136924518628,3740
864691135157210468,864691135209305977,27244
864691135157210468,864691135807862557,50044
864691135162585389,864691135866463708,10692
864691135183251970,864691135479592902,9240
864691135183251970,864691135866463708,16244
864691135183426562,864691135374659657,4268
864691135183426562,864691135428909872,16868
864691135183426562,864691135857752622,2304
864691135183426562,864691136741347932,3996
864691135183454978,864691135368384761,12976
864691135183454978,864691135585842044,12804
864691135183454978,864691135777122493,5880
864691135183454978,864691135890241673,23244
864691135183454978,864691136194613206,18844
864691135183454978,864691136673533319,13932
864691135183454978,864691136741327452,1872
864691135183454978,864691137197812033,1796
864691135195769130,864691135133494944,5192
864691135195769130,864691135383330539,4704
864691135195769130,864691135517195219,23236
864691135195769130,864691136237381135,560
864691135195825450,864691136274778637,2592
864691135195880234,864691135491394919,2244
864691135195880234,864691135699294242,2700
864691135195880234,864691135740562836,4580
864691135195880234,864691135756266706,10992
864691135209116537,864691135772590411,37616
864691135209116537,864691135873874830,6616
864691135209194617,864691135564653143,196
864691135209194617,864691135866463708,6816
864691135209194617,864691135873874830,8280
864691135209194617,864691136136073867,10296
864691135209194617,864691136975144988,4208
864691135209280633,864691135341029573,1628
864691135209280633,864691135509403401,6592
864691135209280633,864691135516912339,4980
864691135209280633,864691135645617135,4272
864691135209280633,864691135884081776,5120
864691135209280633,864691135991525313,12904
864691135209280633,864691136042575702,816
864691135209280633,864691136085838188,25368
864691135209280633,864691136119528216,14020
864691135209280633,864691136136073867,9972
864691135209280633,864691136389045623,2640
864691135209280633,864691136673582727,10644
864691135209280633,864691136829747310,2084
864691135209369465,864691135278857377,10760
864691135209369465,864691135341029573,10760
864691135209369465,864691135565372695,520
864691135209369465,864691135866463708,6820
864691135211568576,864691135501814621,19976
864691135214160184,864691136975144988,180
864691135234382937,864691135214038328,12528
864691135234382937,864691135866463708,7544
864691135234387801,864691135479592902,54244
864691135234387801,864691135570295430,16204
864691135234387801,864691135860283240,3028
864691135234387801,864691135866463708,3192
864691135234387801,864691136926053706,12396
864691135234639705,864691135758866254,4696
864691135234639705,864691136065228696,40776
864691135234639705,864691136311746365,12072
864691135257638831,864691135133494944,2592
864691135257638831,864691135509403401,6288
864691135257638831,864691135740595604,11828
864691135257638831,864691135953693987,11108
864691135257638831,864691136144649780,9464
864691135257638831,864691136618858971,3308
864691135257669039,864691135645617135,28512
864691135257669039,864691135865801598,16132
864691135257669039,864691135866463708,10444
864691135257669039,864691135953693987,460
864691135257817263,864691136724451581,7092
864691135270780837,864691135275146725,964
864691135270780837,864691135342748337,920
864691135270780837,864691135361024327,380
864691135270780837,864691135479592902,296
864691135270780837,864691135807862557,6100
864691135270780837,864691135860283240,164
864691135270780837,864691136136073867,892
864691135270780837,864691136380611029,516
864691135271038885,864691135104873549,8476
864691135271038885,864691135570295430,15728
864691135271038885,864691136691667062,840
864691135271081125,864691135565372695,660
864691135271081125,864691135737064068,1592
864691135271081125,864691135817279055,6728
864691135271081125,864691135873874830,7532
864691135271081125,864691135947607137,9368
864691135271282085,864691135759244110,15544
864691135271282085,864691135919161008,4524
864691135271282085,864691136144649780,1456
864691135271282085,864691136389166199,2432
864691135271343525,864691135368384761,4348
864691135271343525,864691135701676411,2256
864691135271343525,864691135807862557,5556
864691135271343525,864691136724451581,9704
864691135271343525,864691136812745075,11700
864691135271463077,864691135469008524,12792
864691135271463077,864691135758866254,1648
864691135271463077,864691136194613206,2208
864691135271463077,864691136329718506,596
864691135273844753,864691135463651902,4464
864691135273844753,864691135661381872,2408
864691135273844753,864691136951549407,8956
864691135273851665,864691135509403401,2056
864691135273851665,864691135700574242,2880
864691135273851665,864691135857138734,2960
864691135273851665,864691136005614794,17136
864691135273851665,864691136904855986,36840
864691135274038801,864691135953693987,3612
864691135274195217,864691135136042777,1116
864691135274195217,864691135441468232,8172
864691135274195217,864691135577051678,19040
864691135274195217,864691135701676411,3200
864691135274195217,864691136297890843,188
864691135274195217,864691136975144988,5640
864691135274631397,864691135491394919,1236
864691135274631397,864691135701676411,448
864691135274631397,864691135738794097,3592
864691135274631397,864691135740562836,7244
864691135274631397,864691135758866254,2368
864691135275621605,864691135383330539,4280
864691135275621605,864691135383858923,4108
864691135275621605,864691136596263586,2248
864691135275949029,864691135118532317,27184
864691135275949029,864691135516912339,27756
864691135275949029,864691135583342915,11700
864691135275949029,864691135817279055,7580
864691135275949029,864691135947607137,27252
864691135275949029,864691136085458796,5564
864691135275949029,864691136379792853,35964
864691135276132325,864691135342748337,5372
864691135276132325,864691135570295430,1400
864691135276132325,864691135860283240,1372
864691135276234469,864691135866463708,3500
864691135276504549,864691135953693987,4576
864691135276505573,864691135465306693,5732
864691135276505573,864691135561685473,1144
864691135276505573,864691135693706943,1236
864691135276707045,864691134940813411,10564
864691135276707045,864691135214038328,5728
864691135276707045,864691135275146725,212
864691135276707045,864691135476110504,3328
864691135276707045,864691136691667062,4624
864691135293152438,864691135545876520,4080
864691135293152438,864691136370825352,10068
864691135293152438,864691136673442695,11212
864691135293436854,864691135361024327,896
864691135293488822,864691135436233970,2124
864691135293488822,864691135701676411,1876
864691135293488822,864691135864754652,2100
864691135293488822,864691135866463708,33584
864691135293488822,864691135926565390,24924
864691135293488822,864691136974048540,4304
864691135293605558,864691135342748337,16996
864691135293605558,864691136741263196,2196
864691135293605558,864691136812745075,1188
864691135294520844,864691135807862557,7092
864691135304641703,864691135441468232,2608
864691135304641703,864691135740562836,6032
864691135304641703,864691136267409140,14768
864691135304641703,864691136370825352,9896
864691135304679079,864691135342748337,5552
864691135304679079,864691135617260649,10652
864691135304679079,864691136924518628,29964
864691135308673094,864691135279114913,2644
864691135323181212,864691135210583744,1140
864691135323181212,864691135475866176,4624
864691135323181212,864691135478783942,2656
864691135323181212,864691135491394919,6400
864691135323181212,864691135509403401,12072
864691135323181212,864691135687886048,632
864691135323181212,864691135740595604,4892
864691135323181212,864691135756266706,1628
864691135323181212,864691135864754652,1424
864691135323181212,864691135890241673,192
864691135323181212,864691135953743368,14628
864691135323181212,864691136023812665,2276
864691135323181212,864691136057462232,4064
864691135323181212,864691136664082654,1532
864691135323181212,864691136741327452,6664
864691135323181212,864691136903065010,10072
864691135323181212,864691136912255217,1672
864691135323181212,864691136926053706,3720
864691135323181212,864691137020572014,11584
864691135323181212,864691137197812033,860
864691135323237532,864691135756266706,1640
864691135323237532,864691135866463708,3576
864691135324361372,864691135104873549,5512
864691135324361372,864691136297791771,7360
864691135335635177,864691135429586736,2488
864691135335635177,864691135584450115,14416
864691135335635177,864691135873874830,232
864691135335635177,864691136085059180,1096
864691135335635177,864691136135414411,2796
864691135335635177,864691136370825352,26504
864691135335635177,864691136487795986,2764
864691135335733481,864691135136042777,20440
864691135335733481,864691135480085958,4600
864691135335733481,864691135509403401,24480
864691135335733481,864691135545876520,13968
864691135335733481,864691135864754652,6624
864691135335733481,864691135866463708,5700
864691135335733481,864691135877748307,3608
864691135335733481,864691135920176560,11240
864691135335733481,864691135953743368,4376
864691135335733481,864691136227899729,21980
864691135335855337,864691135701095547,4348
864691135335855337,864691136724451581,7472
864691135335855337,864691136724625661,244
864691135335937513,864691136664082654,1880
864691135336055529,864691135394852085,12012
864691135336055529,864691135645080047,5488
864691135336055529,864691135701676411,1212
864691135336055529,864691135725207723,15644
864691135336055529,864691135783148595,14448
864691135336055529,864691135938512181,236
864691135336055529,864691136042486358,13940
864691135336055529,864691136135482763,1480
864691135336055529,864691136829747310,6312
864691135336055529,864691136975144988,15464
864691135336108265,864691135807862557,19312
864691135336108265,864691136106229465,3272
864691135336113129,864691135987438339,5268
864691135339103718,864691135817279055,3480
864691135339103718,864691136136073867,25116
864691135339103718,864691136267238644,4024
864691135339103718,864691136487795986,8572
864691135339208934,864691135293839884,13520
864691135339208934,864691135446582930,13120
864691135339208934,864691135517195219,5976
864691135339208934,864691136005614794,2140
864691135339208934,864691136135482763,2188
864691135339208934,864691136924518628,45404
864691135339351014,864691135857138734,3252
864691135339530726,864691136724451581,2944
864691135342418629,864691135475866176,1440
864691135342448561,864691135208710009,8416
864691135342448561,864691135465163845,6324
864691135342448561,864691135516890835,2264
864691135342448561,864691135590984971,13852
864691135342448561,864691135646115567,5340
864691135342448561,864691135952015139,5144
864691135342448561,864691136057462232,3208
864691135342523057,864691136085838188,8480
864691135342523057,864691136423588911,500
864691135342585541,864691135122895655,2020
864691135342585541,864691135368384761,29732
864691135342585541,864691135409069513,512
864691135342585541,864691135446582930,2636
864691135342585541,864691135493370354,6968
864691135342585541,864691135544425512,11576
864691135342585541,864691135577794565,16544
864691135342585541,864691135583329901,292
864691135342585541,864691135701207163,2044
864691135342585541,864691135759244110,816
864691135342585541,864691135877748307,13148
864691135342591173,864691135516912339,3872
864691135342594225,864691135740595604,39268
864691135342594225,864691135866463708,208
864691135342825925,864691135491394919,7244
864691135342825925,864691135975288943,7532
864691135342825925,864691135988021507,7088
864691135342825925,864691136287320515,10448
864691135342825925,864691136590474724,15060
864691135342848433,864691135685125303,8228
864691135342848433,864691135945512996,17704
864691135342848433,864691136965832910,18048
864691135342941105,864691134885801722,3416
864691135342941105,864691135394008309,6672
864691135342941105,864691135493370354,6748
864691135342941105,864691135516912339,3584
864691135342941105,864691135755434706,9104
864691135342941105,864691136144674612,18708
864691135346434975,864691135210583744,3592
864691135346434975,864691135817279055,18392
864691135346434975,864691135947607137,14548
864691135346434975,864691135953693987,176
864691135346434975,864691135953743368,2820
864691135346434975,864691136618250459,2568
864691135346434975,864691136741347932,3516
864691135346434975,864691137197812033,17248
864691135346571423,864691135279114913,3164
864691135346571423,864691135358827352,22964
864691135346571423,864691135367992057,1680
864691135346571423,864691135441331784,2644
864691135346571423,864691135478783942,2212
864691135346571423,864691135565372695,15044
864691135346571423,864691135684146930,12080
864691135346571423,864691135916649318,12624
864691135346571423,864691135926565390,2692
864691135346571423,864691135942091380,23012
864691135346598047,864691135640519995,1116
864691135346598047,864691135740562836,1680
864691135346598047,864691135740595604,11208
864691135346598047,864691135741129067,1936
864691135346598047,864691135953743368,3120
864691135346598047,864691136209300924,620
864691135346685855,864691134940813411,2036
864691135346685855,864691135465306693,8188
864691135346685855,864691135472935218,6872
864691135346805663,864691135515924947,28488
864691135346805663,864691135639778107,2800
864691135346805663,864691136423530031,2984
864691135346805663,864691136924518628,2780
864691135346954143,864691135066264900,2800
864691135346954143,864691135209305977,2716
864691135346954143,864691135279114913,10540
864691135346954143,864691135342748337,5884
864691135346954143,864691135368384761,5520
864691135346954143,864691135446582930,4016
864691135346954143,864691135463651902,568
864691135346954143,864691135476110504,912
864691135346954143,864691135516912339,3448
864691135346954143,864691135590984971,4968
864691135346954143,864691135700574242,1432
864691135346954143,864691135701207163,2060
864691135346954143,864691135701676411,6088
864691135346954143,864691135740562836,21412
864691135346954143,864691135755434706,3852
864691135346954143,864691135756266706,1948
864691135346954143,864691135807862557,18592
864691135346954143,864691135808976925,4648
864691135346954143,864691135857138734,48500
864691135346954143,864691135866463708,19100
864691135346954143,864691135926565390,3472
864691135346954143,864691135947607137,4424
864691135346954143,864691135988021507,9876
864691135346954143,864691136106229465,5780
864691135346954143,864691136119528216,9112
864691135346954143,864691136144674612,30268
864691135346954143,864691136389597968,392
864691135346954143,864691136436941982,3060
864691135346954143,864691136724451581,4996
864691135346954143,864691136741263196,2284
864691135346954143,864691136742443356,4812
864691135346954143,864691136812745075,252
864691135346954143,864691136904855986,476
864691135346954143,864691136924518628,4008
864691135346954143,864691136975144988,9728
864691135346954143,864691137197870145,2852
864691135347045023,864691135564653143,5240
864691135347045023,864691135701095547,5712
864691135347045023,864691135817279055,696
864691135347045023,864691136904509106,18172
864691135349839831,864691136297791771,10764
864691135349839831,864691136812745075,10656
864691135349839831,864691136904509106,5704
864691135350334935,864691135463651902,5392
864691135350334935,864691136144674612,6628
864691135350334935,864691136297791771,19516
864691135356398031,864691136010955683,9328
864691135356398031,864691136144674612,3568
864691135356428751,864691134965440799,5684
864691135356428751,864691135066207812,204
864691135356428751,864691135066264900,17284
864691135356428751,864691135118502877,10088
864691135356428751,864691135208588665,5796
864691135356428751,864691135209305977,2852
864691135356428751,864691135209995200,4404
864691135356428751,864691135279114913,688
864691135356428751,864691135345679263,4412
864691135356428751,864691135387545473,14564
864691135356428751,864691135394852085,8080
864691135356428751,864691135404639214,13228
864691135356428751,864691135465163845,1812
864691135356428751,864691135465306693,2636
864691135356428751,864691135480085958,5212
864691135356428751,864691135516890835,26988
864691135356428751,864691135516912339,14216
864691135356428751,864691135561685473,8692
864691135356428751,864691135570502278,4932
864691135356428751,864691135571672813,1908
864691135356428751,864691135590785035,6960
864691135356428751,864691135616719465,2704
864691135356428751,864691135617260649,4708
864691135356428751,864691135619348111,300
864691135356428751,864691135640519995,14432
864691135356428751,864691135693706943,9152
864691135356428751,864691135701676411,36532
864691135356428751,864691135738794097,20400
864691135356428751,864691135740562836,19392
864691135356428751,864691135755385042,2624
864691135356428751,864691135756266706,1656
864691135356428751,864691135759151950,9672
864691135356428751,864691135783154995,6624
864691135356428751,864691135808976925,6104
864691135356428751,864691135864754652,1016
864691135356428751,864691135919161008,20392
864691135356428751,864691135941264038,2252
864691135356428751,864691135988021507,5820
864691135356428751,864691136024711993,5240
864691135356428751,864691136032575163,13992
864691135356428751,864691136106229465,7484
864691135356428751,864691136124490534,32008
864691135356428751,864691136135414411,3300
864691135356428751,864691136136073867,1000
864691135356428751,864691136144649780,16128
864691135356428751,864691136144674612,12872
864691135356428751,864691136227899729,3724
864691135356428751,864691136238488380,212
864691135356428751,864691136287320515,7248
864691135356428751,864691136297791771,1396
864691135356428751,864691136379792853,4576
864691135356428751,864691136436941982,9284
864691135356428751,864691136451983359,7220
864691135356428751,864691136487795986,3212
864691135356428751,864691136596263586,468
864691135356428751,864691136663164382,4420
864691135356428751,864691136742443356,10656
864691135356428751,864691136812745075,13084
864691135356428751,864691136829747310,4684
864691135356428751,864691136904855986,63892
864691135356428751,864691136975144988,18652
864691135360346200,864691135195915818,912
864691135360346200,864691135583329901,4460
864691135360346200,864691135738331249,20572
864691135361314119,864691135441468232,2660
864691135361314119,864691135479592902,1008
864691135361314119,864691135684850871,19984
864691135361314119,864691135701676411,8328
864691135361464135,864691135136042777,11564
864691135361464135,864691135877748307,3772
864691135368295929,864691135817279055,11504
864691135368295929,864691135866463708,2908
864691135368295929,864691136975144988,2940
864691135368459001,864691135279114913,8452
864691135368459001,864691135436233970,5932
864691135368459001,864691135441468232,15100
864691135368459001,864691135700574242,2316
864691135368459001,864691135807862557,19864
864691135368459001,864691135857138734,1828
864691135368459001,864691135953693987,5316
864691135368459001,864691136903065010,35148
864691135368459001,864691136924518628,460
864691135368813817,864691135509403401,30796
864691135368813817,864691135988021507,21832
864691135368949241,864691135502636637,19068
864691135368949241,864691135561685473,2632
864691135368949241,864691135685125303,8512
864691135368949241,864691135738794097,21596
864691135368949241,864691135857138734,1496
864691135368949241,864691136032575163,1908
864691135368949241,864691136724469757,9656
864691135374981320,864691135516890835,28340
864691135374981320,864691135777122493,2388
864691135374981320,864691135783148595,9644
864691135374981320,864691135926350350,12104
864691135374981320,864691135938512181,4360
864691135374981320,864691136423588911,11432
864691135375107272,864691135293044492,5480
864691135375107272,864691135342748337,2592
864691135375107272,864691135472982578,3868
864691135375107272,864691135561685473,6136
864691135375107272,864691135945512996,2320
864691135375270088,864691135409069513,5068
864691135375270088,864691135478659014,2364
864691135375270088,864691135864754652,6288
864691135375270088,864691136903065010,752
864691135375351369,864691135394852085,4864
864691135375351369,864691135463651902,3516
864691135375441993,864691135577051678,6236
864691135375484489,864691135725469355,6012
864691135375590217,864691135758866254,10860
864691135375590217,864691136273631757,3084
864691135375590217,864691136691667062,8728
864691135375633481,864691135066207812,9476
864691135375633481,864691135118532317,3900
864691135375633481,864691135136042777,11244
864691135375633481,864691135275146725,10132
864691135375633481,864691135293850892,3564
864691135375633481,864691135387545473,1784
864691135375633481,864691135423135474,520
864691135375633481,864691135429520432,3940
864691135375633481,864691135441468232,5600
864691135375633481,864691135463651902,6104
864691135375633481,864691135480085958,596
864691135375633481,864691135501814621,3376
864691135375633481,864691135502636637,44700
864691135375633481,864691135509469449,480
864691135375633481,864691135517195219,1984
864691135375633481,864691135545876520,7068
864691135375633481,864691135570295430,14672
864691135375633481,864691135577051678,24012
864691135375633481,864691135616698729,3564
864691135375633481,864691135661381872,15536
864691135375633481,864691135684850871,1944
864691135375633481,864691135687415776,420
864691135375633481,864691135687832032,7132
864691135375633481,864691135687895776,8492
864691135375633481,864691135700574242,12796
864691135375633481,864691135738215300,2976
864691135375633481,864691135758866254,2648
864691135375633481,864691135783184691,6288
864691135375633481,864691135808976925,3596
864691135375633481,864691135860283240,42512
864691135375633481,864691135864395646,1420
864691135375633481,864691135864754652,956
864691135375633481,864691135865801598,82680
864691135375633481,864691135877748307,6956
864691135375633481,864691135953743368,3732
864691135375633481,864691136025093433,17116
864691135375633481,864691136051737331,3644
864691135375633481,864691136057462232,12476
864691135375633481,864691136135482763,13256
864691135375633481,864691136144674612,6476
864691135375633481,864691136209300924,3080
864691135375633481,864691136237381135,11752
864691135375633481,864691136287320515,3940
864691135375633481,864691136370825352,2672
864691135375633481,864691136380611029,12240
864691135375633481,864691136618250459,25916
864691135375633481,864691136618858971,19012
864691135375633481,864691136664082654,5708
864691135375633481,864691136912255217,11108
864691135375633481,864691136926053706,7912
864691135375633481,864691137020572014,4460
864691135375633481,864691137197812033,3064
864691135384086490,864691135194859818,5228
864691135384086490,864691135441331784,9340
864691135384285931,864691135214038328,18948
864691135384285931,864691136298111003,23380
864691135384285931,864691136578408468,7604
864691135384292843,864691135394852085,16760
864691135384292843,864691136135482763,30472
864691135384292843,864691136287320515,11376
864691135384292843,864691136975144988,9180
864691135384344043,864691135118532317,4876
864691135384344043,864691135465163845,1888
864691135384344043,864691135809494988,14848
864691135384344043,864691135851363271,7496
864691135384344043,864691135953693987,5368
864691135384344043,864691136023812665,16776
864691135386899029,864691135404639214,3608
864691135386963541,864691135446582930,4180
864691135386963541,864691135864395646,3792
864691135386963541,864691135926565390,4980
864691135386963541,864691135953743368,5544
864691135386963541,864691136023812665,3340
864691135388024449,864691135583342915,10512
864691135388024449,864691136618858971,2448
864691135388119169,864691135368384761,38992
864691135395833333,864691135953693987,25608
864691135396580129,864691135066207812,2600
864691135396580129,864691135104873549,5352
864691135396580129,864691135214038328,7960
864691135396580129,864691135275146725,10024
864691135396580129,864691135279114913,9780
864691135396580129,864691135368384761,10892
864691135396580129,864691135387545473,3548
864691135396580129,864691135404639214,4896
864691135396580129,864691135409069513,2624
864691135396580129,864691135441468232,7484
864691135396580129,864691135465163845,1284
864691135396580129,864691135478659014,628
864691135396580129,864691135479592902,5088
864691135396580129,864691135491394919,784
864691135396580129,864691135577051678,6692
864691135396580129,864691135700574242,2512
864691135396580129,864691135701676411,304
864691135396580129,864691135740562836,5560
864691135396580129,864691135758866254,4052
864691135396580129,864691135799739234,2088
864691135396580129,864691135807862557,2260
864691135396580129,864691135941264038,2120
864691135396580129,864691135975288943,5352
864691135396580129,864691135988021507,1468
864691135396580129,864691136042486358,16180
864691135396580129,864691136144674612,8948
864691135396580129,864691136274530061,2796
864691135396580129,864691136287320515,21832
864691135396580129,864691136297890843,1688
864691135396580129,864691136380611029,2468
864691135396580129,864691136724451581,14752
864691135396580129,864691136741347932,18232
864691135396580129,864691136829747310,14188
864691135396580129,864691136904509106,12904
864691135396580129,864691136904855986,15248
864691135396580129,864691136924518628,14876
864691135396580129,864691136926053706,3124
864691135396580129,864691136951549407,6860
864691135396580129,864691136975144988,10168
864691135397846049,864691136389045623,6052
864691135398076193,864691135208588665,7448
864691135398076193,864691135429586736,9708
864691135398076193,864691135476865704,3328
864691135398076193,864691135493370354,4784
864691135398076193,864691136010889646,1272
864691135398076193,864691136724451581,1160
864691135398076193,864691136741347932,9960
864691135398107425,864691135361024327,22456
864691135398107425,864691135866463708,6936
864691135398107425,864691136209300924,16248
864691135404860654,864691135783154995,4256
