pt_root_id,cell_type,tuning_type,layer,position_original,axon_proof,dendr_proof,pref_ori,osi
864691135938492981,exc,,L23,[267888 141568  17040],non,non,,
864691135938494261,exc,,L23,[111072 155472  18597],non,non,,
864691135938500405,exc,,L23,[229024 124832  22014],non,non,,
864691135938501941,exc,,L4,[206624 173200  25730],non,non,,
864691135938508597,exc,,L23,[156000 120752  23550],non,non,,
864691135938508853,exc,,L23,[254832 130048  18276],non,non,,
864691135938512181,exc,,L23,[141968 149904  23880],non,non,,
864691135938514997,exc,,L4,[211760 170736  16134],non,non,,
864691135938534453,exc,,L23,[233696 129360  22561],non,non,,
864691135938565429,exc,,L23,[250560 109456  20720],non,non,,
864691135938612021,exc,,L23,[105344 120576  19794],non,non,,
864691135938614069,exc,,L23,[217456 109840  23937],non,non,,
864691135938630453,exc,,L23,[155264 118144  20352],non,non,,
864691135938640437,exc,,L23,[185936 144848  19904],non,non,,
864691135938667829,exc,,L4,[168096 156944  19394],non,non,,
864691135938727989,exc,,L23,[197872 126704  21433],non,non,,
864691135938734645,exc,,L23,[138592 125120  22348],non,non,,
864691135939268353,inh,,L23,[131568 154048  21766],non,non,,
864691135939275265,exc,,L23,[ 89744 150208  18118],non,non,,
864691135939277825,exc,,L23,[193040 107712  15174],non,non,,
864691135939304961,exc,,L23,[118784 156016  22972],non,non,,
864691135939313409,inh,,L23,[272656 126704  16864],non,non,,
864691135939320321,exc,,L4,[ 90304 183072  19480],non,non,,
864691135939373569,exc,,L4,[ 98832 162304  17780],non,non,,
864691135939392513,exc,,L23,[ 73552 143264  20080],non,non,,
864691135939394049,exc,,L4,[152240 157488  21133],non,non,,
864691135939426305,inh,,L23,[131200 130192  24377],non,non,,
864691135939632294,exc,,L23,[155536 135008  23498],non,non,,
864691135939649702,exc,,L23,[ 80176 147424  20860],non,non,,
864691135939651494,exc,,L4,[149712 178672  20972],non,non,,
864691135939659430,exc,,L23,[ 82304 138656  20620],non,non,,
864691135939661313,exc,,L23,[146992 151792  16236],non,non,,
864691135939947009,exc,,L23,[253872 106304  23973],non,non,,
864691135940051969,exc,,L23,[155744 132928  24031],non,non,,
864691135940065446,exc,,L4,[137552 163040  19662],non,non,,
864691135940066561,exc,,L23,[160176 134704  20300],non,non,,
864691135940151718,exc,,L23,[246448 134048  24244],non,non,,
864691135940207617,exc,,L4,[135408 159248  21894],non,non,,
864691135940209665,exc,,L23,[116704 117232  22441],non,non,,
864691135940215041,exc,,L23,[164304 141360  27525],non,non,,
864691135940215553,exc,,L23,[111568 127536  19562],non,non,,
864691135940259073,exc,,L23,[274944 139616  19447],non,non,,
864691135940269313,exc,,L23,[132336 139632  22600],non,non,,
864691135940293889,exc,,L4,[193424 166864  23088],non,non,,
864691135940304294,exc,,L4,[ 82496 168848  20232],non,non,,
864691135940309670,exc,,L23,[ 92032 124096  15826],non,non,,
864691135940310529,exc,,L23,[218304 113936  25095],non,non,,
864691135940311297,exc,,L4,[107760 176832  22922],non,non,,
864691135940311718,exc,,L4,[199984 168096  15326],non,non,,
864691135940318977,exc,,L23,[176016 142096  16423],non,non,,
864691135940322817,exc,,L4,[264496 148880  18963],non,non,,
864691135940335361,exc,,L23,[179440 117104  26326],non,non,,
864691135940339622,exc,,L23,[197104 127184  19914],non,non,,
864691135940343809,exc,,L23,[140368 151904  21084],non,non,,
864691135940344486,exc,,L23,[122960 124032  24922],non,non,,
864691135940346534,exc,,L23,[237120 135232  18290],non,non,,
864691135940355329,exc,,L23,[232112 132176  15759],non,non,,
864691135940370177,exc,,L23,[ 95552 124096  21567],non,non,,
864691135940371878,exc,,L4,[227872 152880  24297],non,non,,
864691135940372225,exc,,L23,[107472 124192  16021],non,non,,
864691135940372737,exc,,L4,[135648 177264  20151],non,non,,
864691135940373158,exc,,L4,[211456 171616  17104],non,non,,
864691135940377857,exc,,L23,[230304 109152  19125],non,non,,
864691135940378625,exc,,L23,[123440 126416  19343],non,non,,
864691135940385793,exc,,L4,[232128 164880  19981],non,non,,
864691135940387841,exc,,L23,[158864 118928  17133],non,non,,
864691135940391169,exc,,L23,[109968 129504  17905],non,non,,
864691135940398758,exc,,L23,[ 99408 129344  20191],non,non,,
864691135940402854,exc,,L23,[248704 145184  23603],non,non,,
864691135940403110,exc,,L4,[114432 180816  21618],non,non,,
864691135940404993,exc,,L23,[193856 111248  20385],non,non,,
864691135940405670,exc,,L23,[263200 106240  16153],non,non,,
864691135940406273,exc,,L23,[238432 134272  19516],non,non,,
864691135940414374,exc,,L4,[161168 156688  19858],non,non,,
864691135940421030,exc,,L23,[ 89648 161024  19254],non,non,,
864691135940425126,exc,,L23,[165616 109888  18155],non,non,,
864691135940427942,exc,,L23,[247648 135584  25844],non,non,,
864691135940436134,exc,,L23,[261904 130320  15247],non,non,,
864691135940437414,exc,,L23,[112000 118720  22115],non,non,,
864691135940441857,exc,,L4,[219296 164864  25877],non,non,,
864691135940442113,exc,,L4,[207936 162320  17357],non,non,,
864691135940444070,exc,,L23,[ 91344 161136  17935],non,non,,
864691135940445953,exc,,L4,[144384 172352  26007],non,non,,
864691135940448257,exc,,L23,[234608 111328  16246],non,non,,
864691135940450817,exc,,L23,[200192 125264  21005],non,non,,
864691135940469158,exc,,L23,[137280 156512  15649],non,non,,
864691135940471041,exc,,L23,[152752 117584  19428],non,non,,
864691135940472742,exc,,L23,[234416 113824  15863],non,non,,
864691135940492801,exc,,L23,[168928 153120  19331],non,non,,
864691135940493825,exc,,L4,[225440 156320  26839],non,non,,
864691135940500646,exc,,L23,[180592 113344  26438],non,non,,
864691135940502182,exc,,L23,[163568 116032  19343],non,non,,
864691135940502529,exc,,L4,[168976 170272  17123],non,non,,
864691135940502785,exc,,L23,[214352 144208  16400],non,non,,
864691135940506369,exc,,L23,[139632 128416  22917],non,non,,
864691135940507137,exc,,L23,[250912 102336  24575],non,non,,
864691135940507905,exc,,L23,[131680 146720  16903],non,non,,
864691135940514982,exc,,L23,[180768 115808  16229],non,non,,
864691135940541094,exc,,L23,[126640 126720  16302],non,non,,
864691135940541185,exc,,L23,[168768 111776  20637],clean,clean,,
864691135940550054,exc,,L23,[144704 125424  21198],non,non,,
864691135940565158,exc,,L23,[115168 122448  15473],non,non,,
864691135940566182,exc,,L23,[133488 151328  18382],non,non,,
864691135940571137,exc,,L23,[255984 121424  17500],non,non,,
864691135940599718,exc,,L4,[122160 166528  22324],non,non,,
864691135940600230,exc,,L23,[117104 149136  22564],non,non,,
864691135940601254,exc,,L23,[139616 151520  25138],non,non,,
864691135940602790,exc,,L23,[120192 127216  23624],non,non,,
864691135940603814,exc,,L23,[102784 147824  20107],non,non,,
864691135940608422,exc,,L23,[141616 155888  16419],non,non,,
864691135940611238,exc,,L23,[146608 147040  20920],non,non,,
864691135940611494,inh,,L23,[219728 105248  17136],non,non,,
864691135940618150,exc,,L4,[156448 170768  24542],non,non,,
864691135940619430,exc,,L23,[185104 111936  19957],non,non,,
864691135940619942,exc,,L23,[273200 119792  17083],non,non,,
864691135940621734,exc,,L4,[210176 164400  19142],non,non,,
864691135940623526,exc,,L23,[210448 132496  25731],non,non,,
864691135940625062,inh,,L23,[186784 108736  24549],non,non,,
864691135940627622,exc,,L23,[172192 153456  17883],non,non,,
864691135940627878,exc,,L23,[138032 149024  24034],non,non,,
864691135940636929,exc,,L23,[129344 113680  20320],non,non,,
864691135940639398,exc,,L4,[103600 180544  17647],non,non,,
864691135940666022,exc,,L23,[168592 141392  21692],clean,extended,,
864691135940741542,exc,,L23,[233600 147424  16515],non,non,,
864691135940769446,exc,,L23,[187392 140192  21954],clean,clean,,
864691135940788390,exc,,L23,[168944 151680  18736],non,non,,
864691135940790182,exc,,L23,[161680 155632  22251],non,non,,
864691135940804774,exc,,L23,[186992 152512  22541],clean,clean,,
864691135940836006,exc,,L23,[194704 147856  16862],non,non,,
864691135940846502,exc,,L23,[207280 137072  16567],non,non,,
864691135940850342,exc,,L23,[150624 136608  19390],non,non,,
864691135941120372,exc,,L4,[ 92416 183312  21063],non,non,,
864691135941166452,exc,,L23,[112672 149664  18849],non,non,,
864691135941167988,inh,,L23,[ 99072 120000  20776],non,non,,
864691135941174132,exc,,L23,[121728 148656  20603],non,non,,
864691135941174900,exc,,L4,[124880 171008  20807],non,non,,
864691135941180532,exc,,L23,[126656 158208  21439],non,non,,
864691135941183604,inh,,L23,[145024 127248  16155],non,non,,
864691135941185396,inh,,L23,[134192 122064  15816],non,non,,
864691135941277044,exc,,L23,[113600 144736  22744],non,non,,
864691135941845364,exc,,L23,[216944 123360  25640],non,non,,
864691135941852532,exc,,L23,[224016 132240  17618],non,non,,
864691135941870964,exc,,L23,[116640 156928  19527],non,non,,
864691135941873524,exc,,L23,[207040 108976  21940],non,non,,
864691135941880692,exc,,L23,[192832 139696  25504],non,non,,
864691135941887348,exc,,L23,[214416 114336  27060],non,non,,
864691135941909364,exc,,L23,[218000 118384  16118],non,non,,
864691135941920372,exc,,L23,[122000 138544  20708],non,non,,
864691135941921908,exc,,L23,[267568 134304  16670],non,non,,
864691135941948532,exc,,L4,[163744 176944  26746],non,non,,
864691135941952372,exc,,L23,[199728 130080  23349],non,non,,
864691135941965684,exc,,L23,[196944 115344  17110],non,non,,
864691135941968500,exc,,L4,[151168 160848  23500],non,non,,
864691135941970804,inh,,L23,[270016 142352  19185],non,non,,
864691135941979252,exc,,L23,[105808 145680  20686],non,non,,
864691135941982324,exc,,L23,[ 82272 125504  15665],non,non,,
864691135941985908,exc,,L23,[125936 146224  15868],non,non,,
864691135942002804,exc,,L4,[201472 167840  18473],non,non,,
864691135942021236,exc,,L23,[153408 138320  17549],non,non,,
864691135942024052,exc,,L4,[192320 167360  25544],non,non,,
864691135942030708,exc,,L4,[169008 164864  26142],non,non,,
864691135942036340,exc,,L23,[110592 160832  16633],non,non,,
864691135942040692,exc,,L23,[ 88320 134880  20166],non,non,,
864691135942048628,exc,,L23,[243824 145488  18976],non,non,,
864691135942056820,exc,,L23,[ 84704 142992  18230],non,non,,
864691135942068852,exc,,L23,[205568 131776  27385],non,non,,
864691135942091380,exc,,L23,[231552 123424  23468],non,non,,
864691135942092148,exc,,L4,[143936 161008  19530],non,non,,
864691135942097524,exc,,L4,[194288 168912  15904],non,non,,
864691135942098804,exc,,L23,[205104 113776  16014],non,non,,
864691135942112628,exc,,L4,[102160 176544  18846],non,non,,
864691135942113396,exc,,L23,[227120 141456  20512],non,non,,
864691135942114420,exc,,L23,[176512 153952  16983],non,non,,
864691135942117492,exc,,L23,[121600 155280  25222],non,non,,
864691135942120052,exc,,L23,[165504 154432  17589],non,non,,
864691135942129524,exc,,L23,[243488 110768  15230],non,non,,
864691135942133364,exc,,L23,[242176 141888  18494],non,non,,
864691135942134132,exc,,L23,[144688 132576  19626],non,non,,
864691135942135668,exc,,L4,[197104 160832  16503],non,non,,
864691135942136436,exc,,L4,[143664 159792  24660],non,non,,
864691135942137716,exc,,L23,[148224 150768  23854],non,non,,
864691135942141044,exc,,L23,[105968 150160  21069],non,non,,
864691135942144628,exc,,L4,[210496 163424  18211],non,non,,
864691135942164084,exc,,L23,[173072 127520  24121],non,non,,
864691135942168948,exc,,L23,[160816 132640  19587],non,non,,
864691135942172788,exc,,L23,[160560 135120  22215],non,non,,
864691135942182516,exc,,L23,[220192 148752  17476],non,non,,
864691135942345588,exc,,L23,[249856 109216  17352],non,non,,
864691135942357876,exc,,L23,[175376 128976  27358],non,non,,
864691135942364276,exc,,L23,[162928 151248  20076],non,non,,
864691135942372980,exc,,L23,[158912 152832  23172],non,non,,
864691135942378612,exc,,L4,[190368 169120  21150],clean,clean,,
864691135942390388,exc,,L23,[158400 130768  19347],non,non,,
864691135942392180,exc,,L23,[199712 118192  24288],non,non,,
864691135945108616,inh,,L23,[268304 145120  21296],non,non,,
864691135945379108,exc,,L23,[156400 125088  25802],non,non,,
864691135945379620,exc,,L4,[119440 175296  19573],non,non,,
864691135945389604,exc,,L23,[196624 141936  26660],non,non,,
864691135945390628,exc,,L4,[255936 156256  24756],non,non,,
864691135945479460,exc,,L4,[219664 164880  19226],non,non,,
864691135945484324,exc,,L23,[257824 146528  15928],non,non,,
864691135945493796,exc,,L23,[ 80448 122768  18821],non,non,,
864691135945495076,exc,,L23,[ 75584 131280  19923],non,non,,
864691135945512996,exc,,L23,[106800 131840  19597],non,non,,
864691135945519140,exc,,L23,[ 81600 119296  16558],non,non,,
864691135945525540,exc,,L23,[135408 134464  15372],non,non,,
864691135945527844,exc,,L23,[148816 148048  21021],non,non,,
864691135945547044,exc,,L23,[183152 144736  24714],non,non,,
864691135945549604,exc,,L4,[106224 174912  23364],non,non,,
864691135945550116,exc,,L4,[123664 177616  15095],non,non,,
864691135945553700,exc,,L23,[210416 106848  27056],non,non,,
864691135946251556,exc,,L23,[201264 136352  21367],non,non,,
864691135946271524,exc,,L23,[235552 143712  18427],non,non,,
864691135946276388,exc,,L23,[231456 136480  16811],non,non,,
864691135946281252,exc,,L4,[108864 167600  22230],non,non,,
864691135946282788,exc,,L23,[161104 150176  16004],non,non,,
864691135946298660,exc,,L23,[178480 154832  23977],non,non,,
864691135946299428,exc,,L4,[178592 169840  19590],non,non,,
864691135946299940,exc,,L23,[241184 149232  22699],non,non,,
864691135946301732,exc,,L23,[117904 146240  17854],non,non,,
864691135946317604,exc,,L23,[172272 135968  26254],non,non,,
864691135946340644,exc,,L23,[216128 148672  26239],non,non,,
864691135946344996,exc,,L4,[157952 164352  20791],non,non,,
864691135946356260,exc,,L4,[129360 168656  16697],non,non,,
864691135946367012,inh,,L23,[155248 145264  17071],non,non,,
864691135946377764,exc,,L23,[175264 119968  15529],non,non,,
864691135946378788,exc,,L23,[201536 149072  21985],non,non,,
864691135946382372,exc,,L4,[205024 158784  17142],non,non,,
864691135946382884,exc,,L23,[145648 130272  26085],non,non,,
864691135946386724,exc,,L23,[173376 121200  15259],non,non,,
864691135946393124,exc,,L23,[230896 109104  16632],non,non,,
864691135946397988,exc,,L23,[146480 133296  18415],non,non,,
864691135946413604,exc,,L23,[242832 114576  15535],non,non,,
864691135946415652,exc,,L23,[256448 117776  16405],non,non,,
864691135946415908,exc,,L23,[221968 123760  21474],non,non,,
864691135946416676,exc,,L23,[131936 131968  21824],non,non,,
864691135946418980,exc,,L23,[165920 143216  20262],non,non,,
864691135946419492,exc,,L23,[128608 131648  22448],non,non,,
864691135946431268,exc,,L23,[197824 119600  16466],non,non,,
864691135946438180,exc,,L23,[167088 125248  16259],non,non,,
864691135946439204,exc,,L23,[145984 151088  22430],non,non,,
864691135946459684,exc,,L23,[256608 121856  21653],non,non,,
864691135946470948,exc,,L23,[182880 131008  24478],non,non,,
864691135946484260,exc,,L23,[205648 150336  17181],non,non,,
864691135946488356,exc,,L23,[249520 135648  18553],non,non,,
864691135946509348,exc,,L23,[206368 139040  15430],non,non,,
864691135946529572,exc,,L23,[253392 145808  19599],non,non,,
864691135946532388,exc,,L23,[160944 113520  17393],non,non,,
864691135946533668,exc,,L23,[131648 153152  16499],non,non,,
864691135946545956,exc,,L4,[168592 167664  16420],non,non,,
864691135946546980,exc,,L23,[130704 152240  20848],non,non,,
864691135946572324,exc,,L4,[130192 168704  15497],non,non,,
864691135946575140,exc,,L23,[207984 141952  18398],non,non,,
864691135946575652,exc,,L4,[192368 165680  23133],non,non,,
864691135946576676,exc,,L23,[175184 150016  24689],non,non,,
864691135946585380,exc,,L4,[106800 179296  19217],non,non,,
864691135946593060,exc,,L23,[239040 148000  18314],non,non,,
864691135946593316,inh,,L23,[235440 105008  17405],non,non,,
864691135946596388,exc,,L4,[152416 174944  24252],non,non,,
864691135946598948,exc,,L4,[116544 166656  18243],non,non,,
864691135946602020,exc,,L4,[170832 169696  18158],non,non,,
864691135946604580,exc,,L23,[ 87584 119408  17715],non,non,,
864691135946604836,exc,,L23,[227552 122432  22895],non,non,,
864691135946615076,exc,,L23,[242112 145584  19570],non,non,,
864691135946620452,exc,,L23,[113504 150848  22979],non,non,,
864691135946624804,exc,,L4,[125536 172240  20425],non,non,,
864691135946625828,exc,,L4,[267696 159600  21307],non,non,,
864691135946627620,exc,,L23,[230096 139776  15309],non,non,,
864691135946630692,exc,,L4,[172048 170448  27083],non,non,,
864691135946638945,exc,,L4,[147856 175536  24612],non,non,,
864691135946646113,exc,,L23,[241392 129152  21339],non,non,,
864691135946652708,exc,,L23,[180672 141664  23131],non,non,,
864691135946664033,exc,,L23,[107728 118544  18445],non,non,,
864691135946674529,exc,,L4,[127904 163440  21912],non,non,,
864691135946679076,exc,,L23,[181200 123008  18920],non,non,,
864691135946680417,exc,,L23,[234320 104000  16807],non,non,,
864691135946691169,exc,,L23,[ 86400 145632  17615],non,non,,
864691135946736676,exc,,L23,[212000 122960  23316],non,non,,
864691135946743332,exc,,L23,[155408 113024  20398],non,non,,
864691135946746148,exc,,L4,[180384 161552  23300],non,non,,
864691135946775076,exc,,L23,[130528 137008  20642],non,non,,
864691135946780196,exc,,L23,[158672 155696  22691],non,non,,
864691135946813732,exc,,L4,[177808 164272  23593],non,non,,
864691135946817060,exc,,L4,[128784 161680  21608],non,non,,
864691135946950692,exc,,L23,[138192 153504  20299],non,non,,
864691135947166305,exc,,L23,[159760 130640  24378],non,non,,
864691135947187041,exc,,L23,[258576 122448  18733],non,non,,
864691135947319137,exc,,L23,[138784 158384  18032],non,non,,
864691135947341153,exc,,L4,[124880 171920  15736],non,non,,
864691135947379553,exc,,L23,[137344 147472  26619],non,non,,
864691135947384417,exc,,L23,[100336 116496  22484],non,non,,
864691135947392865,exc,,L4,[139504 176960  21685],non,non,,
864691135947401569,exc,,L4,[122096 166208  20155],non,non,,
864691135947423329,exc,,L23,[238432 121904  17502],non,non,,
864691135947438945,exc,,L23,[176768 136480  19033],non,non,,
864691135947441761,exc,,L23,[258480 124400  20999],non,non,,
864691135947444321,exc,,L23,[188000 141168  15574],non,non,,
864691135947457121,exc,,L23,[166752 117728  23987],non,non,,
864691135947461985,exc,,L23,[ 85344 147104  17149],non,non,,
864691135947471969,exc,,L23,[161424 131648  19452],non,non,,
864691135947488353,exc,,L23,[213792 135904  16166],non,non,,
864691135947497057,exc,,L23,[245808 109888  27116],non,non,,
864691135947518817,exc,,L23,[159664 112528  21102],non,non,,
864691135947520353,exc,,L23,[275088 120944  17355],non,non,,
864691135947531617,exc,,L23,[240672 141088  20298],non,non,,
864691135947552609,exc,,L23,[240368 118192  25624],non,non,,
864691135947572577,exc,,L4,[148048 160768  20124],non,non,,
864691135947578465,inh,,L23,[185040 121968  15721],non,non,,
864691135947578721,exc,,L23,[114656 118816  25047],non,non,,
864691135947597665,exc,,L4,[212976 170784  18932],non,non,,
864691135947604065,exc,,L23,[135376 154368  15267],non,non,,
864691135947604577,exc,,L23,[199200 152768  24582],non,non,,
864691135947606625,exc,,L23,[149040 138000  21095],non,non,,
864691135947607137,inh,,L23,[233152 132848  19687],non,non,,
864691135947608673,exc,,L4,[184240 171392  25817],non,non,,
864691135947612513,exc,,L4,[ 84976 172992  15438],non,non,,
864691135947616865,exc,,L23,[130736 142480  19024],non,non,,
864691135947618145,exc,,L4,[131888 163296  24381],non,non,,
864691135947625569,exc,,L23,[270096 120672  17249],non,non,,
864691135947625825,exc,,L23,[261408 144592  22942],non,non,,
864691135947628641,exc,,L23,[ 77328 128336  19892],non,non,,
864691135947699041,exc,,L4,[163280 176448  23273],non,non,,
864691135947719777,exc,,L4,[174816 161936  21221],clean,clean,,
864691135947773281,exc,,L23,[134352 150640  22238],non,non,,
864691135947785569,exc,,L23,[153488 151760  17342],non,non,,
864691135952014115,exc,,L23,[106080 157968  22044],non,non,,
864691135952015139,exc,,L23,[215920 107824  17023],non,non,,
864691135952022563,exc,,L23,[159408 124112  17098],non,non,,
864691135952027171,exc,,L23,[132000 156416  16658],non,non,,
864691135952462627,exc,,L23,[233840 149280  20416],non,non,,
864691135952490531,exc,,L23,[185152 145408  16516],non,non,,
864691135952497187,exc,,L4,[137744 178240  20630],non,non,,
864691135952557091,exc,,L23,[171856 137824  22239],clean,clean,,
864691135952663075,exc,,L23,[241856 105280  16499],non,non,,
864691135952667427,exc,,L4,[146016 176688  22347],non,non,,
864691135952669731,exc,,L4,[215456 169696  16386],non,non,,
864691135952696099,exc,,L4,[124528 170512  18420],non,non,,
864691135952698659,exc,,L23,[166496 113472  21293],non,non,,
864691135952724515,exc,,L23,[254016 137280  18319],non,non,,
864691135952731171,exc,,L23,[ 83872 123280  15500],non,non,,
864691135952731939,exc,,L4,[108336 163744  15270],non,non,,
864691135952737315,exc,,L23,[145808 128960  16453],non,non,,
864691135952747043,exc,,L23,[245040 140416  23817],non,non,,
864691135952748323,exc,,L4,[176336 170432  19610],non,non,,
864691135952754467,exc,,L23,[164784 128592  15317],non,non,,
864691135952757027,exc,,L23,[231712 130512  16880],non,non,,
864691135952762659,exc,,L4,[224368 170768  19204],non,non,,
864691135952763171,exc,,L23,[203728 111392  22461],non,non,,
864691135952765475,exc,,L4,[ 92032 174384  15302],non,non,,
864691135952767011,exc,,L4,[227568 168384  18116],non,non,,
864691135952773923,exc,,L23,[256656 124544  19184],non,non,,
864691135952786979,exc,,L23,[208944 120848  25263],non,non,,
864691135952790563,exc,,L23,[124288 150944  20505],non,non,,
864691135952798755,exc,,L4,[202896 156352  17947],non,non,,
864691135952800291,exc,,L23,[155488 119296  26830],non,non,,
864691135952808483,exc,,L23,[221664 109088  15383],non,non,,
864691135952810275,exc,,L23,[156016 124752  25562],non,non,,
864691135952816675,exc,,L23,[185232 132016  25924],non,non,,
864691135952817699,exc,,L23,[191024 127824  17464],non,non,,
864691135952843555,exc,,L23,[126208 121424  17848],non,non,,
864691135952850467,exc,,L23,[134256 136064  18447],non,non,,
864691135952854563,exc,,L4,[129664 165216  24101],non,non,,
864691135952857635,exc,,L4,[172256 163152  27483],non,non,,
864691135952860195,exc,,L23,[167552 136160  24030],non,non,,
864691135952860963,exc,,L4,[222944 153648  24013],non,non,,
864691135952884515,exc,,L23,[152464 152944  16861],non,non,,
864691135952885027,exc,,L23,[114656 153520  19089],non,non,,
864691135952906531,exc,,L4,[121376 167088  25942],non,non,,
864691135952914467,exc,,L4,[ 92352 180784  16898],non,non,,
864691135952916003,exc,,L23,[209712 145520  16925],non,non,,
864691135952919075,exc,,L23,[106432 160816  16205],non,non,,
864691135952928291,exc,,L23,[119888 122432  17846],non,non,,
864691135952928547,exc,,L4,[209040 166512  20851],non,non,,
864691135952929059,exc,,L23,[165856 140368  17772],non,non,,
864691135952931619,exc,,L23,[210448 132176  22299],non,non,,
864691135952937763,exc,,L23,[236320 114784  19673],non,non,,
864691135952939555,exc,,L23,[230832 131472  20468],non,non,,
864691135952951587,exc,,L23,[221488 110496  21698],non,non,,
864691135952956963,exc,,L23,[222288 136960  22380],non,non,,
864691135952967203,exc,,L23,[224480 108560  20461],non,non,,
864691135953071651,exc,,L4,[172464 167008  23543],non,non,,
864691135953076515,exc,,L23,[134928 139952  21651],non,non,,
864691135953086243,exc,,L4,[260720 155120  23484],non,non,,
864691135953229347,exc,,L23,[184608 152192  18268],non,non,,
864691135953276195,exc,,L23,[157200 132000  20620],non,non,,
864691135953756424,inh,,L23,[213904 111664  15122],non,non,,
864691135953770760,exc,,L23,[247152 111760  19428],non,non,,
864691135953865224,exc,,L23,[126992 118624  16957],non,non,,
864691135953985800,exc,,L23,[149840 135888  23753],extended,extended,,
864691135954257928,inh,,L23,[131472 143504  21213],non,non,,
864691135954311176,inh,,L23,[174448 119904  22272],extended,extended,,
864691135954443016,exc,,L23,[214880 142112  23680],non,non,,
864691135954445832,exc,,L23,[257408 145552  18071],non,non,,
864691135954499336,exc,,L23,[190096 121488  20687],clean,extended,,
864691135954501384,exc,,L4,[ 99424 162864  20496],non,non,,
864691135954503944,exc,,L4,[139712 171440  23548],non,non,,
864691135954505736,exc,,L4,[206176 172064  18504],non,non,,
864691135954517768,exc,,L23,[130464 155600  24368],non,non,,
864691135954518792,exc,,L23,[148512 130240  26373],non,non,,
864691135954520840,exc,,L4,[203104 165952  20612],non,non,,
864691135954536200,exc,,L23,[236224 146816  23702],non,non,,
864691135954542344,exc,,L23,[254992 107024  17677],non,non,,
864691135954544904,exc,,L23,[ 91968 127104  18320],non,non,,
864691135954545416,exc,,L23,[115360 149600  21946],non,non,,
864691135954550024,exc,,L4,[158416 171504  25654],non,non,,
864691135954572296,exc,,L23,[232496 134912  19129],non,non,,
864691135954573064,exc,,L4,[251408 166320  24414],non,non,,
864691135954578440,exc,,L23,[258928 110784  18261],non,non,,
864691135954587656,exc,,L4,[141312 162384  27143],non,non,,
864691135954592264,exc,,L23,[107056 122448  24558],non,non,,
864691135954595336,exc,,L4,[128896 167376  23160],non,non,,
864691135954598920,exc,,L4,[263728 154800  15729],non,non,,
864691135954599176,exc,,L23,[101664 142368  24552],non,non,,
864691135954604296,exc,,L4,[218880 163504  23525],non,non,,
864691135954606600,exc,,L23,[224112 139920  15816],non,non,,
864691135954607880,exc,,L4,[200864 172880  17040],non,non,,
864691135954611208,exc,,L4,[176768 166144  24580],non,non,,
864691135954613768,exc,,L4,[110672 180416  18595],non,non,,
864691135954631944,exc,,L23,[161920 111968  18099],non,non,,
864691135954640648,exc,,L4,[219136 172560  25309],non,non,,
864691135954640904,exc,,L4,[141376 168624  16463],non,non,,
864691135954659592,exc,,L4,[124048 170368  22202],non,non,,
864691135954661128,exc,,L4,[111856 160896  25079],non,non,,
864691135954662152,exc,,L23,[136752 123712  15745],non,non,,
864691135954668296,exc,,L23,[ 94224 128544  18564],non,non,,
864691135954692616,exc,,L4,[254048 166544  21225],non,non,,
864691135954695176,exc,,L23,[245424 113200  19581],non,non,,
864691135954716936,exc,,L23,[140288 139424  17472],non,non,,
864691135954719752,exc,,L23,[171360 130416  25922],non,non,,
864691135954721032,inh,,L23,[122576 138752  17200],non,non,,
864691135954737928,exc,,L4,[100096 174192  17989],non,non,,
864691135954740744,exc,,L23,[148160 135904  24363],non,non,,
864691135954746888,exc,,L4,[210096 170400  18706],non,non,,
864691135954753032,exc,,L4,[ 85536 169024  20281],non,non,,
864691135954754312,exc,,L23,[259232 145328  21449],non,non,,
864691135954761736,exc,,L23,[269264 115392  18981],non,non,,
864691135954767624,exc,,L4,[211360 153952  19327],non,non,,
864691135954783752,exc,,L23,[146176 150336  20305],non,non,,
864691135954785032,exc,,L23,[216464 108288  18319],non,non,,
864691135954792712,exc,,L4,[109488 173936  19187],non,non,,
864691135954794248,exc,,L23,[271536 112720  16540],non,non,,
864691135954794504,exc,,L23,[174208 147184  18314],non,non,,
864691135954797320,exc,,L4,[141312 179424  27253],non,non,,
864691135954802440,exc,,L4,[223776 166544  22208],non,non,,
864691135954812936,exc,,L4,[135216 160688  17204],non,non,,
864691135954836488,exc,,L23,[171088 116368  17851],non,non,,
864691135954849288,exc,,L23,[211456 151504  16665],non,non,,
864691135954861064,exc,,L23,[164272 142864  22809],non,non,,
864691135954880008,exc,,L23,[169152 135136  22028],clean,clean,,
864691135954932488,exc,,L23,[166896 124240  18284],non,non,,
864691135961838161,inh,,L23,[110992 155728  16376],non,non,,
864691135968889189,exc,,L4,[225568 152240  20641],non,non,,
864691135968926309,exc,,L4,[104352 175968  21844],non,non,,
864691135968927589,exc,,L4,[188080 174928  23872],non,non,,
864691135968936549,inh,,L23,[ 95600 152768  17314],non,non,,
864691135969164133,inh,,L23,[139488 146448  20954],non,non,,
864691135969389413,exc,,L4,[139360 179440  26661],non,non,,
864691135969631333,exc,,L23,[228896 111472  22787],non,non,,
864691135969633637,exc,,L23,[149120 156080  21875],non,non,,
864691135969636197,exc,,L23,[112384 125200  15462],non,non,,
864691135969645669,exc,,L23,[244480 146240  18508],non,non,,
864691135969654885,exc,,L23,[ 92512 160224  21439],non,non,,
